Sin Funcionlizar	Sin Funcionlizar	-595.1059	-1.933651	-595.0513	-1.856726	-594.9441	-1.81309	-594.8764	-1.777133	-594.7419	-1.774777	-594.5822	-1.773481	-594.5607	-1.785329	-594.4217	-1.806702	-594.347	-1.831853	-594.2717	-1.877904	-594.0909	-1.92441	-594.0319	-1.992673	-593.9029	-2.074535	-593.8002	-2.168372	-593.6841	-2.275102	-593.6302	-2.396705	-593.526	-2.524271	-593.4081	-2.656483	-593.3167	-2.790287	-593.2117	-2.932661	-593.1719	-3.061862	-592.9954	-3.185248	-592.9441	-3.311047	-592.8034	-3.427327	-592.6892	-3.52499	-592.6014	-3.618878	-592.4907	-3.695462	-592.4374	-3.765085	-592.3207	-3.81407	-592.2034	-3.86763	-592.0959	-3.890984	-591.9739	-3.916974	-591.868	-3.937342	-591.7981	-3.944563	-591.6717	-3.957119	-591.5864	-3.959993	-591.4916	-3.963542	-591.3677	-3.968353	-591.2361	-3.984461	-591.1748	-3.990532	-591.0616	-3.996374	-590.9839	-4.011856	-590.8774	-4.007389	-590.7792	-4.055001	-590.6744	-4.089834	-591.0346	-4.308414	-590.9221	-4.382085	-590.842	-4.453083	-590.7587	-4.528934	-590.636	-4.617917	-590.6036	-4.710221	-590.5115	-4.800011	-590.3803	-4.882706	-590.2803	-4.966785	-590.1902	-5.072416	-590.1138	-5.145733	-589.9945	-5.219007	-589.9224	-5.291032	-589.7844	-5.363215	-589.6688	-5.423407	-589.5829	-5.482432	-589.442	-5.534307	-589.3472	-5.582406	-589.2906	-5.625182	-589.179	-5.682301	-589.0858	-5.704972	-588.9761	-5.741855	-588.8934	-5.765669	-588.7635	-5.79248	-588.6473	-5.810659	-588.6035	-5.834513	-588.5095	-5.849737	-588.3825	-5.858368	-588.2852	-5.871673	-588.1767	-5.891463	-588.1048	-5.883118	-587.9973	-5.888155	-587.8671	-5.885669	-587.7678	-5.882048	-587.7038	-5.872266	-587.5565	-5.871913	-587.5005	-5.865993	-587.4395	-5.854874	-587.2934	-5.843182	-587.1686	-5.839974	-587.0726	-5.815226	-586.9642	-5.801426	-586.8795	-5.788543	-586.795	-5.774179
mV	uA	-596.1096	-1.938718	-596.06	-1.862332	-595.9456	-1.817608	-595.8521	-1.786196	-595.7527	-1.778399	-595.5924	-1.776179	-595.569	-1.788774	-595.4152	-1.809881	-595.3549	-1.833685	-595.2617	-1.881345	-595.0894	-1.927302	-595.0478	-1.994506	-594.9092	-2.077067	-594.7892	-2.169479	-594.7023	-2.276839	-594.6086	-2.398175	-594.5295	-2.526252	-594.4136	-2.656852	-594.3216	-2.790776	-594.2322	-2.931704	-594.1755	-3.059364	-594.0244	-3.182504	-593.9391	-3.307431	-593.8083	-3.423182	-593.7098	-3.520039	-593.6142	-3.612783	-593.5037	-3.688928	-593.4354	-3.758331	-593.3433	-3.806922	-593.2044	-3.860977	-593.0954	-3.883607	-592.9976	-3.908886	-592.892	-3.92905	-592.8234	-3.934544	-592.6902	-3.948647	-592.6056	-3.951311	-592.4716	-3.955448	-592.3732	-3.959874	-592.2628	-3.978554	-592.1794	-3.979777	-592.0602	-3.984838	-591.9594	-4.003386	-591.882	-4.003524	-591.7835	-4.046426	-591.6649	-4.083372	-592.0682	-4.300684	-591.9198	-4.373745	-591.848	-4.446023	-591.791	-4.521932	-591.6511	-4.610086	-591.5955	-4.702769	-591.5153	-4.792228	-591.375	-4.876493	-591.2994	-4.959291	-591.1727	-5.064301	-591.0986	-5.136378	-590.9846	-5.210488	-590.92	-5.280641	-590.769	-5.352565	-590.6758	-5.414841	-590.59	-5.4742	-590.4731	-5.525252	-590.364	-5.573355	-590.3171	-5.614644	-590.1534	-5.673225	-590.0671	-5.696123	-589.971	-5.733386	-589.8818	-5.757608	-589.759	-5.78489	-589.6459	-5.804208	-589.6077	-5.827579	-589.5156	-5.841507	-589.3664	-5.851547	-589.2775	-5.86853	-589.1565	-5.883564	-589.0713	-5.8771	-588.9875	-5.881329	-588.8524	-5.879086	-588.764	-5.876821	-588.6907	-5.871029	-588.5629	-5.868264	-588.4685	-5.862703	-588.43	-5.851957	-588.2717	-5.84144	-588.1893	-5.838689	-588.0748	-5.815006	-587.9697	-5.800141	-587.8638	-5.787597	-587.7799	-5.775505
Primeros 45	Primeros 45	-597.1385	-1.943817	-597.0452	-1.867547	-596.9547	-1.821083	-596.8552	-1.795305	-596.748	-1.781137	-596.5955	-1.778844	-596.554	-1.792636	-596.4205	-1.812235	-596.3586	-1.835507	-596.2661	-1.884827	-596.0955	-1.92928	-596.0494	-1.996834	-595.9152	-2.078637	-595.8041	-2.170525	-595.7145	-2.278817	-595.6186	-2.39968	-595.5249	-2.526731	-595.4269	-2.657791	-595.3141	-2.791342	-595.2375	-2.930645	-595.1556	-3.057287	-595.0199	-3.180456	-594.9343	-3.303771	-594.8073	-3.418604	-594.7194	-3.516678	-594.6353	-3.607276	-594.5143	-3.681364	-594.4374	-3.751803	-594.3462	-3.799576	-594.1962	-3.852811	-594.0981	-3.87451	-594.0016	-3.898291	-593.8926	-3.92014	-593.8376	-3.924882	-593.7228	-3.939088	-593.6041	-3.94133	-593.4682	-3.944425	-593.3971	-3.949949	-593.2859	-3.972487	-593.2012	-3.970719	-593.0635	-3.976554	-592.9668	-3.995151	-592.8877	-4.009023	-592.7908	-4.038215	-592.6791	-4.075696	-593.0749	-4.291968	-592.9388	-4.365956	-592.8715	-4.438512	-592.8125	-4.514706	-592.6613	-4.602702	-592.5864	-4.695304	-592.5046	-4.783126	-592.3892	-4.870133	-592.2892	-4.952471	-592.1761	-5.05602	-592.0881	-5.127899	-592.0043	-5.201291	-591.8992	-5.269704	-591.758	-5.341898	-591.6602	-5.405601	-591.5819	-5.464793	-591.4725	-5.515813	-591.3823	-5.564979	-591.3168	-5.606827	-591.1813	-5.662649	-591.0426	-5.685325	-590.9731	-5.722806	-590.8854	-5.748637	-590.7802	-5.776754	-590.6796	-5.797468	-590.6133	-5.816935	-590.5094	-5.832068	-590.3689	-5.844486	-590.2928	-5.862151	-590.1667	-5.87819	-590.0735	-5.871367	-589.9938	-5.877454	-589.8519	-5.874475	-589.7654	-5.874775	-589.6747	-5.868236	-589.5406	-5.865601	-589.4371	-5.859507	-589.3995	-5.849581	-589.2616	-5.839582	-589.1796	-5.834881	-589.0468	-5.812413	-588.9644	-5.797757	-588.8428	-5.785665	-588.7489	-5.775235
-599.8008	-1.910759	-598.1514	-1.949206	-598.0487	-1.871457	-597.9567	-1.824868	-597.8483	-1.80278	-597.7537	-1.782876	-597.6193	-1.781879	-597.5585	-1.796479	-597.399	-1.814784	-597.3596	-1.838391	-597.2427	-1.88799	-597.0991	-1.930925	-597.0439	-2.000228	-596.9346	-2.081265	-596.8178	-2.172044	-596.7177	-2.281713	-596.613	-2.401456	-596.4987	-2.52614	-596.4431	-2.658052	-596.2908	-2.791209	-596.2377	-2.929773	-596.163	-3.055293	-596.0294	-3.178799	-595.9205	-3.300703	-595.7974	-3.414254	-595.7344	-3.512635	-595.6528	-3.60013	-595.5018	-3.675297	-595.4344	-3.744711	-595.3405	-3.791927	-595.2111	-3.845117	-595.0735	-3.867223	-595.0008	-3.888648	-594.9106	-3.909097	-594.8561	-3.914809	-594.7167	-3.930493	-594.6053	-3.932459	-594.462	-3.934792	-594.4024	-3.941057	-594.3022	-3.965811	-594.1863	-3.961584	-594.0349	-3.967556	-593.9766	-3.985607	-593.9017	-4.007268	-593.809	-4.029153	-593.6744	-4.067998	-594.0843	-4.282191	-593.954	-4.356751	-593.8823	-4.429792	-593.8124	-4.505151	-593.7035	-4.595003	-593.5891	-4.686749	-593.5216	-4.774133	-593.4026	-4.862625	-593.2781	-4.944026	-593.1841	-5.046541	-593.127	-5.118566	-593.0109	-5.193213	-592.8997	-5.260057	-592.7667	-5.331799	-592.681	-5.396779	-592.5952	-5.454912	-592.4746	-5.506505	-592.397	-5.555315	-592.3118	-5.59618	-592.1785	-5.652482	-592.0449	-5.676558	-591.9728	-5.713197	-591.8693	-5.738944	-591.7714	-5.768929	-591.6666	-5.78883	-591.6101	-5.80929	-591.4872	-5.822553	-591.3694	-5.837785	-591.2981	-5.853616	-591.1445	-5.871977	-591.0729	-5.863678	-590.9786	-5.870654	-590.8442	-5.870111	-590.751	-5.869871	-590.6653	-5.865245	-590.5452	-5.86203	-590.4384	-5.856682	-590.3829	-5.846423	-590.2743	-5.836897	-590.1858	-5.834619	-590.0394	-5.811762	-589.9747	-5.797603	-589.849	-5.784918	-589.7516	-5.776317
-599.5424	-1.900587	-598.7165	-1.934517	-598.6904	-1.853492	-598.6176	-1.810485	-598.5579	-1.79366	-598.5015	-1.770264	-598.436	-1.77097	-598.3848	-1.785548	-598.3275	-1.805311	-598.3176	-1.831064	-598.2111	-1.891206	-598.1121	-1.933768	-598.0368	-2.002861	-597.9458	-2.084193	-597.8297	-2.174545	-597.7139	-2.282983	-597.6077	-2.403604	-597.5032	-2.525771	-597.4551	-2.658278	-597.2925	-2.791012	-597.2383	-2.928538	-597.1501	-3.053191	-597.0331	-3.178281	-596.9118	-3.296478	-596.8017	-3.409746	-596.7382	-3.508471	-596.6306	-3.594172	-596.4948	-3.669391	-596.4174	-3.736476	-596.3044	-3.783123	-596.1969	-3.837402	-596.0799	-3.860287	-595.9949	-3.878329	-595.9305	-3.899192	-595.8397	-3.905582	-595.7114	-3.918354	-595.6124	-3.923799	-595.462	-3.926038	-595.3821	-3.930385	-595.326	-3.956878	-595.1725	-3.951667	-595.0505	-3.957706	-594.9547	-3.975529	-594.8746	-4.000481	-594.8173	-4.01977	-594.6682	-4.059652	-595.0664	-4.272529	-594.9659	-4.348063	-594.8617	-4.422045	-594.8061	-4.498149	-594.723	-4.587042	-594.5918	-4.677567	-594.5259	-4.765509	-594.4049	-4.853714	-594.2717	-4.934445	-594.1868	-5.034405	-594.1075	-5.107169	-594.02	-5.183297	-593.8743	-5.249508	-593.7849	-5.320221	-593.6879	-5.386226	-593.5876	-5.442719	-593.4935	-5.495564	-593.4191	-5.545072	-593.3134	-5.587085	-593.1777	-5.643068	-593.0482	-5.668186	-592.9839	-5.702912	-592.8842	-5.730402	-592.7996	-5.759148	-592.6717	-5.77993	-592.6152	-5.800917	-592.5056	-5.813724	-592.3767	-5.83043	-592.2865	-5.845791	-592.1534	-5.865839	-592.0696	-5.856478	-591.9869	-5.863505	-591.8418	-5.86433	-591.7589	-5.864753	-591.6513	-5.85961	-591.5378	-5.857777	-591.4278	-5.853355	-591.35	-5.841316	-591.2764	-5.833012	-591.1873	-5.831589	-591.0328	-5.808937	-590.9642	-5.796061	-590.8301	-5.784715	-590.7551	-5.776386
-599.0375	-1.887674	-598.7888	-1.913958	-598.7997	-1.833306	-598.7613	-1.790106	-598.7751	-1.780496	-598.7574	-1.753867	-598.7626	-1.753821	-598.7461	-1.769432	-598.7449	-1.788117	-598.7515	-1.815734	-598.726	-1.87418	-598.6924	-1.918432	-598.644	-1.987266	-598.6026	-2.06974	-598.5428	-2.160866	-598.4886	-2.268394	-598.4468	-2.390385	-598.3667	-2.511482	-598.3621	-2.644818	-598.2693	-2.780718	-598.2277	-2.927836	-598.1536	-3.051588	-598.0347	-3.176419	-597.9258	-3.293578	-597.8027	-3.40564	-597.7334	-3.504399	-597.6255	-3.58949	-597.5132	-3.663935	-597.4153	-3.730466	-597.2795	-3.775994	-597.2048	-3.829236	-597.0842	-3.852335	-596.981	-3.869304	-596.9277	-3.889402	-596.829	-3.898414	-596.6883	-3.908871	-596.6128	-3.914546	-596.4756	-3.915665	-596.4006	-3.919311	-596.3126	-3.945308	-596.1741	-3.941895	-596.0574	-3.947515	-595.9733	-3.96478	-595.8593	-3.992203	-595.8165	-4.00983	-595.6798	-4.051348	-596.0302	-4.26469	-595.9632	-4.339344	-595.8795	-4.41444	-595.7775	-4.490143	-595.7092	-4.577761	-595.5686	-4.668438	-595.5151	-4.75628	-595.4138	-4.842658	-595.2441	-4.924605	-595.1955	-5.022067	-595.1069	-5.095905	-595.0129	-5.172133	-594.8672	-5.238262	-594.799	-5.308366	-594.6942	-5.374107	-594.5841	-5.428875	-594.475	-5.484065	-594.4193	-5.533332	-594.3139	-5.576216	-594.1866	-5.630221	-594.0494	-5.656277	-593.9692	-5.691401	-593.9031	-5.72012	-593.8239	-5.747557	-593.6876	-5.768652	-593.6082	-5.790177	-593.5061	-5.804307	-593.4006	-5.820788	-593.3023	-5.834401	-593.1606	-5.858145	-593.0811	-5.848694	-592.9792	-5.856704	-592.8602	-5.859091	-592.7654	-5.859287	-592.6445	-5.854351	-592.5403	-5.853794	-592.4438	-5.848928	-592.3446	-5.835857	-592.2889	-5.829586	-592.179	-5.828039	-592.0065	-5.806951	-591.9526	-5.794884	-591.8379	-5.783813	-591.7718	-5.775065
-598.2907	-1.871388	-598.3368	-1.888386	-598.4039	-1.808717	-598.4135	-1.766484	-598.4618	-1.761056	-598.5199	-1.734071	-598.5753	-1.732097	-598.6226	-1.748432	-598.6531	-1.766965	-598.7319	-1.795104	-598.7396	-1.853172	-598.7753	-1.899407	-598.7605	-1.968417	-598.7522	-2.050973	-598.7505	-2.141945	-598.744	-2.248966	-598.7507	-2.371469	-598.7173	-2.493013	-598.7808	-2.625049	-598.7411	-2.760548	-598.7209	-2.90576	-598.7067	-3.031976	-598.669	-3.156064	-598.595	-3.272954	-598.5328	-3.384749	-598.4886	-3.483186	-598.4269	-3.567662	-598.3815	-3.642432	-598.3339	-3.709756	-598.2283	-3.756784	-598.213	-3.821043	-598.0966	-3.845311	-597.9852	-3.86166	-597.9492	-3.879644	-597.8081	-3.890091	-597.6902	-3.900225	-597.618	-3.905164	-597.4782	-3.905921	-597.4141	-3.909133	-597.2959	-3.933195	-597.1566	-3.933419	-597.0635	-3.937867	-596.9674	-3.954341	-596.8614	-3.984035	-596.8329	-4.000918	-596.6696	-4.043041	-597.0422	-4.257851	-596.9794	-4.331366	-596.8757	-4.406368	-596.7695	-4.481548	-596.6989	-4.56704	-596.5922	-4.659122	-596.5148	-4.747683	-596.4031	-4.832335	-596.2507	-4.914715	-596.1962	-5.009626	-596.1082	-5.083435	-595.9993	-5.160406	-595.8646	-5.225826	-595.7889	-5.296955	-595.7098	-5.361627	-595.592	-5.415599	-595.4761	-5.470841	-595.4197	-5.52053	-595.2944	-5.564975	-595.1612	-5.618964	-595.0715	-5.644342	-594.9648	-5.679704	-594.9039	-5.708087	-594.8112	-5.735091	-594.6775	-5.755816	-594.6008	-5.780567	-594.4984	-5.794065	-594.3922	-5.80855	-594.2784	-5.824146	-594.1508	-5.847776	-594.0773	-5.839688	-593.978	-5.847397	-593.8641	-5.852015	-593.7645	-5.851879	-593.6543	-5.846987	-593.5688	-5.84746	-593.4429	-5.841867	-593.3462	-5.830392	-593.2903	-5.825561	-593.1864	-5.826478	-593.0321	-5.805108	-592.9585	-5.794785	-592.8562	-5.782731	-592.7847	-5.773417
-597.2813	-1.852649	-597.3896	-1.857468	-597.5063	-1.781124	-597.6012	-1.739032	-597.6867	-1.73482	-597.7771	-1.709771	-597.8784	-1.705677	-597.9918	-1.723428	-598.0795	-1.742118	-598.1912	-1.77046	-598.2579	-1.828621	-598.3351	-1.877944	-598.3702	-1.943603	-598.4317	-2.028192	-598.4563	-2.120119	-598.527	-2.226677	-598.5535	-2.348861	-598.5984	-2.472724	-598.6788	-2.601762	-598.7228	-2.736594	-598.7352	-2.879875	-598.7379	-3.00738	-598.7749	-3.130546	-598.7594	-3.247464	-598.7486	-3.358242	-598.7503	-3.455532	-598.7498	-3.540953	-598.7714	-3.613935	-598.7434	-3.680028	-598.6878	-3.727011	-598.707	-3.789798	-598.6719	-3.81599	-598.6006	-3.832618	-598.5916	-3.850113	-598.5222	-3.861976	-598.4573	-3.870596	-598.4258	-3.877203	-598.3547	-3.880426	-598.3241	-3.882543	-598.2633	-3.908996	-598.1788	-3.923964	-598.0813	-3.92864	-597.9565	-3.945352	-597.8499	-3.974439	-597.8233	-3.990863	-599.6773	-3.342156	-598.0472	-4.250789	-597.989	-4.322415	-597.8731	-4.398215	-597.7762	-4.475062	-597.6794	-4.556968	-597.6036	-4.649686	-597.5262	-4.739184	-597.4058	-4.822196	-597.255	-4.904777	-597.1771	-4.998827	-597.072	-5.071975	-596.9886	-5.148576	-596.8605	-5.214628	-596.7869	-5.284554	-596.6949	-5.349174	-596.5829	-5.402361	-596.4641	-5.456513	-596.4171	-5.507427	-596.293	-5.553925	-596.1527	-5.605606	-596.0832	-5.631337	-595.9683	-5.666669	-595.9086	-5.69466	-595.8084	-5.720455	-595.6949	-5.744544	-595.6096	-5.767917	-595.5143	-5.78317	-595.3772	-5.797166	-595.2656	-5.813638	-595.1691	-5.836665	-595.0775	-5.830926	-594.991	-5.838373	-594.8729	-5.843471	-594.7548	-5.843953	-594.6684	-5.837608	-594.5679	-5.840991	-594.4401	-5.833807	-594.3622	-5.824995	-594.2916	-5.820439	-594.1807	-5.820836	-594.053	-5.801134	-593.953	-5.791316	-593.8511	-5.778742	-593.7736	-5.769184
-596.2986	-1.843477	-596.3732	-1.842756	-596.4755	-1.768446	-596.6099	-1.726043	-596.6804	-1.720622	-596.7787	-1.697385	-596.886	-1.691725	-597.0094	-1.710343	-597.0856	-1.725377	-597.1935	-1.75278	-597.2758	-1.800448	-597.3939	-1.852059	-597.4879	-1.918018	-597.577	-2.002531	-597.6587	-2.095522	-597.7836	-2.201885	-597.8558	-2.323087	-597.9636	-2.448894	-598.0902	-2.576044	-598.1827	-2.70944	-598.2302	-2.851671	-598.2981	-2.978859	-598.3898	-3.101328	-598.4364	-3.218471	-598.4557	-3.327886	-598.5205	-3.424618	-598.5737	-3.509697	-598.6458	-3.579768	-598.6472	-3.647066	-598.6629	-3.692567	-598.7192	-3.753176	-598.7479	-3.778984	-598.7103	-3.798183	-598.7489	-3.814197	-598.7405	-3.825826	-598.71	-3.835129	-598.7314	-3.843091	-598.7263	-3.84467	-598.7356	-3.846785	-598.7012	-3.871682	-598.6993	-3.887599	-598.6466	-3.894416	-598.5895	-3.912551	-598.5294	-3.943097	-598.5326	-3.958733	-599.4326	-3.326017	-598.6258	-4.214809	-598.6177	-4.287019	-598.5432	-4.360842	-598.5099	-4.439572	-598.4261	-4.522423	-598.3983	-4.616783	-598.3794	-4.708078	-598.3395	-4.792174	-598.2315	-4.880001	-598.184	-4.989162	-598.0812	-5.060853	-597.9972	-5.136595	-597.8781	-5.201164	-597.784	-5.271431	-597.705	-5.335525	-597.589	-5.390356	-597.458	-5.441967	-597.4297	-5.493817	-597.2944	-5.540709	-597.1704	-5.590514	-597.0945	-5.618506	-596.9607	-5.653618	-596.8876	-5.680323	-596.7932	-5.706521	-596.6995	-5.732975	-596.6213	-5.755222	-596.5082	-5.771261	-596.3691	-5.785245	-596.2693	-5.80371	-596.1869	-5.823727	-596.0684	-5.819535	-596.0088	-5.828867	-595.8751	-5.832744	-595.7497	-5.835552	-595.6697	-5.829213	-595.5698	-5.833125	-595.4447	-5.826102	-595.3946	-5.819993	-595.2927	-5.81579	-595.1669	-5.814384	-595.0531	-5.796417	-594.9724	-5.787671	-594.8752	-5.7734	-594.7625	-5.764486
-595.3188	-1.834256	-595.3564	-1.829309	-595.4786	-1.755219	-595.6232	-1.715015	-595.6864	-1.704241	-595.7797	-1.685582	-595.8672	-1.68042	-596.0088	-1.698835	-596.0864	-1.712032	-596.2227	-1.74146	-596.2979	-1.789938	-596.3987	-1.841267	-596.4861	-1.906615	-596.5789	-1.990474	-596.6544	-2.083846	-596.7822	-2.189086	-596.855	-2.309911	-596.97	-2.435407	-597.0936	-2.560479	-597.157	-2.690229	-597.2468	-2.819682	-597.3345	-2.946991	-597.4947	-3.069089	-597.5906	-3.186959	-597.6727	-3.293507	-597.7725	-3.389058	-597.8961	-3.473727	-597.9917	-3.540322	-598.0815	-3.609184	-598.1394	-3.653831	-598.2219	-3.711393	-598.2975	-3.7377	-598.3204	-3.75756	-598.4023	-3.771836	-598.4462	-3.78325	-598.485	-3.794485	-598.5386	-3.799889	-598.5849	-3.801492	-598.6396	-3.805168	-598.6556	-3.828357	-598.7062	-3.842935	-598.6923	-3.852691	-598.7079	-3.871188	-598.6993	-3.901301	-598.73	-3.915274	-598.9501	-3.300992	-598.6879	-4.165109	-598.7337	-4.236541	-598.6923	-4.309439	-598.7357	-4.387516	-598.6849	-4.470765	-598.7212	-4.566038	-598.7299	-4.656972	-598.7474	-4.742559	-598.7181	-4.83048	-598.7061	-4.938771	-598.6396	-5.012487	-598.6407	-5.088772	-598.5554	-5.156252	-598.4942	-5.226692	-598.4731	-5.292199	-598.4064	-5.351372	-598.3134	-5.403215	-598.3372	-5.459284	-598.2307	-5.512752	-598.174	-5.577197	-598.1107	-5.606019	-597.9995	-5.640308	-597.879	-5.66614	-597.7643	-5.693264	-597.6899	-5.721328	-597.6128	-5.742889	-597.507	-5.758329	-597.3784	-5.77576	-597.2697	-5.79236	-597.1695	-5.810926	-597.0795	-5.808953	-597.0115	-5.818908	-596.8602	-5.821239	-596.7375	-5.827362	-596.6647	-5.820324	-596.5549	-5.823642	-596.4465	-5.817915	-596.3877	-5.814057	-596.2928	-5.809211	-596.1674	-5.807856	-596.0812	-5.790225	-595.985	-5.781958	-595.8516	-5.767068	-595.7698	-5.759915
