Funcionalizado APTES 10mM	Funcionalizado APTES 10mM	-595.2261	-3.304911	-595.0587	-3.163146	-594.9983	-3.095895	-594.8887	-3.059685	-594.7848	-3.040045	-594.6697	-3.030295	-594.5568	-3.028581	-594.438	-3.02844	-594.3726	-3.033107	-594.2623	-3.049655	-594.1642	-3.047624	-594.0671	-3.053736	-593.9694	-3.06181	-593.862	-3.072097	-593.7546	-3.077487	-593.6522	-3.089385	-593.5657	-3.093837	-593.4548	-3.106174	-593.402	-3.11252	-593.2573	-3.127603	-593.1422	-3.128787	-593.1023	-3.134479	-592.9689	-3.144361	-592.8638	-3.151778	-592.7629	-3.158113	-592.6669	-3.160834	-592.5549	-3.167982	-592.4548	-3.175311	-592.405	-3.178046	-592.3171	-3.195361	-592.1405	-3.19508	-592.058	-3.198664	-591.942	-3.208296	-591.8673	-3.212021	-591.7479	-3.219588	-591.5953	-3.225083	-591.5214	-3.231328	-591.4816	-3.236388	-591.3544	-3.240309	-591.2227	-3.251529	-591.1435	-3.248948	-591.006	-3.253275	-590.9742	-3.258681	-590.8351	-3.256623
mV	uA	-596.2146	-3.303634	-596.0581	-3.160347	-595.9596	-3.093396	-595.8696	-3.056939	-595.7843	-3.037152	-595.6708	-3.026647	-595.5654	-3.02561	-595.4392	-3.024122	-595.3486	-3.029074	-595.274	-3.045812	-595.1594	-3.042995	-595.0604	-3.050164	-594.9731	-3.058379	-594.8618	-3.068908	-594.7584	-3.073624	-594.6724	-3.085998	-594.5645	-3.090079	-594.4749	-3.102428	-594.3727	-3.10907	-594.2814	-3.122688	-594.1624	-3.125815	-594.0991	-3.130994	-593.9673	-3.140254	-593.8722	-3.147299	-593.7734	-3.154228	-593.6742	-3.156916	-593.5422	-3.164549	-593.4508	-3.172652	-593.4012	-3.175281	-593.3101	-3.192824	-593.1571	-3.192576	-593.0636	-3.196336	-592.9555	-3.206159	-592.8625	-3.210153	-592.7561	-3.218533	-592.5968	-3.223647	-592.5308	-3.229787	-592.4904	-3.23496	-592.3328	-3.238864	-592.2297	-3.250818	-592.1417	-3.246819	-592.0313	-3.252133	-591.9797	-3.257468	-591.8336	-3.255898
Terceros 45	Terceros 45	-597.208	-3.301366	-597.0603	-3.158084	-596.9713	-3.091261	-596.8748	-3.054095	-596.7794	-3.035061	-596.6758	-3.02353	-596.5587	-3.022941	-596.4539	-3.021556	-596.3633	-3.024783	-596.2778	-3.042254	-596.1584	-3.038789	-596.0552	-3.045565	-595.9644	-3.054729	-595.8552	-3.065084	-595.752	-3.069904	-595.6703	-3.081459	-595.5689	-3.086476	-595.4802	-3.098071	-595.3686	-3.104065	-595.2907	-3.119591	-595.1829	-3.122063	-595.0675	-3.126872	-594.9592	-3.135895	-594.8665	-3.142642	-594.768	-3.150348	-594.6786	-3.153483	-594.5334	-3.161161	-594.4573	-3.168739	-594.3984	-3.172299	-594.2897	-3.190006	-594.1785	-3.189128	-594.0446	-3.19396	-593.9367	-3.203099	-593.8491	-3.206953	-593.7618	-3.215991	-593.6248	-3.221742	-593.5609	-3.228116	-593.4639	-3.233841	-593.3416	-3.237278	-593.2484	-3.249914	-593.1453	-3.245965	-593.0649	-3.251939	-592.9755	-3.258157	-592.8536	-3.256453
-599.7315	-3.550048	-598.2039	-3.299433	-598.0809	-3.157051	-597.9679	-3.089261	-597.8887	-3.050778	-597.775	-3.032603	-597.692	-3.021271	-597.5722	-3.019747	-597.4786	-3.019527	-597.3428	-3.021477	-597.2975	-3.038626	-597.1591	-3.035249	-597.0673	-3.042034	-596.9517	-3.050303	-596.8792	-3.062064	-596.7547	-3.066369	-596.6763	-3.077381	-596.5636	-3.083255	-596.4768	-3.092915	-596.3651	-3.099409	-596.2941	-3.115482	-596.1735	-3.117972	-596.074	-3.122098	-595.9459	-3.132253	-595.8656	-3.138253	-595.7836	-3.146686	-595.6799	-3.150599	-595.5544	-3.157572	-595.4559	-3.165163	-595.4077	-3.169526	-595.2355	-3.186162	-595.1741	-3.185404	-595.0282	-3.190615	-594.9401	-3.200358	-594.8488	-3.204006	-594.7573	-3.21344	-594.6448	-3.219553	-594.5818	-3.225942	-594.4686	-3.231076	-594.3533	-3.235669	-594.2365	-3.247595	-594.1562	-3.243415	-594.0925	-3.250089	-593.9615	-3.25656	-593.8467	-3.255264
-599.4963	-3.536215	-598.7457	-3.271657	-598.6982	-3.130279	-598.6233	-3.062537	-598.587	-3.025439	-598.5391	-3.008289	-598.5232	-2.997548	-598.4471	-2.997975	-598.4023	-2.999769	-598.3043	-3.00492	-598.2982	-3.034791	-598.1602	-3.032834	-598.0896	-3.038485	-597.9408	-3.046326	-597.8853	-3.057583	-597.7753	-3.062032	-597.6799	-3.07261	-597.5768	-3.079414	-597.4722	-3.088633	-597.3712	-3.095326	-597.2832	-3.11193	-597.1848	-3.113617	-597.0828	-3.11808	-596.9482	-3.128064	-596.8314	-3.133934	-596.7697	-3.143242	-596.6926	-3.147365	-596.5619	-3.15368	-596.4314	-3.162007	-596.4067	-3.167105	-596.2339	-3.182697	-596.173	-3.181823	-596.0352	-3.187547	-595.9302	-3.196878	-595.8276	-3.200454	-595.7497	-3.211683	-595.6454	-3.216561	-595.5885	-3.223423	-595.4566	-3.228243	-595.3387	-3.234237	-595.2481	-3.245595	-595.1607	-3.242305	-595.0898	-3.248641	-594.9601	-3.253675	-594.8573	-3.254473
-599.0214	-3.516232	-598.8147	-3.235501	-598.8112	-3.09494	-598.807	-3.026188	-598.8103	-2.989424	-598.7946	-2.972906	-598.8298	-2.962188	-598.8142	-2.962654	-598.8187	-2.966833	-598.7802	-2.970184	-598.7965	-2.999371	-598.7307	-3.001656	-598.7101	-3.00729	-598.608	-3.015363	-598.605	-3.028123	-598.5372	-3.034482	-598.4731	-3.045699	-598.4598	-3.055366	-598.3734	-3.066758	-598.3525	-3.077105	-598.2828	-3.108393	-598.1464	-3.109208	-598.0797	-3.112603	-597.952	-3.12401	-597.8392	-3.129621	-597.7607	-3.140609	-597.7015	-3.143623	-597.6063	-3.149312	-597.4387	-3.158285	-597.4116	-3.163886	-597.261	-3.17808	-597.1669	-3.177901	-597.0429	-3.1847	-596.9152	-3.193883	-596.8622	-3.198155	-596.7611	-3.208931	-596.6563	-3.212794	-596.592	-3.220475	-596.4487	-3.225672	-596.3362	-3.231046	-596.2384	-3.243376	-596.1571	-3.240557	-596.0954	-3.246334	-595.9376	-3.251006	-595.8491	-3.253434
-598.3231	-3.491002	-598.3851	-3.192582	-598.4088	-3.05149	-598.4594	-2.980821	-598.5013	-2.945106	-598.5665	-2.928105	-598.6578	-2.91732	-598.6878	-2.917301	-598.7281	-2.92185	-598.7261	-2.925557	-598.8065	-2.952727	-598.8213	-2.957533	-598.8365	-2.963809	-598.7752	-2.972541	-598.8288	-2.986333	-598.8268	-2.993301	-598.79	-3.005617	-598.8266	-3.015307	-598.8022	-3.028224	-598.817	-3.040779	-598.7911	-3.069808	-598.704	-3.074549	-598.7158	-3.079996	-598.6196	-3.092265	-598.5582	-3.09945	-598.544	-3.112019	-598.5062	-3.116163	-598.4765	-3.123931	-598.3463	-3.136831	-598.3688	-3.14645	-598.2803	-3.173542	-598.1439	-3.174094	-598.0731	-3.180714	-597.9272	-3.189759	-597.8767	-3.196232	-597.7543	-3.206235	-597.6357	-3.209302	-597.5884	-3.217682	-597.4646	-3.222855	-597.3387	-3.22724	-597.2458	-3.241259	-597.1606	-3.237825	-597.0837	-3.243947	-596.9573	-3.248671	-596.853	-3.250813
-597.3529	-3.461226	-597.4541	-3.142412	-597.5126	-2.999783	-597.5945	-2.928502	-597.7126	-2.893261	-597.8293	-2.875606	-597.9512	-2.863915	-598.0618	-2.863229	-598.1232	-2.867985	-598.1954	-2.872087	-598.2974	-2.896609	-598.3732	-2.903963	-598.4451	-2.910258	-598.4451	-2.919827	-598.5268	-2.933327	-598.5939	-2.941314	-598.5946	-2.953252	-598.6796	-2.963902	-598.7173	-2.979398	-598.8024	-2.991459	-598.7791	-3.018611	-598.7859	-3.026935	-598.8096	-3.033455	-598.7929	-3.046087	-598.79	-3.054939	-598.7989	-3.068472	-598.8289	-3.07322	-598.8495	-3.082887	-598.7833	-3.097586	-598.8084	-3.109004	-598.8046	-3.135601	-598.718	-3.138921	-598.6817	-3.147862	-598.5962	-3.156726	-598.5949	-3.165718	-598.5216	-3.178781	-598.4648	-3.182612	-598.4318	-3.193158	-598.3718	-3.202238	-598.302	-3.210213	-598.2572	-3.23856	-598.139	-3.235753	-598.0762	-3.24244	-597.9684	-3.246961	-597.8494	-3.248815
-596.3949	-3.442231	-596.4617	-3.112686	-596.5189	-2.967192	-596.6013	-2.894091	-596.7524	-2.856503	-596.8303	-2.837193	-596.9166	-2.823102	-597.0629	-2.820754	-597.1379	-2.823077	-597.2162	-2.823207	-597.2946	-2.832714	-597.4167	-2.840971	-597.5336	-2.847975	-597.612	-2.857068	-597.7426	-2.871326	-597.8408	-2.880033	-597.9181	-2.891178	-598.0388	-2.902942	-598.1521	-2.919342	-598.2667	-2.930339	-598.3015	-2.956504	-598.3381	-2.968606	-598.4083	-2.975777	-598.432	-2.989738	-598.5103	-2.999189	-598.5649	-3.013444	-598.6392	-3.019395	-598.6865	-3.029103	-598.6892	-3.044582	-598.7698	-3.057031	-598.8138	-3.082747	-598.7761	-3.089982	-598.7881	-3.099839	-598.7662	-3.110008	-598.8139	-3.120412	-598.7859	-3.13402	-598.7647	-3.140125	-598.7933	-3.150947	-598.7802	-3.162807	-598.7856	-3.171574	-598.7719	-3.199447	-598.6863	-3.200722	-598.6711	-3.208671	-598.6412	-3.216261	-598.5383	-3.218918
-595.3918	-3.42468	-595.4507	-3.084019	-595.5356	-2.937822	-595.6001	-2.86338	-595.7567	-2.823813	-595.8291	-2.802812	-595.9252	-2.787678	-596.071	-2.783917	-596.1272	-2.784409	-596.2289	-2.784003	-596.2873	-2.792101	-596.4111	-2.799118	-596.5288	-2.804946	-596.5919	-2.812572	-596.724	-2.825607	-596.8449	-2.833203	-596.9143	-2.843031	-597.0122	-2.852495	-597.1579	-2.866733	-597.2488	-2.873659	-597.309	-2.884476	-597.4128	-2.8997	-597.5292	-2.907775	-597.5924	-2.922562	-597.714	-2.932687	-597.8378	-2.945876	-597.9348	-2.95352	-598.024	-2.96497	-598.106	-2.979867	-598.2278	-2.993273	-598.3282	-3.018846	-598.3373	-3.028961	-598.3984	-3.03864	-598.4327	-3.050926	-598.501	-3.060955	-598.535	-3.076065	-598.5652	-3.08424	-598.6652	-3.095617	-598.697	-3.108982	-598.7565	-3.119549	-598.7977	-3.145029	-598.744	-3.152168	-598.7747	-3.159895	-598.8169	-3.1702	-598.7653	-3.172882
