Funcionalizado APTES 10mM	Funcionalizado APTES 10mM
-502.3229	-0.8246635
-501.314	-0.8221115
-500.3073	-0.8210863
-499.3205	-0.8189079
-498.3197	-0.8173947
-497.3196	-0.8156378
-496.3252	-0.8126813
-495.3248	-0.8103734
-494.3372	-0.8081179
-493.3232	-0.8050742
-492.3096	-0.8030205
-491.3024	-0.8001697
-490.284	-0.7972658
-489.2758	-0.7950952
-488.2841	-0.7933096
-487.3047	-0.7914839
-486.325	-0.7894154
-485.3257	-0.7871796
-484.3293	-0.7837974
-483.33	-0.7810858
-482.3351	-0.7784964
-481.3588	-0.7763755
-480.3568	-0.7741852
-479.3501	-0.7722431
-478.343	-0.7702939
-477.321	-0.7670119
-476.3278	-0.7648967
-475.3351	-0.7621186
-474.33	-0.758939
-473.3704	-0.757661
-472.3784	-0.7556907
-471.3665	-0.7538179
-470.3868	-0.7521741
-469.3553	-0.7494321
-468.3434	-0.7461663
-467.351	-0.7435468
-466.3456	-0.7407748
-465.3414	-0.737716
-464.3118	-0.735563
-463.3027	-0.733483
-462.2769	-0.7308747
-461.2808	-0.728873
-460.3033	-0.7268066
-459.2996	-0.7240459
-458.3093	-0.7214268
-457.3285	-0.7195035
-456.3579	-0.7167688
-455.3665	-0.7143577
-454.3773	-0.7121276
-453.3663	-0.7085979
-452.3344	-0.7061034
-451.3371	-0.7032
-450.3489	-0.7009419
-449.3489	-0.6991352
-448.3586	-0.6963862
-447.3373	-0.6942782
-446.3314	-0.6915667
-445.3212	-0.6889251
-444.3186	-0.6865805
-443.3218	-0.6837511
-442.3044	-0.6812735
-441.3112	-0.6785496
-440.3046	-0.6759968
-439.3045	-0.6733292
-438.3113	-0.6711539
-437.3011	-0.6687472
-436.3023	-0.6666493
-435.3135	-0.6640939
-434.322	-0.6612639
-433.352	-0.65892
-432.3474	-0.6557646
-431.3474	-0.6535093
-430.3345	-0.6507509
-429.3047	-0.6478111
-428.3307	-0.6453503
-427.337	-0.6426098
-426.3398	-0.6400326
-425.3538	-0.6374508
-424.3496	-0.6350956
-423.3674	-0.6330698
-422.3763	-0.6305599
-421.3742	-0.628031
-420.3721	-0.6253758
-419.3455	-0.6218235
-418.3375	-0.6194462
-417.3517	-0.6168202
-416.3358	-0.6137596
-415.3456	-0.6111707
-414.3373	-0.608434
-413.288	-0.6051537
-412.268	-0.6030303
-411.2443	-0.6009362
-410.2545	-0.59808
-409.2915	-0.5965306
-408.302	-0.5937091
-407.3253	-0.5908962
-406.3253	-0.5885432
-405.3174	-0.5857422
-404.3116	-0.5830295
-403.3019	-0.5806121
-402.312	-0.5783576
-401.3058	-0.5754515
-400.3116	-0.5729849
-399.3097	-0.5702736
-398.2938	-0.5667449
-397.2998	-0.5644557
-396.3042	-0.5622095
-395.3257	-0.5595645
-394.3322	-0.5573986
-393.3392	-0.5548421
-392.3453	-0.5516058
-391.3314	-0.5493788
-390.3264	-0.5465149
-389.3158	-0.5433331
-388.325	-0.5411152
-387.3292	-0.5380386
-386.3421	-0.535753
-385.3565	-0.5340047
-384.3638	-0.5310925
-383.3674	-0.5288378
-382.3727	-0.526498
-381.3679	-0.5229161
-380.374	-0.5203924
-379.3762	-0.5171481
-378.3601	-0.5142072
-377.3607	-0.5122792
-376.3557	-0.5102162
-375.3509	-0.5082172
-374.3566	-0.5057079
-373.3622	-0.5030642
-372.3653	-0.4997681
-371.3665	-0.4970706
-370.37	-0.4948577
-369.3747	-0.4921834
-368.3691	-0.4890654
-367.3816	-0.4870524
-366.3715	-0.4841923
-365.363	-0.4814774
-364.3539	-0.4802263
-363.3305	-0.4770071
-362.334	-0.4740542
-361.3243	-0.4718783
-360.3289	-0.4686707
-359.3248	-0.4658289
-358.3187	-0.4638061
-357.326	-0.4608022
-356.3209	-0.4587116
-355.3388	-0.4564546
-354.3398	-0.4538499
-353.3656	-0.451309
-352.3732	-0.4483374
-351.3852	-0.4460737
-350.4077	-0.4433284
-349.3812	-0.4415088
-348.372	-0.4388668
-347.3624	-0.4366437
-346.3442	-0.4345574
-345.3592	-0.4319774
-344.3611	-0.4294794
-343.361	-0.4266292
-342.3617	-0.4240871
-341.3584	-0.42109
-340.3783	-0.418974
-339.3745	-0.4158727
-338.3964	-0.4130232
-337.4047	-0.4106078
-336.392	-0.4076339
-335.3849	-0.4059558
-334.3925	-0.4034429
-333.3563	-0.400564
-332.3753	-0.3981931
-331.3846	-0.3955342
-330.3648	-0.392999
-329.397	-0.3911101
-328.397	-0.3885573
-327.4063	-0.3856912
-326.4111	-0.3828738
-325.4251	-0.379833
-324.3918	-0.3768498
-323.3831	-0.3739779
-322.3719	-0.3717
-321.3563	-0.3690662
-320.384	-0.3664816
-319.3805	-0.3639823
-318.3846	-0.3608897
-317.3734	-0.3575614
-316.3664	-0.3550743
-315.3644	-0.3521397
-314.3797	-0.3489034
-313.403	-0.3469723
-312.3889	-0.3438827
-311.3892	-0.3410144
-310.3582	-0.3385062
-309.3448	-0.3359012
-308.3444	-0.3331677
-307.3419	-0.330335
-306.355	-0.3279896
-305.3354	-0.3241214
-304.3245	-0.3208584
-303.3296	-0.3182692
-302.3355	-0.3148139
-301.3512	-0.3119382
-300.3729	-0.3095664
-299.3759	-0.30626
-298.3622	-0.3028966
-297.3729	-0.3000854
-296.3633	-0.2971092
-295.3536	-0.2945269
-294.3725	-0.2922392
-293.3787	-0.2891737
-292.4061	-0.285903
-291.4269	-0.2817447
-290.4188	-0.2782235
-289.4224	-0.2750261
-288.3991	-0.2715107
-287.3916	-0.2682721
-286.3877	-0.2649857
-285.3502	-0.2605724
-284.3444	-0.2573752
-283.3473	-0.2541333
-282.3664	-0.2499452
-281.385	-0.2471916
-280.4157	-0.2431159
-279.4258	-0.2390995
-278.4215	-0.2354145
-277.4258	-0.2319768
-276.4167	-0.2287307
-275.3926	-0.2251995
-274.4068	-0.2222678
-273.3998	-0.2179344
-272.3922	-0.213098
-271.3945	-0.2092831
-270.373	-0.2049377
-269.3794	-0.2003677
-268.3806	-0.1973301
-267.4012	-0.1929383
-266.3888	-0.1875033
-265.3957	-0.1830776
-264.3946	-0.1778053
-263.3902	-0.1727183
-262.4056	-0.168755
-261.3877	-0.1639305
-260.3661	-0.1590446
-259.3663	-0.1539729
-258.3402	-0.1493786
-257.3476	-0.1453042
-256.3681	-0.140762
-255.3512	-0.1367036
-254.3806	-0.1316876
-253.4013	-0.1250001
-252.4069	-0.1195501
-251.4277	-0.1140299
-250.4189	-0.1084743
-249.415	-0.1047822
-248.4263	-0.09933371
-247.4122	-0.09328929
-246.4118	-0.08721156
-245.3977	-0.08060461
-244.3711	-0.07481349
-243.3703	-0.06918667
-242.3817	-0.06340389
-241.3926	-0.05731723
-240.3816	-0.05066993
-239.3986	-0.04440016
-238.3886	-0.03876336
-237.3702	-0.03177663
-236.4036	-0.02638619
-235.3894	-0.01966326
-234.3763	-0.01091846
-233.3777	-0.004844293
-232.3709	0.002661433
-231.3748	0.00959941
-230.4127	0.0149496
-229.4387	0.02250451
-228.4353	0.03014842
-227.4389	0.03755664
-226.4281	0.04472987
-225.4233	0.05187908
-224.4342	0.05914443
-223.416	0.06610652
-222.4068	0.07447527
-221.3741	0.08316551
-220.371	0.08973291
-219.3803	0.09776344
-218.3764	0.1054248
-217.3998	0.1110859
-216.3761	0.1199624
-215.3813	0.1277284
-214.3783	0.1347688
-213.3728	0.143616
-212.3679	0.1506635
-211.363	0.1582989
-210.3622	0.1662692
-209.3371	0.1741889
-208.3251	0.1825851
-207.3053	0.1891199
-206.3143	0.1959418
-205.3322	0.2032332
-204.3538	0.2087176
-203.3741	0.2166163
-202.3646	0.2246697
-201.3557	0.2303302
-200.3739	0.2377223
-199.3678	0.2442567
-198.3788	0.2497228
-197.3911	0.2572578
-196.3732	0.263797
-195.3578	0.2703692
-194.3586	0.2764437
-193.3664	0.2817046
-192.379	0.2879828
-191.4119	0.29302
-190.412	0.2991435
-189.4046	0.3058199
-188.4145	0.3103038
-187.3856	0.315392
-186.388	0.3204681
-185.4022	0.3239611
-184.4111	0.328836
-183.4234	0.3342324
-182.4228	0.337614
-181.4077	0.3415764
-180.3961	0.3452473
-179.4103	0.3474007
-178.4126	0.3508712
-177.4255	0.3539227
-176.4073	0.3578194
-175.4088	0.3606118
-174.415	0.3633574
-173.4115	0.3662353
-172.4353	0.3677131
-171.4276	0.3710063
-170.4131	0.3738092
-169.4216	0.3750696
-168.3976	0.3765015
-167.4147	0.3770409
-166.4432	0.3769911
-165.4401	0.3783872
-164.4384	0.3795843
-163.4399	0.3803208
-162.4122	0.3817315
-161.4121	0.3813938
-160.4335	0.3823371
-159.4264	0.3829574
-158.4224	0.3831892
-157.4085	0.3847759
-156.3952	0.3833039
-155.3803	0.3825163
-154.3763	0.381628
-153.3877	0.3798372
-152.3925	0.3801102
-151.3972	0.3796961
-150.4144	0.3788391
-149.4153	0.3779519
-148.4208	0.3763995
-147.4309	0.3754493
-146.4248	0.374135
-145.4224	0.3730072
-144.4098	0.372587
-143.4048	0.3707949
-142.4221	0.3696272
-141.4219	0.3687896
-140.4393	0.3665828
-139.4338	0.3653632
-138.4118	0.3646168
-137.4138	0.362067
-136.4032	0.3612798
-135.4143	0.3599657
-134.4062	0.3582309
-133.4166	0.3574617
-132.4222	0.3558268
-131.401	0.3547312
-130.4178	0.3524853
-129.4177	0.3503857
-128.4156	0.3486468
-127.4423	0.3462884
-126.4472	0.344965
-125.4342	0.3437345
-124.4454	0.3416547
-123.4236	0.3400335
-122.422	0.3386222
-121.4364	0.3369426
-120.4295	0.3358956
-119.4388	0.3347957
-118.4375	0.3333543
-117.4362	0.3316718
-116.4377	0.3297038
-115.4565	0.3284923
-114.4572	0.3271071
-113.4468	0.3256061
-112.442	0.3247349
-111.4239	0.322484
-110.4268	0.3202334
-109.4065	0.3191964
-108.4247	0.3170089
-107.4357	0.3157124
-106.4155	0.3148961
-105.4255	0.3133302
-104.4136	0.3122228
-103.3912	0.3113745
-102.3936	0.3099899
-101.3952	0.308435
-100.3947	0.3071014
-99.39576	0.3057064
-98.40146	0.304455
-97.40282	0.3035544
-96.4039	0.3027024
-95.41647	0.301272
-94.43359	0.3001617
-93.43392	0.2992068
-92.4231	0.2978484
-91.41977	0.2967376
-90.40191	0.2957155
-89.42466	0.2937176
-88.4212	0.2930869
-87.42408	0.2922205
-86.43356	0.2906858
-85.4195	0.290747
-84.42529	0.2893706
-83.43996	0.2881947
-82.43895	0.2877793
-81.44018	0.2866328
-80.41692	0.2863832
-79.40692	0.285846
-78.40933	0.2852354
-77.40057	0.2846938
-76.42319	0.2834965
-75.42344	0.2827624
-74.41555	0.2817942
-73.42722	0.2806501
-72.44369	0.2797484
-71.43991	0.2793151
-70.4493	0.2786136
-69.4379	0.2783353
-68.41808	0.2782288
-67.40685	0.2772946
-66.40932	0.2771216
-65.41486	0.2767567
-64.42944	0.2763038
-63.44295	0.2762546
-62.44823	0.2756644
-61.44519	0.27502
-60.43196	0.2741071
-59.42937	0.2734282
-58.40765	0.2736433
-57.39813	0.2728016
-56.39662	0.272918
-55.38261	0.2731327
-54.38723	0.2718315
-53.37427	0.2719049
-52.38163	0.2713317
-51.40252	0.2705915
-50.39551	0.2701674
-49.41845	0.2701448
-48.4024	0.2700655
-47.39002	0.269444
-46.4103	0.2700514
-45.41748	0.2702185
-44.44361	0.2696021
-43.45084	0.2695653
-42.43923	0.2695274
-41.41575	0.2685386
-40.40471	0.2684853
-39.39568	0.2684744
-38.39832	0.26729
-37.41666	0.2670336
-36.42043	0.266881
-35.41933	0.2666279
-34.40546	0.2666826
-33.40638	0.266206
-32.40048	0.2663509
-31.40488	0.2658907
-30.40704	0.2662014
-29.38647	0.2672656
-28.37542	0.2664824
-27.37156	0.2668319
-26.38648	0.2664554
-25.41244	0.2658014
-24.42065	0.2658753
-23.42637	0.2654366
-22.41352	0.2649194
-21.41106	0.2644375
-20.42236	0.264854
-19.40463	0.2654038
-18.41203	0.2662838
-17.42479	0.2668764
-16.40313	0.267409
-15.4135	0.2672951
-14.42113	0.2669585
-13.38645	0.2677082
-12.38971	0.2674298
-11.4161	0.2681704
-10.41065	0.2696521
-9.417857	0.2690856
-8.419852	0.2689747
-7.383376	0.2678195
-6.37289	0.2663049
-5.368154	0.2656108
-4.357053	0.2641273
-3.387945	0.2628919
-2.407687	0.2622097
-1.44787	0.2619982
-0.4883342	0.2626567
0.5049688	0.2634853
1.510303	0.2641983
2.51238	0.2650919
3.504653	0.2669535
4.495314	0.2679205
5.482833	0.2686352
6.467895	0.2684086
7.477433	0.2672385
8.475422	0.2677399
9.480789	0.2674388
10.50191	0.2678311
11.49503	0.2682698
12.48827	0.2679202
13.45442	0.2680635
14.43738	0.2680075
15.44089	0.2679495
16.44857	0.2676499
17.45166	0.2677457
18.46096	0.2680669
19.45984	0.267598
20.45716	0.2686456
21.48195	0.2692587
22.48315	0.2689156
23.47787	0.2695982
24.47949	0.2695355
25.45789	0.2694208
26.43926	0.2699421
27.44273	0.2704335
28.42924	0.270746
29.42743	0.2709059
30.42396	0.2708856
31.42115	0.2709664
32.41674	0.2712054
33.42399	0.2717638
34.44533	0.2738563
35.4366	0.2737852
36.4544	0.2737634
37.46484	0.2739492
38.45005	0.2726169
39.43195	0.2736746
40.43722	0.2744906
41.43388	0.2745942
42.43571	0.2752244
43.44832	0.2755726
44.44048	0.2762106
45.4434	0.2768154
46.45121	0.277875
47.47408	0.2790402
48.47025	0.2788314
49.44122	0.2791377
50.44451	0.2795286
51.41232	0.2787405
52.41314	0.2792556
53.41701	0.2804214
54.39966	0.2805088
55.41949	0.2812038
56.41251	0.2825378
57.43838	0.2832716
58.43293	0.2839598
59.42058	0.28481
60.42122	0.2845202
61.41023	0.2837785
62.40905	0.2834349
63.41163	0.2834948
64.41231	0.2836714
65.40717	0.2841222
66.42085	0.2860214
67.42062	0.2857512
68.41534	0.2862735
69.40799	0.2868721
70.396	0.2857321
71.40809	0.2872154
72.42662	0.2884598
73.43755	0.289102
74.46148	0.2901032
75.46022	0.2903708
76.44658	0.2904974
77.43662	0.2908089
78.42547	0.2916779
79.41668	0.2927403
80.41847	0.292902
81.41747	0.2940017
82.40285	0.2950561
83.39364	0.2949836
84.39201	0.29665
85.41049	0.2975969
86.43288	0.297285
87.43861	0.2977654
88.43809	0.2970581
89.42294	0.2960538
90.4047	0.2968994
91.40971	0.2974347
92.40543	0.298447
93.42052	0.2997997
94.43864	0.300197
95.44606	0.3013281
96.45934	0.3021218
97.45997	0.3032734
98.46097	0.3051488
99.00043	0.2718166
99.02589	0.2336144
98.55863	0.1921759
97.58659	0.1468597
96.5854	0.134508
95.59679	0.1250478
94.5869	0.1168008
93.60809	0.1101983
92.5903	0.1037455
91.5851	0.09887144
90.58174	0.09414183
89.54832	0.08939573
88.56188	0.08622025
87.55489	0.08174063
86.56696	0.07761095
85.57547	0.0750805
84.56398	0.07103843
83.54728	0.06815311
82.55566	0.06606159
81.5412	0.06286728
80.55675	0.06003834
79.57134	0.05736503
78.55778	0.05451414
77.56906	0.05205986
76.57397	0.05091551
75.60034	0.05071513
74.61086	0.04917245
73.59454	0.04624315
72.5797	0.04494457
71.55291	0.04120472
70.53982	0.03901067
69.5563	0.03962162
68.56207	0.03637517
67.58093	0.03526613
66.57583	0.03322129
65.56641	0.02996322
64.55491	0.02892705
63.54934	0.02673196
62.55728	0.02523291
61.56318	0.02352637
60.58407	0.02104025
59.58066	0.01977091
58.58315	0.01858414
57.58089	0.01752889
56.58199	0.01709429
55.59325	0.01515302
54.60027	0.01340788
53.60886	0.01246825
52.61597	0.01071166
51.60464	0.009972762
50.59484	0.009398854
49.60622	0.007170541
48.59705	0.006061329
47.60916	0.004810809
46.61961	0.002897901
45.60544	0.001988029
44.58958	0.001071825
43.58345	-2.130465E-4
42.57122	-0.001236554
41.56783	-0.002543893
40.57154	-0.003186936
39.58073	-0.004343945
38.585	-0.004553088
37.61018	-0.00489365
36.59396	-0.007030361
35.56458	-0.00829771
34.56632	-0.009434421
33.55343	-0.0105262
32.57106	-0.01060973
31.59331	-0.01127438
30.58904	-0.0122657
29.59338	-0.01318008
28.60534	-0.01415762
27.59447	-0.0143017
26.60378	-0.01537804
25.60557	-0.01616499
24.60611	-0.01679207
23.62063	-0.01862517
22.6064	-0.01953157
21.60222	-0.02005048
20.59514	-0.02160696
19.57197	-0.02197883
18.59128	-0.02218191
17.5785	-0.02366204
16.58523	-0.02418832
15.60948	-0.02448742
14.60454	-0.02535678
13.62015	-0.02574323
12.62287	-0.02586685
11.62334	-0.02647753
10.62181	-0.02793936
9.628257	-0.02869414
8.607784	-0.02961685
7.623671	-0.0309156
6.628988	-0.03144145
5.635204	-0.03186919
4.652869	-0.03310722
3.654763	-0.03384646
2.657239	-0.03403296
1.625897	-0.03511216
0.6384273	-0.03558701
-0.3601934	-0.03586971
-1.331544	-0.03568928
-2.269144	-0.03648985
-3.267598	-0.03685895
-4.250166	-0.03764426
-5.25359	-0.03946548
-6.254819	-0.03938255
-7.242638	-0.03923178
-8.253673	-0.04059308
-9.269609	-0.04076578
-10.27448	-0.04154372
-11.27089	-0.04327863
-12.25896	-0.04283909
-13.22246	-0.04348066
-14.21932	-0.04502784
-15.23132	-0.0457742
-16.24242	-0.04655873
-17.27544	-0.04762596
-18.2621	-0.04785774
-19.25846	-0.04797458
-20.26323	-0.04863411
-21.24649	-0.04909898
-22.29045	-0.04927967
-23.2831	-0.04978236
-24.27449	-0.0504935
-25.26637	-0.05121738
-26.23053	-0.05145489
-27.23777	-0.05293607
-28.24056	-0.0538593
-29.26044	-0.0542644
-30.28771	-0.05558232
-31.27144	-0.05519917
-32.25494	-0.05523768
-33.24839	-0.05594839
-34.22803	-0.05665241
-35.24251	-0.05717306
-36.25941	-0.05752793
-37.24181	-0.05839001
-38.24754	-0.05822285
-39.24412	-0.05921244
-40.25324	-0.06074107
-41.27394	-0.0607297
-42.25819	-0.06164929
-43.2542	-0.06228105
-44.22467	-0.06247216
-45.20154	-0.06268416
-46.21552	-0.06367418
-47.21901	-0.06407139
-48.25171	-0.06478505
-49.26044	-0.06679311
-50.273	-0.0670471
-51.26419	-0.06788185
-52.23629	-0.06852342
-53.23333	-0.06855248
-54.22762	-0.06947268
-55.24915	-0.06960703
-56.26653	-0.07044934
-57.27406	-0.07133172
-58.27692	-0.07110687
-59.26664	-0.07282729
-60.26246	-0.0731518
-61.2656	-0.07330925
-62.26398	-0.07509646
-63.27124	-0.07491759
-64.26907	-0.07548265
-65.27644	-0.07688524
-66.27251	-0.0775766
-67.272	-0.07887925
-68.28242	-0.07963723
-69.27725	-0.08003305
-70.29799	-0.08072796
-71.29768	-0.08071938
-72.28455	-0.08221097
-73.28945	-0.08352628
-74.26851	-0.08399462
-75.2745	-0.08590232
-76.27521	-0.08653721
-77.27303	-0.08660851
-78.27777	-0.08797285
-79.26035	-0.08842705
-80.26743	-0.08911277
-81.25407	-0.09040146
-82.23997	-0.09115727
-83.24294	-0.09232555
-84.222	-0.09335782
-85.22416	-0.09447806
-86.22662	-0.09588741
-87.22391	-0.09706107
-88.24632	-0.09838862
-89.24917	-0.09939244
-90.23734	-0.09976371
-91.23079	-0.1009973
-92.23829	-0.1023427
-93.23059	-0.1036325
-94.24831	-0.1050429
-95.25706	-0.1060205
-96.23885	-0.1071202
-97.24503	-0.1084483
-98.24911	-0.1100769
-99.25202	-0.1115659
-100.2496	-0.1128252
-101.2599	-0.1147425
-102.239	-0.1166845
-103.2094	-0.118204
-104.2057	-0.1206616
-105.208	-0.1227335
-106.218	-0.1237276
-107.2448	-0.1265931
-108.2557	-0.1283148
-109.2545	-0.12963
-110.2635	-0.1323989
-111.2594	-0.1339093
-112.2753	-0.1361824
-113.2716	-0.1387931
-114.2773	-0.1407439
-115.2896	-0.1429969
-116.2706	-0.1452068
-117.258	-0.148269
-118.26	-0.1515231
-119.2679	-0.1539387
-120.2879	-0.1567656
-121.2876	-0.1590595
-122.2656	-0.1607868
-123.2441	-0.1646694
-124.2291	-0.1679648
-125.233	-0.1705832
-126.261	-0.1745672
-127.2693	-0.1770788
-128.263	-0.179639
-129.2657	-0.1834854
-130.2627	-0.1873503
-131.2519	-0.1916731
-132.267	-0.1953956
-133.2923	-0.1991217
-134.26	-0.2028609
-135.2583	-0.2062104
-136.2544	-0.2107836
-137.2434	-0.2153009
-138.2599	-0.2191208
-139.2676	-0.2240452
-140.2594	-0.2288256
-141.2582	-0.2329273
-142.2585	-0.2387719
-143.2664	-0.2434157
-144.2716	-0.2487484
-145.279	-0.2543656
-146.2781	-0.2586734
-147.2641	-0.2645213
-148.2692	-0.2696549
-149.2741	-0.2756758
-150.2887	-0.28203
-151.2925	-0.28723
-152.2694	-0.2934873
-153.2469	-0.2990043
-154.2109	-0.3042294
-155.2253	-0.3120829
-156.2432	-0.3187946
-157.2422	-0.326163
-158.2695	-0.3340688
-159.2699	-0.3397824
-160.256	-0.3465426
-161.2541	-0.3537491
-162.2735	-0.3607526
-163.2709	-0.3687659
-164.2728	-0.3757091
-165.29	-0.3831906
-166.2708	-0.3906486
-167.253	-0.397417
-168.2611	-0.4067721
-169.2435	-0.4146272
-170.2368	-0.4220026
-171.2417	-0.4312408
-172.2263	-0.4379101
-173.2316	-0.4451512
-174.2395	-0.454395
-175.2411	-0.4618063
-176.2563	-0.4703001
-177.2583	-0.4791463
-178.2488	-0.4864298
-179.2498	-0.4940963
-180.2269	-0.502033
-181.2086	-0.5104145
-182.2173	-0.5191358
-183.2224	-0.5277626
-184.238	-0.5356761
-185.2495	-0.5428143
-186.2309	-0.549849
-187.2228	-0.558859
-188.2267	-0.5675046
-189.2266	-0.575563
-190.2432	-0.5840235
-191.2427	-0.5898449
-192.2028	-0.5960649
-193.1943	-0.6039764
-194.1857	-0.6114455
-195.1947	-0.6199083
-196.2423	-0.6274446
-197.2587	-0.6341493
-198.2567	-0.6407921
-199.2488	-0.6468408
-200.2513	-0.6543778
-201.2459	-0.6608199
-202.2386	-0.6659015
-203.2128	-0.6717785
-204.1795	-0.6761682
-205.1745	-0.6807033
-206.1737	-0.68731
-207.1925	-0.6929
-208.2134	-0.6991502
-209.2042	-0.7053743
-210.2265	-0.7094673
-211.2397	-0.7139198
-212.2512	-0.7178676
-213.2652	-0.7218479
-214.2511	-0.7265401
-215.2471	-0.7299011
-216.2438	-0.7332811
-217.2394	-0.7360313
-218.2254	-0.7378588
-219.2181	-0.7419963
-220.2244	-0.7458087
-221.2168	-0.748515
-222.2269	-0.7522315
-223.2175	-0.7538075
-224.2014	-0.7545136
-225.2251	-0.7574031
-226.2364	-0.7590055
-227.257	-0.760657
-228.2637	-0.7626364
-229.2558	-0.7631658
-230.2498	-0.7641212
-231.2391	-0.7640327
-232.2474	-0.7660406
-233.2617	-0.7677094
-234.2546	-0.7685227
-235.2583	-0.7716594
-236.2536	-0.7712109
-237.2394	-0.771045
-238.2487	-0.772779
-239.2451	-0.7719525
-240.2335	-0.7727098
-241.2331	-0.7738258
-242.2406	-0.772916
-243.2399	-0.7728879
-244.2281	-0.7733293
-245.2342	-0.7736357
-246.2275	-0.774227
-247.2332	-0.7737573
-248.231	-0.7727023
-249.2286	-0.7717006
-250.2271	-0.7707766
-251.2079	-0.7713286
-252.2195	-0.7711415
-253.2215	-0.7711022
-254.2284	-0.7714455
-255.2437	-0.7704562
-256.2199	-0.7702169
-257.1978	-0.7695719
-258.1785	-0.7693353
-259.161	-0.7692944
-260.1785	-0.769217
-261.1875	-0.7692396
-262.226	-0.7680827
-263.2444	-0.767499
-264.2778	-0.7673556
-265.3023	-0.7661781
-266.2677	-0.7657397
-267.2606	-0.7663785
-268.2353	-0.7648762
-269.212	-0.7639223
-270.2234	-0.7651176
-271.228	-0.7638825
-272.262	-0.7639834
-273.2811	-0.7643709
-274.283	-0.7627156
-275.288	-0.7615538
-276.2614	-0.7610958
-277.2448	-0.7611834
-278.246	-0.7614956
-279.2439	-0.7616515
-280.2555	-0.7616838
-281.2644	-0.7609261
-282.2446	-0.7596101
-283.2433	-0.7602328
-284.2337	-0.7601633
-285.2349	-0.7596997
-286.2545	-0.7611361
-287.2593	-0.7601451
-288.2477	-0.7601665
-289.2365	-0.7609978
-290.2416	-0.7602103
-291.2338	-0.7609482
-292.2268	-0.7611057
-293.2188	-0.7608472
-294.2184	-0.7608608
-295.2216	-0.7606619
-296.2236	-0.7609447
-297.2318	-0.7613601
-298.2203	-0.7620096
-299.2327	-0.7623758
-300.2435	-0.7624657
-301.2381	-0.7627083
-302.2308	-0.7629601
-303.2136	-0.7638479
-304.2134	-0.7640698
-305.212	-0.7640052
-306.1959	-0.7647908
-307.1961	-0.7641736
-308.1709	-0.7652596
-309.1711	-0.7668121
-310.2007	-0.7670283
-311.2039	-0.7681149
-312.231	-0.7685423
-313.2244	-0.7683482
-314.2084	-0.7688878
-315.2072	-0.7698627
-316.2014	-0.76987
-317.2207	-0.7707113
-318.2438	-0.7714777
-319.2571	-0.7717634
-320.248	-0.7724812
-321.2301	-0.7733241
-322.2363	-0.7738222
-323.2419	-0.77439
-324.2544	-0.7759475
-325.2715	-0.7775532
-326.2552	-0.7795553
-327.2387	-0.780758
-328.2468	-0.7822099
