Funcionalizado APTES 1mM	Funcionalizado APTES 1mM
mv	uA
Primeros 45	Primeros 45
369.2552	-0.08208052
368.2615	-0.08256616
367.2438	-0.08336527
366.2277	-0.08500179
365.2326	-0.08533512
364.2161	-0.08626087
363.2372	-0.08701722
362.2243	-0.0879395
361.224	-0.08839361
360.239	-0.08804938
359.2519	-0.08871873
358.2954	-0.08875
357.3298	-0.08891296
356.3321	-0.09138659
355.3132	-0.09248905
354.2817	-0.09357463
353.2342	-0.09553888
352.2234	-0.09561223
351.2197	-0.09603769
350.2238	-0.09688792
349.2275	-0.09685588
348.2217	-0.09729503
347.2357	-0.09774245
346.2368	-0.09839844
345.2312	-0.09949907
344.2292	-0.1000267
343.2141	-0.1016227
342.1978	-0.1025305
341.218	-0.1023466
340.213	-0.1035436
339.2177	-0.1039166
338.2261	-0.1044816
337.2168	-0.1060627
336.2209	-0.1064283
335.2308	-0.1078243
334.2355	-0.1092198
333.2373	-0.1095308
332.2399	-0.1105231
331.2419	-0.1106395
330.2422	-0.1116888
329.2386	-0.1133863
328.2415	-0.113985
327.2411	-0.1153292
326.2359	-0.1155281
325.254	-0.1152611
324.2757	-0.1164875
323.2633	-0.1171196
322.252	-0.1180846
321.2313	-0.1195759
320.2073	-0.1197191
319.2208	-0.119444
318.2359	-0.1203521
317.2394	-0.1215696
316.2438	-0.1230904
315.2278	-0.1247602
314.2358	-0.1252732
313.2417	-0.1259678
312.2663	-0.1267334
311.2916	-0.1282787
310.2963	-0.1296552
309.3084	-0.1299488
308.2739	-0.1316082
307.2721	-0.1323364
306.2848	-0.1325548
305.28	-0.1351394
304.2991	-0.1363976
303.2859	-0.1376331
302.2632	-0.1398202
301.2709	-0.1408145
300.2692	-0.1417226
299.2537	-0.1430496
298.2547	-0.1445124
297.2321	-0.1460541
296.2305	-0.1469771
295.2537	-0.1485135
294.2615	-0.149364
293.2769	-0.1492494
292.2471	-0.151592
291.2329	-0.1531658
290.2355	-0.1550829
289.2184	-0.1579179
288.2315	-0.1589117
287.2435	-0.1596777
286.2347	-0.1603954
285.2368	-0.1612006
284.245	-0.1625996
283.2467	-0.1642126
282.2402	-0.1662793
281.2374	-0.1682135
280.2503	-0.1698037
279.2361	-0.1729025
278.2384	-0.1756085
277.2492	-0.1771431
276.2145	-0.1799174
275.2011	-0.1806103
274.2092	-0.1814479
273.2035	-0.184015
272.2175	-0.1852844
271.2187	-0.1878334
270.2083	-0.1902385
269.2169	-0.1916668
268.2147	-0.1935266
267.2278	-0.1945218
266.2207	-0.1957082
265.2089	-0.198143
264.2075	-0.2002167
263.2204	-0.2034995
262.2207	-0.2064873
261.2238	-0.2082325
260.2255	-0.2117175
259.2185	-0.2137851
258.222	-0.2159525
257.2357	-0.2187575
256.2604	-0.2193152
255.2662	-0.2203804
254.281	-0.2226005
253.2684	-0.224714
252.2543	-0.2280522
251.2477	-0.2314549
250.2157	-0.2341131
249.2212	-0.2356794
248.219	-0.2362784
247.1962	-0.2379766
246.2074	-0.2393429
245.2054	-0.2411466
244.21	-0.2453876
243.2325	-0.2476028
242.2343	-0.2493098
241.2202	-0.2538894
240.1988	-0.2558966
239.1795	-0.2590504
238.2065	-0.2624079
237.2147	-0.262861
236.2282	-0.2636208
235.2518	-0.2638784
234.2463	-0.2651654
233.2344	-0.2667208
232.2406	-0.2680458
231.2395	-0.2704746
230.2438	-0.271852
229.2892	-0.2716579
228.2833	-0.2746858
227.2721	-0.2764722
226.2559	-0.2779729
225.2236	-0.2824544
224.245	-0.2834853
223.2469	-0.284848
222.2395	-0.2870555
221.2582	-0.2880672
220.2522	-0.2901626
219.2451	-0.2910785
218.265	-0.291874
217.2621	-0.2923716
216.2796	-0.2915254
215.3023	-0.2928444
214.2969	-0.2935718
213.2765	-0.2931751
212.2556	-0.2954012
211.26	-0.2957501
210.2701	-0.2952534
209.2805	-0.296916
208.2744	-0.2965695
207.2667	-0.2966389
206.2498	-0.2978748
205.2698	-0.2977176
204.279	-0.2980105
203.2702	-0.2982666
202.3061	-0.2991813
201.288	-0.3006645
200.2778	-0.3012777
199.2802	-0.3023306
198.238	-0.3021679
197.2502	-0.3006648
196.2631	-0.3005354
195.2613	-0.2995392
194.2854	-0.2986274
193.2647	-0.2991112
192.2505	-0.2980636
191.2729	-0.2977775
190.2655	-0.2981805
189.2767	-0.2973825
188.2571	-0.297954
187.2458	-0.2981624
186.228	-0.2972301
185.2251	-0.2967978
184.2508	-0.2951572
183.2409	-0.2945706
182.2433	-0.2941362
181.2435	-0.2933995
180.2398	-0.2942011
179.2338	-0.29284
178.273	-0.2919483
