Tension	Intensidad	Tension	Intensidad
mV	uA	mV	uA
Au CNEA Calcinado Ciclo 0 Ru 0.1mM	Au CNEA Calcinado Ciclo 1 Ru 0.1mM	Au CNEA Calcinado Ciclo 1 Ru 0.1mM	Au CNEA Calcinado Ciclo 1 Ru 0.1mM
49.46558	0.075226	49.47496	0.063203
48.46764	0.070794	48.48448	0.057513
47.42409	0.065057	47.46677	0.048659
46.40991	0.060789	46.42123	0.039547
45.39527	0.057398	45.38218	0.033104
44.40179	0.053134	44.36641	0.026802
43.43745	0.048792	43.38087	0.021689
42.44044	0.043481	42.40662	0.015885
41.41766	0.037394	41.42798	0.011504
40.40259	0.031896	40.42695	0.009215
39.39054	0.02566	39.43895	0.005947
38.38336	0.021058	38.43833	0.003359
37.40559	0.01737	37.43416	9.68E-4
36.42015	0.012682	36.43818	-0.00563
35.402	0.009698	35.4252	-0.011939
34.40167	0.006373	34.41055	-0.018116
33.40111	0.003152	33.40508	-0.024163
32.38381	7.64E-4	32.41806	-0.026607
31.39235	-0.001958	31.44204	-0.026572
30.38324	-0.006953	30.45555	-0.029274
29.37068	-0.010286	29.46806	-0.0329
28.3742	-0.013318	28.46387	-0.039036
27.3821	-0.015891	27.44727	-0.047147
26.39066	-0.01687	26.44433	-0.052641
25.41844	-0.020928	25.44518	-0.057421
24.43217	-0.024899	24.46091	-0.060986
23.4435	-0.03026	23.46341	-0.065929
22.46851	-0.035876	22.4448	-0.070647
21.47961	-0.038626	21.46181	-0.073351
20.47911	-0.043891	20.44313	-0.077786
19.46651	-0.048058	19.46852	-0.079429
18.46519	-0.05128	18.4961	-0.081156
17.45666	-0.055287	17.47825	-0.08539
16.46527	-0.0571	16.4929	-0.08812
15.4601	-0.058157	15.45972	-0.093151
14.44529	-0.060162	14.44978	-0.095781
13.43629	-0.061741	13.45324	-0.096735
12.42042	-0.062922	12.45463	-0.097796
11.43383	-0.065675	11.46374	-0.099499
10.43577	-0.069007	10.48805	-0.104614
9.447853	-0.070879	9.494549	-0.111214
8.45131	-0.07249	8.498305	-0.117187
7.457192	-0.074593	7.527153	-0.121724
6.449781	-0.076208	6.514125	-0.124941
5.43991	-0.079421	5.514258	-0.127586
4.444064	-0.084787	4.516086	-0.131628
3.437383	-0.08847	3.499219	-0.134177
2.459618	-0.091362	2.509306	-0.136382
1.475888	-0.09506	1.521902	-0.139237
0.473727	-0.096771	0.535396	-0.139962
-0.488451	-0.098479	-0.448966	-0.141569
-1.479577	-0.098479	-1.413005	-0.14194
-2.456727	-0.099916	-2.38989	-0.144487
-3.433595	-0.101979	-3.379786	-0.148905
-4.433478	-0.103409	-4.361805	-0.151801
-5.43288	-0.107417	-5.375332	-0.156331
-6.426549	-0.108807	-6.376363	-0.157661
-7.417908	-0.109561	-7.345437	-0.158684
-8.412357	-0.112469	-8.353015	-0.162738
-9.396537	-0.113078	-9.344025	-0.166253
-10.39316	-0.113766	-10.34663	-0.169821
-11.39464	-0.116298	-11.36857	-0.174396
-12.39855	-0.117848	-12.35215	-0.17688
-13.40209	-0.121151	-13.36209	-0.17886
-14.42514	-0.125422	-14.35449	-0.184313
-15.41989	-0.128223	-15.36586	-0.186319
-16.43753	-0.131852	-16.38908	-0.188929
-17.4548	-0.13428	-17.41174	-0.193287
-18.46529	-0.135699	-18.41287	-0.193851
-19.46489	-0.138244	-19.41623	-0.195485
-20.45543	-0.139614	-20.41558	-0.197275
-21.45392	-0.141446	-21.39853	-0.199528
-22.44865	-0.14466	-22.41393	-0.201606
-23.44044	-0.145159	-23.3928	-0.204396
-24.43353	-0.146203	-24.38966	-0.207087
-25.40514	-0.147284	-25.38344	-0.207987
-26.36825	-0.146294	-26.36869	-0.208763
-27.3514	-0.148982	-27.37463	-0.212828
-28.34803	-0.149867	-28.3763	-0.216149
-29.37713	-0.15093	-29.37319	-0.218953
-30.39725	-0.153708	-30.37031	-0.224114
-31.41105	-0.15406	-31.37171	-0.225374
-32.41814	-0.155657	-32.35805	-0.226379
-33.42274	-0.159021	-33.35799	-0.229245
-34.42686	-0.160293	-34.36204	-0.231797
-35.42522	-0.162646	-35.37234	-0.234066
-36.41683	-0.164034	-36.3805	-0.236302
-37.40862	-0.163575	-37.37605	-0.238353
-38.41085	-0.165503	-38.38065	-0.239015
-39.4207	-0.167233	-39.3648	-0.239281
-40.43047	-0.171123	-40.37882	-0.241194
-41.43657	-0.174978	-41.37453	-0.243003
-42.45876	-0.177193	-42.37472	-0.244319
-43.46889	-0.178962	-43.38075	-0.249593
-44.46593	-0.178159	-44.35926	-0.252907
-45.43476	-0.177687	-45.36996	-0.25483
-46.41902	-0.179137	-46.37475	-0.258715
-47.41967	-0.179799	-47.37482	-0.259936
-48.41668	-0.182679	-48.37817	-0.262075
-49.43861	-0.185533	-49.37678	-0.264078
-50.42341	-0.186656	-50.3808	-0.264275
-51.41495	-0.188982	-51.37299	-0.265224
-52.41332	-0.190978	-52.36712	-0.265172
-53.40292	-0.193309	-53.36849	-0.268534
-54.41462	-0.19521	-54.35075	-0.2731
-55.41992	-0.196017	-55.35368	-0.275089
-56.41623	-0.19764	-56.37286	-0.279394
-57.4086	-0.197593	-57.39767	-0.281107
-58.394	-0.198277	-58.41221	-0.280424
-59.38939	-0.201442	-59.42397	-0.283107
-60.40084	-0.202319	-60.41852	-0.283817
-61.41709	-0.204774	-61.40454	-0.284468
-62.43166	-0.20721	-62.41026	-0.288369
-63.44662	-0.206351	-63.41827	-0.288467
-64.44006	-0.206382	-64.40317	-0.289805
-65.44713	-0.207032	-65.42619	-0.292901
-66.43403	-0.209626	-66.421	-0.294561
-67.43446	-0.212612	-67.43534	-0.298067
-68.45537	-0.216286	-68.4597	-0.301142
-69.47117	-0.219391	-69.43888	-0.300723
-70.51206	-0.220673	-70.44627	-0.302091
-71.4874	-0.221532	-71.44061	-0.299542
-72.47592	-0.223406	-72.44694	-0.302104
-73.46351	-0.224635	-73.44501	-0.303843
-74.4462	-0.223701	-74.4365	-0.305283
-75.46038	-0.225148	-75.42617	-0.31193
-76.45831	-0.225818	-76.40867	-0.312471
-77.45089	-0.22556	-77.39054	-0.313449
-78.43049	-0.230156	-78.37199	-0.313897
-79.43228	-0.232734	-79.36706	-0.314688
-80.42932	-0.235368	-80.36475	-0.316989
-81.44682	-0.238208	-81.38376	-0.322653
-82.47135	-0.238402	-82.40544	-0.327392
-83.46306	-0.238671	-83.39767	-0.330062
-84.48644	-0.238879	-84.39351	-0.333205
-85.47643	-0.241682	-85.39363	-0.334761
-86.46846	-0.24551	-86.39235	-0.336196
-87.47357	-0.247703	-87.39737	-0.337486
-88.44391	-0.251618	-88.42786	-0.33932
-89.42815	-0.253516	-89.41451	-0.339251
-90.41156	-0.255263	-90.41615	-0.339704
-91.4084	-0.260084	-91.41962	-0.342876
-92.44159	-0.262811	-92.41018	-0.343775
-93.4535	-0.264906	-93.40282	-0.346762
-94.46297	-0.266835	-94.39733	-0.350882
-95.48714	-0.268538	-95.39256	-0.350963
-96.47286	-0.270263	-96.36559	-0.350786
-97.46733	-0.272875	-97.37324	-0.351215
-98.46294	-0.275083	-98.37531	-0.350974
-99.43042	-0.277848	-99.39619	-0.353957
-100.4124	-0.278558	-100.3897	-0.357826
-101.3876	-0.279326	-101.3925	-0.362891
-102.3922	-0.279771	-102.3741	-0.366339
-103.3967	-0.280048	-103.3333	-0.369942
-104.3904	-0.284828	-104.3529	-0.375247
-105.4172	-0.290102	-105.3541	-0.378077
-106.4055	-0.294999	-106.3693	-0.380865
-107.3981	-0.300341	-107.3946	-0.383663
-108.4037	-0.303994	-108.4063	-0.38387
-109.4103	-0.308504	-109.3964	-0.383559
-110.4302	-0.312944	-110.3948	-0.386045
-111.4614	-0.316575	-111.3982	-0.386716
-112.489	-0.319513	-112.3737	-0.388626
-113.496	-0.322021	-113.3898	-0.395025
-114.4816	-0.32391	-114.404	-0.396449
-115.4503	-0.326786	-115.4022	-0.397853
-116.4337	-0.329499	-116.4202	-0.400297
-117.4121	-0.333323	-117.4153	-0.400669
-118.4201	-0.338714	-118.4294	-0.404957
-119.4426	-0.342845	-119.4213	-0.409253
-120.4376	-0.346788	-120.4166	-0.412773
-121.4438	-0.350089	-121.4037	-0.41637
-122.4548	-0.352818	-122.3663	-0.418106
-123.4638	-0.359227	-123.3516	-0.423115
-124.4789	-0.364938	-124.3588	-0.428166
-125.4863	-0.370885	-125.3785	-0.431358
-126.4811	-0.378043	-126.4033	-0.435979
-127.476	-0.382171	-127.4238	-0.437273
-128.4805	-0.388134	-128.405	-0.438192
-129.4709	-0.394944	-129.3946	-0.440332
-130.4759	-0.401342	-130.3922	-0.443658
-131.4824	-0.408017	-131.3759	-0.448882
-132.4509	-0.414858	-132.3706	-0.451941
-133.4597	-0.420641	-133.374	-0.455259
-134.4516	-0.425288	-134.3741	-0.458473
-135.4389	-0.430072	-135.3917	-0.458934
-136.4581	-0.43578	-136.4053	-0.462367
-137.4609	-0.442409	-137.422	-0.466992
-138.4755	-0.448482	-138.4196	-0.469484
-139.4834	-0.45666	-139.4127	-0.474999
-140.4854	-0.462651	-140.4219	-0.479586
-141.4676	-0.467974	-141.3972	-0.482735
-142.4564	-0.478072	-142.3979	-0.488037
-143.4496	-0.487128	-143.4123	-0.491998
-144.4599	-0.496163	-144.4092	-0.497298
-145.4663	-0.506347	-145.4225	-0.503346
-146.4732	-0.513959	-146.4061	-0.506963
-147.4615	-0.522121	-147.3958	-0.511713
-148.4557	-0.531885	-148.387	-0.516146
-149.4669	-0.542849	-149.4041	-0.519586
-150.4504	-0.554007	-150.4007	-0.524024
-151.4586	-0.563257	-151.3897	-0.527554
-152.4267	-0.573944	-152.39	-0.531796
-153.4082	-0.582541	-153.371	-0.536358
-154.4054	-0.587857	-154.37	-0.541072
-155.37	-0.600087	-155.366	-0.548508
-156.3838	-0.611897	-156.3645	-0.554748
-157.3812	-0.623074	-157.3638	-0.561108
-158.3846	-0.639634	-158.3735	-0.569718
-159.4187	-0.652365	-159.3799	-0.573896
-160.4382	-0.663433	-160.3758	-0.578131
-161.4526	-0.678165	-161.3506	-0.585036
-162.4714	-0.691176	-162.3525	-0.589128
-163.4733	-0.705769	-163.3495	-0.596494
-164.4629	-0.718738	-164.3787	-0.604509
-165.4501	-0.731414	-165.4016	-0.610514
-166.4353	-0.74489	-166.4082	-0.617157
-167.4347	-0.755652	-167.4172	-0.623043
-168.4408	-0.774165	-168.4022	-0.630428
-169.461	-0.794671	-169.3966	-0.637133
-170.4643	-0.810961	-170.3842	-0.642709
-171.4673	-0.831495	-171.3961	-0.650996
-172.4616	-0.847774	-172.3764	-0.6577
-173.4466	-0.859735	-173.3721	-0.664443
-174.4419	-0.875148	-174.3885	-0.675475
-175.428	-0.889789	-175.3531	-0.684409
-176.4192	-0.905801	-176.3784	-0.692668
-177.429	-0.92407	-177.3854	-0.702454
-178.4395	-0.943249	-178.3741	-0.708781
-179.4457	-0.964997	-179.3966	-0.715
-180.4507	-0.985055	-180.3803	-0.721748
-181.4446	-1.008754	-181.3695	-0.730739
-182.4306	-1.033691	-182.3639	-0.740711
-183.4354	-1.053454	-183.3553	-0.750362
-184.4241	-1.073936	-184.3731	-0.76299
-185.4197	-1.092929	-185.3886	-0.772863
-186.4013	-1.108332	-186.3994	-0.78132
-187.4067	-1.133375	-187.3949	-0.793816
-188.425	-1.158896	-188.3844	-0.801555
-189.4354	-1.185816	-189.3742	-0.808841
-190.4613	-1.215591	-190.3475	-0.819657
-191.454	-1.237214	-191.3445	-0.827331
-192.4411	-1.258793	-192.3428	-0.838412
-193.443	-1.279686	-193.353	-0.852648
-194.435	-1.299932	-194.3675	-0.867247
-195.4307	-1.325765	-195.3982	-0.883243
-196.4375	-1.353528	-196.3967	-0.897564
-197.4189	-1.382203	-197.3787	-0.910987
-198.425	-1.412218	-198.3823	-0.921891
-199.4092	-1.439978	-199.3619	-0.929592
-200.4055	-1.470191	-200.351	-0.94099
-201.3996	-1.499982	-201.361	-0.952709
-202.4063	-1.525153	-202.3562	-0.96251
-203.4145	-1.553545	-203.345	-0.978871
-204.3958	-1.575273	-204.3384	-0.994264
-205.3934	-1.595071	-205.3245	-1.008011
-206.3624	-1.626247	-206.3298	-1.027387
-207.3622	-1.658467	-207.3269	-1.043577
-208.3746	-1.69659	-208.3409	-1.057411
-209.3871	-1.741304	-209.355	-1.074125
-210.3929	-1.775896	-210.3546	-1.091904
-211.3951	-1.807101	-211.3695	-1.108476
-212.4077	-1.835358	-212.3686	-1.129354
-213.42	-1.860097	-213.3668	-1.148264
-214.4441	-1.889118	-214.385	-1.167761
-215.4433	-1.915528	-215.3834	-1.184688
-216.4294	-1.948509	-216.3949	-1.200601
-217.4135	-1.980364	-217.3943	-1.218148
-218.3784	-2.007406	-218.3686	-1.229264
-219.3728	-2.050941	-219.3881	-1.248273
-220.382	-2.090062	-220.3763	-1.269611
-221.3874	-2.125547	-221.3698	-1.287295
-222.4173	-2.16639	-222.3697	-1.311711
-223.4315	-2.192181	-223.3715	-1.330947
-224.4316	-2.211693	-224.3768	-1.34819
-225.4267	-2.238397	-225.3901	-1.371245
-226.4221	-2.266624	-226.4125	-1.391543
-227.4285	-2.297887	-227.4193	-1.41482
-228.4224	-2.334393	-228.4419	-1.4375
-229.4295	-2.374749	-229.4328	-1.458897
-230.4323	-2.406507	-230.4183	-1.480296
-231.423	-2.432908	-231.4019	-1.501522
-232.4241	-2.467841	-232.3824	-1.526049
-233.4412	-2.498416	-233.3857	-1.554053
-234.4432	-2.525545	-234.3822	-1.578842
-235.4402	-2.563311	-235.3619	-1.612686
-236.4453	-2.594726	-236.3605	-1.641557
-237.425	-2.61762	-237.3556	-1.664997
-238.4375	-2.654821	-238.3577	-1.695128
-239.4442	-2.687586	-239.3584	-1.717147
-240.4558	-2.717502	-240.3444	-1.738232
-241.4628	-2.749705	-241.337	-1.764924
-242.469	-2.771995	-242.3359	-1.787305
-243.4714	-2.792007	-243.3235	-1.812622
-244.4533	-2.811431	-244.3246	-1.844623
-245.4449	-2.835542	-245.3329	-1.879005
-246.4173	-2.869246	-246.3294	-1.914667
-247.4161	-2.894603	-247.351	-1.946331
-248.4251	-2.924196	-248.3629	-1.978288
-249.4405	-2.952572	-249.37	-2.006258
-250.4433	-2.964063	-250.3747	-2.027269
-251.442	-2.988327	-251.3834	-2.057846
-252.446	-3.012476	-252.368	-2.089605
-253.4471	-3.029353	-253.3628	-2.117989
-254.4378	-3.054096	-254.3487	-2.157555
-255.4276	-3.072321	-255.3431	-2.19348
-256.405	-3.084313	-256.341	-2.222574
-257.3895	-3.105667	-257.3252	-2.260909
-258.3865	-3.131707	-258.3389	-2.297984
-259.3935	-3.16613	-259.3293	-2.334694
-260.4054	-3.198204	-260.3352	-2.371217
-261.4321	-3.223175	-261.3546	-2.405343
-262.4449	-3.24298	-262.347	-2.438169
-263.452	-3.24832	-263.3346	-2.467024
-264.4742	-3.254742	-264.3332	-2.5083
-265.4603	-3.264624	-265.3513	-2.551574
-266.4673	-3.268881	-266.3588	-2.586377
-267.465	-3.282204	-267.3697	-2.628647
-268.4521	-3.295051	-268.3771	-2.663353
-269.4476	-3.303468	-269.3369	-2.687181
-270.4547	-3.323016	-270.312	-2.723609
-271.4532	-3.33819	-271.3105	-2.760581
-272.4645	-3.35332	-272.3207	-2.799058
-273.4742	-3.367891	-273.3383	-2.84477
-274.4717	-3.368244	-274.348	-2.884663
-275.4713	-3.366579	-275.3594	-2.926015
-276.4752	-3.365458	-276.3396	-2.964057
-277.449	-3.367053	-277.3627	-3.004608
-278.449	-3.376243	-278.3854	-3.046888
-279.4523	-3.386086	-279.3742	-3.076859
-280.4439	-3.393685	-280.3858	-3.10768
-281.4572	-3.395556	-281.3696	-3.137341
-282.4367	-3.388868	-282.3537	-3.160588
-283.4459	-3.388237	-283.351	-3.201987
-284.4376	-3.384693	-284.3365	-3.25143
-285.4434	-3.382334	-285.3317	-3.300534
-286.4492	-3.39024	-286.3401	-3.356324
-287.4512	-3.387019	-287.3477	-3.399391
-288.4519	-3.383996	-288.3646	-3.432708
-289.4577	-3.38758	-289.3537	-3.464922
-290.475	-3.384228	-290.356	-3.49198
-291.4688	-3.384009	-291.3469	-3.524322
-292.4656	-3.382854	-292.3377	-3.558323
-293.468	-3.373392	-293.3392	-3.592426
-294.4494	-3.35887	-294.3173	-3.631815
-295.414	-3.342689	-295.3251	-3.669188
-296.4264	-3.334687	-296.3285	-3.711727
-297.4171	-3.32834	-297.3346	-3.756688
-298.4115	-3.324038	-298.3548	-3.791585
-299.4555	-3.327551	-299.3678	-3.827405
-300.4465	-3.321758	-300.3543	-3.852935
-301.4407	-3.308713	-301.3295	-3.871645
-302.4431	-3.30333	-302.3132	-3.904541
-303.4278	-3.287798	-303.2886	-3.933825
-304.435	-3.269419	-304.2878	-3.970206
-305.4432	-3.255915	-305.2963	-4.011703
-306.4421	-3.238441	-306.2955	-4.042287
-307.424	-3.220799	-307.2913	-4.06973
-308.4084	-3.211015	-308.2755	-4.097739
-309.4063	-3.209354	-309.2691	-4.126061
-310.4143	-3.207803	-310.2751	-4.156802
-311.4231	-3.203342	-311.285	-4.186419
-312.4384	-3.197857	-312.3088	-4.215939
-313.4448	-3.18287	-313.3427	-4.241823
-314.4517	-3.157918	-314.3357	-4.263021
-315.4548	-3.143567	-315.3368	-4.297638
-316.443	-3.126897	-316.3367	-4.327319
-317.4328	-3.108758	-317.3116	-4.351374
-318.4337	-3.102562	-318.323	-4.377487
-319.4325	-3.08999	-319.3195	-4.385488
-320.4369	-3.075056	-320.3229	-4.388487
-321.442	-3.064299	-321.3255	-4.400287
-322.4404	-3.052154	-322.326	-4.415662
-323.4541	-3.036904	-323.3354	-4.438242
-324.4705	-3.019548	-324.3287	-4.465043
-325.4639	-3.00269	-325.3398	-4.488276
-326.4578	-2.98663	-326.3411	-4.506291
-327.4515	-2.969343	-327.351	-4.514746
-328.4313	-2.959616	-328.3564	-4.525569
-329.4384	-2.951742	-329.3535	-4.529604
-330.4456	-2.936106	-330.3542	-4.523771
-331.4424	-2.926564	-331.3398	-4.52793
-332.4407	-2.912665	-332.3236	-4.525825
-333.4397	-2.891141	-333.3342	-4.520679
-334.4477	-2.878212	-334.3285	-4.534227
-335.451	-2.863634	-335.3389	-4.546772
-336.4484	-2.850799	-336.3489	-4.558095
-337.4549	-2.842945	-337.3554	-4.570705
-338.4456	-2.832169	-338.3696	-4.569074
-339.4565	-2.822998	-339.3718	-4.560382
-340.4762	-2.812585	-340.3907	-4.548702
-341.4757	-2.800256	-341.3738	-4.542282
-342.4715	-2.789871	-342.3648	-4.540363
-343.4643	-2.772389	-343.3461	-4.533388
-344.4362	-2.758332	-344.3422	-4.532983
-345.4239	-2.745565	-345.3412	-4.528157
-346.4209	-2.732282	-346.3443	-4.51376
-347.4109	-2.726297	-347.3501	-4.509945
-348.426	-2.719028	-348.3468	-4.502364
-349.4228	-2.712635	-349.3451	-4.486687
-350.4279	-2.708018	-350.3457	-4.476082
-351.426	-2.699266	-351.329	-4.456243
-352.4314	-2.688493	-352.3065	-4.431147
-353.4279	-2.678149	-353.3051	-4.413208
-354.4217	-2.66505	-354.3062	-4.397621
-355.4326	-2.654015	-355.3083	-4.384301
-356.4271	-2.644815	-356.3233	-4.366847
-357.4439	-2.634848	-357.3168	-4.347319
-358.4422	-2.62801	-358.2985	-4.322947
-359.4193	-2.621189	-359.3185	-4.291789
-360.406	-2.615632	-360.3148	-4.270716
-361.4049	-2.609782	-361.3149	-4.251594
-362.4206	-2.60318	-362.3179	-4.229974
-363.4553	-2.598037	-363.3091	-4.215289
-364.4568	-2.591615	-364.3004	-4.200797
-365.4452	-2.585679	-365.3043	-4.175224
-366.4242	-2.584276	-366.3097	-4.15738
-367.418	-2.579015	-367.2977	-4.13357
-368.4276	-2.574592	-368.3175	-4.100695
-369.4305	-2.572128	-369.3255	-4.07316
-370.4431	-2.565291	-370.3186	-4.037723
-371.4271	-2.560357	-371.3446	-4.000442
-372.4382	-2.556749	-372.3466	-3.966754
-373.4363	-2.552155	-373.3434	-3.935197
-374.4381	-2.547848	-374.3616	-3.910832
-375.4421	-2.542809	-375.3583	-3.884814
-376.4398	-2.538532	-376.3677	-3.855898
-377.4447	-2.534606	-377.3769	-3.825502
-378.4371	-2.530005	-378.3668	-3.786475
-379.4553	-2.529001	-379.367	-3.755576
-380.4489	-2.525187	-380.3452	-3.722075
-381.4576	-2.521062	-381.3242	-3.686784
-382.4483	-2.5213	-382.3205	-3.657456
-383.4214	-2.518313	-383.2993	-3.622641
-384.4081	-2.515853	-384.2952	-3.586637
-385.3759	-2.514625	-385.3023	-3.554887
-386.3798	-2.512223	-386.2935	-3.521856
-387.3886	-2.511528	-387.2961	-3.491628
-388.3852	-2.510681	-388.3018	-3.46436
-389.3945	-2.510186	-389.2954	-3.433126
-390.4001	-2.50929	-390.2858	-3.399778
-391.3955	-2.505961	-391.2689	-3.362464
-392.4145	-2.506247	-392.2497	-3.330023
-393.4248	-2.504093	-393.2557	-3.298752
-394.4137	-2.504144	-394.2627	-3.266011
-395.4104	-2.505712	-395.281	-3.240785
-396.3874	-2.505455	-396.284	-3.210397
-397.3825	-2.505249	-397.2628	-3.177275
-398.3824	-2.50542	-398.265	-3.152636
-399.3723	-2.504335	-399.2491	-3.122488
-400.3955	-2.504208	-400.2473	-3.090139
-401.3881	-2.506795	-401.2558	-3.062528
-402.4074	-2.507571	-402.2375	-3.029814
-403.4001	-2.510179	-403.2658	-2.997599
-404.3786	-2.510517	-404.2776	-2.969805
-405.38	-2.510324	-405.2879	-2.944847
-406.3491	-2.510575	-406.3051	-2.91953
-407.3666	-2.509841	-407.2844	-2.891374
-408.3717	-2.51126	-408.2726	-2.86559
-409.3669	-2.513257	-409.2557	-2.83525
-410.3629	-2.513229	-410.2457	-2.801445
-411.3473	-2.515834	-411.2418	-2.77652
-412.3539	-2.518549	-412.2277	-2.751135
-413.3342	-2.519512	-413.2199	-2.726473
-414.3482	-2.52184	-414.235	-2.709139
-415.3551	-2.522251	-415.2466	-2.68684
-416.3553	-2.523062	-416.2438	-2.663018
-417.3564	-2.524657	-417.2575	-2.640693
-418.36	-2.527167	-418.2603	-2.617459
-419.3682	-2.530459	-419.2781	-2.595065
-420.3837	-2.532476	-420.3051	-2.569992
-421.4034	-2.534688	-421.3164	-2.546411
-422.4106	-2.537634	-422.312	-2.522679
-423.4166	-2.538961	-423.2902	-2.497269
-424.3815	-2.54134	-424.2934	-2.478799
-425.3976	-2.543728	-425.3012	-2.461683
-426.3897	-2.544257	-426.3093	-2.442753
-427.3902	-2.547552	-427.3058	-2.426939
-428.4151	-2.550035	-428.313	-2.407943
-429.4142	-2.551989	-429.2988	-2.384489
-430.4379	-2.555984	-430.2994	-2.365349
-431.4401	-2.557262	-431.3314	-2.344815
-432.4426	-2.559749	-432.3076	-2.32615
-433.4526	-2.562026	-433.3035	-2.310879
-434.4271	-2.561436	-434.2921	-2.294762
-435.4244	-2.562536	-435.2656	-2.279756
-436.4061	-2.563317	-436.2846	-2.26445
-437.3898	-2.565913	-437.2762	-2.250497
-438.4014	-2.570783	-438.2938	-2.237667
-439.4047	-2.574845	-439.2859	-2.222755
-440.4185	-2.579571	-440.2781	-2.20873
-441.4412	-2.582206	-441.3073	-2.1936
-442.4399	-2.584236	-442.2715	-2.177196
-443.4507	-2.587794	-443.281	-2.164903
-444.4533	-2.588445	-444.2981	-2.152874
-445.4312	-2.590485	-445.2906	-2.142273
-446.4362	-2.593412	-446.3165	-2.133201
-447.4281	-2.594271	-447.3286	-2.121209
-448.4113	-2.597114	-448.309	-2.107692
-449.409	-2.601156	-449.2982	-2.094095
-450.4112	-2.604382	-450.2791	-2.082203
-451.4169	-2.608649	-451.2658	-2.073304
-452.4398	-2.612335	-452.2738	-2.065706
-453.447	-2.612137	-453.279	-2.059151
-454.4369	-2.6132	-454.28	-2.052701
-455.4045	-2.614333	-455.2856	-2.044013
-456.3971	-2.616762	-456.2782	-2.037874
-457.3995	-2.621568	-457.2537	-2.030694
-458.4	-2.624107	-458.2683	-2.022002
-459.4308	-2.62746	-459.2663	-2.014877
-460.4341	-2.629216	-460.2643	-2.005208
-461.4174	-2.629713	-461.2672	-1.996041
-462.4153	-2.633056	-462.2516	-1.989482
-463.3973	-2.634209	-463.2413	-1.983401
-464.3773	-2.636241	-464.2547	-1.979997
-465.3768	-2.638652	-465.2753	-1.976818
-466.3733	-2.639645	-466.3023	-1.971388
-467.3728	-2.641222	-467.3196	-1.964626
-468.3803	-2.643975	-468.3202	-1.957262
-469.3884	-2.647933	-469.3189	-1.950761
-470.3885	-2.652003	-470.3084	-1.947975
-471.3876	-2.654022	-471.3026	-1.945338
-472.3937	-2.654443	-472.2885	-1.943676
-473.3916	-2.65473	-473.2802	-1.940548
-474.396	-2.655368	-474.268	-1.935627
-475.4107	-2.660256	-475.2747	-1.934046
-476.4068	-2.665225	-476.2823	-1.931261
-477.4131	-2.669914	-477.3047	-1.928617
-478.4195	-2.674038	-478.311	-1.926531
-479.425	-2.675947	-479.3069	-1.921378
-480.43	-2.677775	-480.2964	-1.915304
-481.4346	-2.678964	-481.2833	-1.911314
-482.445	-2.679281	-482.2799	-1.906705
-483.4438	-2.680014	-483.2758	-1.903199
-484.435	-2.679809	-484.2895	-1.901709
-485.4286	-2.679729	-485.2995	-1.898031
-486.4055	-2.682291	-486.3245	-1.892925
-487.3862	-2.682863	-487.2956	-1.88726
-488.381	-2.686985	-488.2877	-1.884682
-489.3897	-2.690574	-489.2837	-1.883605
-490.3795	-2.690765	-490.2731	-1.883226
-491.4022	-2.69217	-491.3004	-1.884879
-492.4184	-2.691773	-492.2953	-1.882573
-493.4077	-2.692806	-493.2747	-1.879252
-494.4271	-2.696976	-494.2614	-1.878904
-495.4043	-2.701409	-495.2615	-1.876854
-496.4036	-2.705587	-496.2668	-1.875759
-497.4014	-2.708932	-497.2903	-1.874685
-498.394	-2.710517	-498.282	-1.871063
-499.3983	-2.712572	-499.2741	-1.867743
-500.3994	-2.713939	-500.2694	-1.864587
-501.4166	-2.716095	-501.2556	-1.86354
-502.4304	-2.718649	-502.2709	-1.862269
-503.4235	-2.718766	-503.2789	-1.860884
-504.4236	-2.720773	-504.2858	-1.86023
-505.4146	-2.721684	-505.2883	-1.857703
-506.3987	-2.721663	-506.2726	-1.855704
-507.405	-2.724379	-507.2711	-1.85671
-508.4067	-2.725184	-508.2679	-1.857602
-509.4138	-2.724957	-509.2737	-1.858528
-510.4095	-2.725703	-510.2859	-1.860777
-511.4202	-2.726515	-511.276	-1.859748
-512.4117	-2.728109	-512.2554	-1.858669
-513.3736	-2.731562	-513.2373	-1.859558
-514.3811	-2.735803	-514.2197	-1.860828
-515.3672	-2.739902	-515.2368	-1.864422
-516.3716	-2.742971	-516.2496	-1.866058
-517.4061	-2.745551	-517.2523	-1.867817
-518.396	-2.747395	-518.2887	-1.868322
-519.3973	-2.749103	-519.2748	-1.867468
-520.3987	-2.752395	-520.2746	-1.867531
-521.413	-2.755108	-521.2867	-1.8673
-522.4341	-2.757278	-522.2606	-1.865325
-523.4541	-2.759228	-523.2869	-1.865039
-524.4443	-2.759747	-524.3037	-1.865105
-525.4199	-2.760719	-525.2842	-1.863529
-526.4377	-2.762735	-526.2949	-1.866661
-527.4148	-2.764749	-527.274	-1.867957
-528.4361	-2.766797	-528.2754	-1.86981
-529.4619	-2.768349	-529.3054	-1.872671
-530.4466	-2.769942	-530.3401	-1.872493
-531.4711	-2.771442	-531.3581	-1.872969
-532.4679	-2.774442	-532.353	-1.870502
-533.4564	-2.778197	-533.3378	-1.869652
-534.4574	-2.781249	-534.3037	-1.869722
-535.4493	-2.782924	-535.2923	-1.869909
