Tension	Intensidad
mv	uA
Au	Control
-20.81567	-0.338956
-19.80012	-0.334521
-18.80665	-0.3298
-17.77769	-0.328056
-16.77358	-0.322945
-15.80373	-0.319405
-14.80356	-0.313882
-13.79911	-0.308796
-12.80487	-0.305561
-11.78692	-0.298544
-10.75608	-0.293425
-9.76725	-0.287563
-8.762298	-0.281416
-7.752393	-0.276753
-6.762829	-0.272262
-5.740162	-0.266218
-4.712194	-0.261416
-3.716099	-0.26029
-2.749734	-0.257549
-1.808512	-0.256364
-0.871444	-0.252868
0.09075	-0.246609
1.074664	-0.240695
2.083954	-0.232574
3.090883	-0.225447
4.096118	-0.218847
5.112104	-0.212899
6.10323	-0.207134
7.102134	-0.202357
8.109629	-0.195655
9.09783	-0.189596
10.09525	-0.184841
11.08442	-0.180587
12.08128	-0.176352
13.08173	-0.170032
14.08266	-0.163908
15.08628	-0.156035
16.07977	-0.149251
17.07879	-0.143987
18.09504	-0.13764
19.09884	-0.130647
20.09092	-0.123833
21.08816	-0.116213
22.05549	-0.110889
23.06561	-0.106699
24.05612	-0.101732
25.0524	-0.095721
26.06574	-0.087847
27.03088	-0.079621
28.04344	-0.072604
29.03265	-0.067393
30.02212	-0.061811
31.02572	-0.053615
32.01878	-0.045306
33.02267	-0.036827
34.04462	-0.027624
35.05682	-0.023268
36.06986	-0.016743
37.07589	-0.009593
38.058	-0.005303
39.05855	0.002451
40.04465	0.01012
41.04462	0.015908
42.06355	0.024813
43.07767	0.034072
44.0839	0.042518
45.10117	0.052072
46.09549	0.061518
47.1022	0.07066
48.11845	0.076464
49.10795	0.084511
50.1008	0.092562
51.07497	0.098141
52.05539	0.109267
53.0532	0.12095
54.05617	0.13086
55.06142	0.142804
56.06187	0.153428
57.05256	0.160833
58.04148	0.171543
59.04138	0.180003
60.04055	0.188962
61.04822	0.199356
62.04467	0.208146
63.05859	0.222239
64.06548	0.234324
65.08624	0.248332
66.10192	0.264481
67.09452	0.274775
68.07005	0.287195
69.04597	0.301634
70.03247	0.312734
71.01732	0.326821
72.03653	0.341023
73.03606	0.35217
74.05592	0.365184
75.05737	0.377962
76.05318	0.392279
77.046	0.405424
78.00746	0.420026
78.99982	0.436071
79.99111	0.451292
80.98322	0.470592
82.01797	0.49152
83.01353	0.50917
84.0303	0.527567
85.05447	0.546575
86.0511	0.56353
87.06705	0.583031
88.04844	0.60149
89.02953	0.618704
90.01924	0.637535
91.00667	0.65896
92.02346	0.682651
93.04239	0.706452
94.04444	0.731479
95.05479	0.755313
96.06302	0.777936
97.05577	0.799984
98.08429	0.824061
99.09133	0.847228
100.0876	0.871897
101.0853	0.899014
102.0478	0.924372
103.053	0.954939
104.0402	0.986461
105.0443	1.017268
106.0567	1.048629
107.0561	1.07693
108.0607	1.106383
109.0394	1.13621
110.0303	1.168013
111.0176	1.202983
111.9899	1.236904
113.0022	1.272919
114.0192	1.310346
115.0205	1.345868
116.0561	1.38509
117.0844	1.42553
118.0603	1.464069
119.053	1.507607
120.0399	1.549644
120.9999	1.590764
122.0112	1.635271
123.0172	1.675937
124.0251	1.72114
125.0504	1.767198
126.0582	1.811851
127.0493	1.861663
128.0356	1.9087
129.02	1.961703
130.0141	2.018193
131.0136	2.071794
132.0032	2.125034
132.9978	2.178598
133.9727	2.231526
134.9818	2.286558
135.9991	2.348031
136.9929	2.409504
138.0119	2.47139
138.9948	2.535742
139.9798	2.597631
140.9865	2.659191
141.9935	2.722651
142.9941	2.789398
144.0036	2.859248
145.007	2.930174
146.0174	3.005117
147.0484	3.077753
148.0588	3.1487
149.0753	3.224295
150.0604	3.29717
151.052	3.371553
152.0429	3.448398
153.0468	3.526642
154.0533	3.606911
155.0525	3.689011
156.052	3.772835
157.0435	3.853587
158.0108	3.934816
159.0001	4.017458
159.9867	4.099341
160.9723	4.183025
161.994	4.273617
162.9987	4.364556
164.0149	4.458305
165.0093	4.551959
166.0164	4.640907
167.0114	4.732174
168.0096	4.82321
169.006	4.916319
169.9925	5.0102
170.9955	5.10149
171.9897	5.194174
173.0154	5.290195
174.0508	5.388432
175.0641	5.49061
176.0776	5.589374
177.0613	5.684803
178.0314	5.778377
179.0212	5.867191
180.0046	5.961632
181.0038	6.060389
181.9978	6.157427
182.9989	6.259556
184.0122	6.35989
185.0182	6.453968
186.0383	6.553771
187.0486	6.651019
188.0498	6.746213
189.038	6.842555
190.023	6.935153
191.0019	7.02821
191.9913	7.122055
193.0024	7.220273
194.034	7.319714
195.051	7.414903
196.0793	7.509954
197.0775	7.600882
198.0615	7.685584
199.0474	7.77409
200.0426	7.863837
201.0608	7.950747
202.0598	8.04044
203.0775	8.128557
204.0636	8.212169
205.0477	8.294586
206.0362	8.375595
207.031	8.455626
208.0233	8.530105
209.0065	8.602888
210.0098	8.676699
211.0055	8.744102
211.9961	8.815938
213.0414	8.892078
214.0396	8.963186
215.0365	9.034566
216.0444	9.102545
217.016	9.161355
218.0255	9.220201
219.0223	9.277694
220.0233	9.334221
221.0164	9.387647
221.9968	9.437575
223.0026	9.490493
224.0198	9.540871
225.0298	9.59236
226.0495	9.645262
227.0551	9.686089
228.0276	9.722486
229.0125	9.757062
229.9836	9.78647
230.9536	9.820211
231.9474	9.854661
232.9566	9.886378
233.9613	9.917216
234.9689	9.942928
235.9756	9.965885
236.9886	9.986156
237.9962	10.00164
239.0116	10.02011
240.0097	10.03351
240.9821	10.04412
241.9902	10.0564
242.9821	10.06413
243.9805	10.07288
244.9778	10.08191
245.9787	10.08453
246.9937	10.0844
247.9992	10.08165
249.0054	10.07572
249.9986	10.07167
250.9863	10.06576
252.0176	10.06165
253.0232	10.05636
254.0379	10.04658
255.0493	10.03583
256.0314	10.01933
257.0339	9.999746
258.0315	9.982058
259.0104	9.958401
259.9972	9.93524
261.0002	9.914365
261.9871	9.890779
262.9962	9.872123
264.0084	9.85281
265.0073	9.830481
266.0191	9.805437
