Tension	Intensidad
mV	uA
SOlucion	Fe
-173.8132	-1.781976
-172.8122	-1.77553
-171.786	-1.76816
-170.7704	-1.763168
-169.7472	-1.758064
-168.7341	-1.752617
-167.747	-1.747682
-166.7441	-1.741079
-165.7714	-1.734952
-164.7585	-1.728041
-163.7681	-1.721413
-162.7859	-1.715904
-161.7771	-1.710002
-160.7896	-1.704983
-159.7891	-1.701064
-158.7588	-1.695986
-157.7565	-1.691389
-156.7483	-1.686109
-155.7465	-1.680472
-154.7582	-1.67456
-153.7658	-1.669443
-152.7534	-1.664357
-151.752	-1.657651
-150.755	-1.65262
-149.7274	-1.646374
-148.7512	-1.639321
-147.7551	-1.634088
-146.7507	-1.629145
-145.7684	-1.625861
-144.754	-1.623617
-143.7623	-1.620655
-142.7714	-1.615169
-141.7755	-1.60749
-140.7738	-1.60014
-139.7702	-1.593702
-138.7618	-1.589074
-137.7686	-1.585808
-136.7855	-1.58165
-135.7746	-1.575251
-134.7747	-1.569531
-133.7676	-1.563219
-132.7505	-1.558311
-131.7325	-1.554385
-130.7252	-1.549639
-129.7275	-1.545959
-128.7292	-1.541273
-127.7537	-1.536741
-126.7716	-1.531741
-125.7782	-1.526036
-124.7961	-1.521318
-123.7912	-1.515751
-122.7776	-1.510885
-121.7802	-1.507695
-120.7783	-1.503325
-119.7984	-1.499651
-118.7962	-1.494672
-117.7753	-1.487883
-116.7686	-1.482908
-115.7457	-1.478167
-114.7538	-1.475016
-113.7796	-1.471548
-112.7884	-1.467174
-111.7884	-1.4633
-110.7939	-1.458515
-109.7678	-1.453833
-108.7558	-1.449725
-107.7562	-1.445656
-106.7354	-1.441564
-105.7212	-1.437728
-104.7001	-1.432746
-103.6905	-1.428766
-102.6861	-1.423721
-101.7171	-1.418855
-100.7425	-1.414357
-99.7463	-1.407857
-98.75179	-1.403297
-97.73814	-1.398336
-96.72333	-1.3953
-95.73622	-1.392887
-94.73963	-1.389012
-93.75746	-1.38538
-92.76076	-1.380459
-91.75058	-1.375823
-90.75345	-1.371757
-89.75414	-1.366638
-88.76808	-1.361677
-87.76962	-1.355699
-86.77402	-1.34962
-85.75529	-1.343799
-84.75201	-1.338313
-83.75513	-1.33465
-82.76137	-1.331003
-81.78099	-1.328702
-80.75842	-1.3255
-79.74345	-1.321208
-78.74606	-1.316152
-77.73179	-1.310622
-76.74316	-1.30521
-75.76956	-1.30049
-74.77548	-1.296486
-73.78485	-1.29155
-72.81222	-1.286727
-71.78835	-1.282134
-70.77496	-1.27735
-69.76403	-1.273339
-68.73534	-1.268317
-67.74686	-1.263128
-66.73814	-1.258451
-65.75113	-1.254994
-64.75389	-1.252385
-63.77638	-1.248747
-62.79881	-1.244723
-61.77853	-1.239343
-60.78342	-1.234457
-59.7632	-1.230707
-58.74378	-1.226849
-57.76042	-1.22464
-56.75449	-1.220951
-55.74594	-1.215829
-54.74048	-1.211272
-53.74176	-1.204984
-52.75302	-1.200458
-51.75583	-1.196922
-50.77905	-1.193261
-49.78204	-1.192353
-48.78712	-1.187549
-47.79974	-1.182184
-46.7976	-1.177861
-45.79013	-1.170831
-44.79061	-1.168026
-43.79193	-1.164897
-42.79975	-1.161863
-41.79863	-1.159033
-40.77986	-1.154397
-39.77985	-1.1498
-38.78284	-1.14463
-37.78717	-1.138681
-36.78806	-1.13328
-35.77134	-1.127635
-34.74375	-1.123124
-33.75261	-1.120592
-32.74205	-1.117784
-31.74445	-1.116461
-30.7541	-1.113207
-29.74508	-1.109442
-28.76899	-1.105732
-27.76943	-1.100661
-26.75734	-1.096047
-25.7569	-1.0917
-24.76497	-1.087673
-23.76856	-1.084599
-22.79773	-1.081594
-21.80223	-1.078564
-20.8061	-1.075607
-19.81474	-1.071905
-18.79816	-1.068991
-17.81115	-1.065413
-16.79173	-1.060985
-15.78054	-1.058019
-14.7791	-1.05305
-13.75392	-1.048843
-12.75404	-1.045001
-11.76931	-1.040382
-10.76592	-1.036304
-9.771787	-1.033229
-8.774096	-1.031545
-7.757561	-1.030244
-6.756548	-1.028213
-5.72848	-1.024563
-4.712011	-1.019612
-3.719323	-1.01496
-2.730075	-1.012109
-1.781341	-1.009559
-0.826177	-1.007678
0.139956	-1.005222
1.118353	-1.000365
2.111191	-0.995753
3.115711	-0.990935
4.116076	-0.987007
5.123222	-0.985572
6.117107	-0.984114
7.097564	-0.982219
8.094457	-0.980107
9.093044	-0.97711
10.09464	-0.973501
11.09183	-0.96968
12.09615	-0.964883
13.08623	-0.96008
14.08131	-0.956613
15.10315	-0.954423
16.09683	-0.952327
17.09203	-0.95072
18.09352	-0.946839
19.07933	-0.941939
20.08686	-0.937402
21.09883	-0.932989
22.0975	-0.930327
23.11046	-0.927965
24.10866	-0.925079
25.09876	-0.921849
26.11355	-0.916018
27.09494	-0.911859
28.09755	-0.908382
29.08975	-0.905693
30.06009	-0.905335
31.06247	-0.902427
32.04236	-0.898936
33.04771	-0.893725
