Tension	Intensidad	Tension	Intensidad
mV	uA	mV	uA
Au F127 INTI Baja Temperatura CIclo 1 RU 0.1mM	Au F127 INTI Baja Temperatura CIclo 1 RU 0.1mM	Au F127 INTI Baja Temperatura Ciclo 2  RU 0.1mM	Au F127 INTI Baja Temperatura Ciclo 2  RU 0.1mM
-480.5079	-1.42279	-480.5021	-1.633261
-481.5042	-1.422605	-481.5062	-1.633227
-482.4782	-1.421492	-482.5057	-1.630347
-483.4818	-1.422486	-483.4996	-1.630183
-484.4883	-1.420316	-484.4952	-1.629025
-485.504	-1.418969	-485.5056	-1.627569
-486.5204	-1.418516	-486.4699	-1.627602
-487.4985	-1.418167	-487.4401	-1.624103
-488.52	-1.420978	-488.4344	-1.622979
-489.4996	-1.422493	-489.4221	-1.621065
-490.4944	-1.423192	-490.4321	-1.61931
-491.4904	-1.424724	-491.473	-1.619744
-492.4793	-1.423557	-492.4799	-1.619572
-493.4928	-1.422506	-493.4776	-1.619219
-494.506	-1.42341	-494.4789	-1.618051
-495.5209	-1.422628	-495.4638	-1.617972
-496.5052	-1.424052	-496.445	-1.617737
-497.5126	-1.425199	-497.4413	-1.618246
-498.5073	-1.424584	-498.4355	-1.617996
-499.4929	-1.423207	-499.415	-1.617697
-500.4938	-1.421852	-500.4236	-1.616791
-501.4839	-1.421544	-501.4199	-1.6173
-502.5026	-1.421464	-502.4302	-1.618233
-503.5124	-1.42242	-503.454	-1.619504
-504.5344	-1.42337	-504.4574	-1.620077
-505.5195	-1.423713	-505.4618	-1.618126
-506.4948	-1.423999	-506.4605	-1.616833
-507.5035	-1.426008	-507.4328	-1.616015
-508.4785	-1.427431	-508.4232	-1.615213
-509.4807	-1.427453	-509.4083	-1.617433
-510.4618	-1.428591	-510.401	-1.620209
-511.4437	-1.428174	-511.3984	-1.62139
-512.424	-1.428042	-512.3887	-1.62277
-513.41	-1.42961	-513.4045	-1.623446
-514.4287	-1.430325	-514.4005	-1.622693
-515.4467	-1.430536	-515.4263	-1.623538
-516.4818	-1.430302	-516.4355	-1.623552
-517.5157	-1.429938	-517.438	-1.623417
-518.5085	-1.429476	-518.4392	-1.624535
-519.5148	-1.429077	-519.4329	-1.623747
-520.5118	-1.429934	-520.4561	-1.625524
-521.5178	-1.430886	-521.4622	-1.627015
-522.5258	-1.431826	-522.467	-1.626628
-523.5172	-1.433293	-523.4816	-1.628074
-524.5104	-1.434314	-524.4785	-1.626449
-525.4792	-1.434262	-525.4824	-1.623796
-526.4921	-1.435628	-526.4801	-1.624857
-527.4961	-1.436812	-527.4564	-1.624959
-528.498	-1.438025	-528.4731	-1.625506
-529.5233	-1.438372	-529.4648	-1.627294
-530.5146	-1.437635	-530.4579	-1.626865
-531.5099	-1.436896	-531.486	-1.626616
-532.5198	-1.43643	-532.4684	-1.627373
-533.5053	-1.43751	-533.4587	-1.629304
-534.5032	-1.438278	-534.4757	-1.629711
-535.5065	-1.439113	-535.4745	-1.628833
-536.5229	-1.438417	-536.4651	-1.628586
-537.5284	-1.439101	-537.4545	-1.627028
-538.5295	-1.438507	-538.4156	-1.624079
-539.5157	-1.438664	-539.376	-1.624356
-540.4871	-1.441292	-540.3674	-1.62456
-541.4704	-1.444453	-541.3859	-1.624019
-542.4661	-1.448617	-542.4117	-1.625227
-543.472	-1.45137	-543.4271	-1.62312
-544.4841	-1.451821	-544.4259	-1.619685
-545.4968	-1.450788	-545.4248	-1.619266
-546.509	-1.448809	-546.4277	-1.618768
-547.5244	-1.447614	-547.4402	-1.62049
-548.533	-1.447977	-548.4718	-1.623009
-549.5336	-1.448652	-549.4723	-1.6218
-550.5288	-1.450142	-550.4706	-1.621428
-551.5204	-1.452185	-551.4638	-1.619954
-552.4943	-1.453472	-552.4426	-1.619605
-553.5109	-1.454079	-553.4424	-1.619508
-554.5067	-1.454932	-554.4365	-1.619114
-555.5216	-1.456032	-555.4363	-1.618699
-556.535	-1.456829	-556.4268	-1.617143
-557.5092	-1.457906	-557.4109	-1.615721
-558.5056	-1.459579	-558.4066	-1.61446
-559.495	-1.460105	-559.4094	-1.614421
-560.494	-1.461001	-560.4116	-1.614812
-561.4933	-1.461737	-561.4231	-1.614332
-562.4916	-1.461041	-562.4246	-1.612415
-563.4678	-1.461389	-563.4171	-1.609255
-564.4575	-1.462687	-564.4162	-1.606908
-565.4682	-1.463786	-565.4037	-1.607477
-566.4668	-1.46581	-566.4098	-1.6092
-567.5012	-1.467067	-567.3932	-1.611593
-568.5095	-1.467685	-568.3937	-1.612148
-569.5182	-1.469235	-569.4193	-1.611741
-570.5256	-1.470207	-570.4113	-1.610846
-571.5244	-1.47247	-571.4371	-1.611619
-572.5251	-1.473986	-572.4531	-1.611676
-573.527	-1.474352	-573.4521	-1.610975
-574.521	-1.475621	-574.4678	-1.61091
-575.5131	-1.475705	-575.4602	-1.608367
-576.4979	-1.47669	-576.4571	-1.606018
-577.4988	-1.479387	-577.4406	-1.605031
-578.5082	-1.480499	-578.4118	-1.603502
-579.5044	-1.482638	-579.4241	-1.60401
-580.5079	-1.48376	-580.4052	-1.603927
-581.4964	-1.483859	-581.4098	-1.601794
-582.504	-1.484532	-582.4423	-1.601115
-583.4935	-1.48547	-583.4174	-1.599365
-584.5087	-1.487438	-584.4243	-1.599789
-585.5135	-1.488861	-585.434	-1.601845
-586.5125	-1.49106	-586.4133	-1.602459
-587.5366	-1.49223	-587.4026	-1.603833
-588.5281	-1.492593	-588.3943	-1.604203
-589.5103	-1.493621	-589.3484	-1.602926
-590.4901	-1.494544	-590.3438	-1.603785
-591.4808	-1.495328	-591.3597	-1.603747
-592.4886	-1.49678	-592.3522	-1.603841
-593.4865	-1.49843	-593.391	-1.604687
-594.4949	-1.499774	-594.3768	-1.604571
-595.4927	-1.501616	-595.3757	-1.603936
-596.4979	-1.503519	-596.3781	-1.602947
-597.5142	-1.504735	-597.3708	-1.602512
-598.5154	-1.506977	-598.3859	-1.601033
-599.0695	-1.492999	-598.9639	-1.580119
-599.1245	-1.474287	-599.0457	-1.553831
-598.6929	-1.453336	-598.5833	-1.523402
-597.7637	-1.428095	-597.6451	-1.490463
-596.7551	-1.415611	-596.635	-1.474421
-595.7759	-1.405231	-595.6387	-1.460199
-594.7588	-1.394113	-594.6765	-1.445898
-593.743	-1.384779	-593.67	-1.430534
-592.7386	-1.375953	-592.6447	-1.415836
-591.7141	-1.367787	-591.6237	-1.4029
-590.7113	-1.361213	-590.5934	-1.390822
-589.7177	-1.353519	-589.6072	-1.379501
-588.7401	-1.346618	-588.6364	-1.366546
-587.7562	-1.339097	-587.6568	-1.353996
-586.773	-1.330585	-586.6558	-1.342876
-585.7791	-1.323501	-585.6717	-1.333518
-584.7821	-1.316517	-584.6772	-1.325017
-583.7624	-1.309436	-583.6774	-1.316859
-582.7607	-1.304031	-582.6885	-1.308239
-581.7664	-1.297603	-581.6585	-1.297212
-580.7596	-1.29	-580.6367	-1.287822
-579.7628	-1.283486	-579.6254	-1.277646
-578.7543	-1.276044	-578.6378	-1.267799
-577.7216	-1.268255	-577.6508	-1.25905
-576.7401	-1.261937	-576.6671	-1.248922
-575.744	-1.255354	-575.6823	-1.238131
-574.7499	-1.248037	-574.6907	-1.227776
-573.7749	-1.242358	-573.6725	-1.218956
-572.7784	-1.237249	-572.6715	-1.211689
-571.7765	-1.230506	-571.6533	-1.204897
-570.7747	-1.224854	-570.6252	-1.197368
-569.7771	-1.219666	-569.6451	-1.188146
-568.7404	-1.213029	-568.6502	-1.179569
-567.7102	-1.207929	-567.6396	-1.169286
-566.7064	-1.202546	-566.6616	-1.162211
-565.6776	-1.196469	-565.6469	-1.154505
-564.6958	-1.191428	-564.6381	-1.14653
-563.7331	-1.185393	-563.665	-1.140497
-562.7355	-1.17875	-562.6638	-1.130648
-561.7609	-1.172617	-561.6693	-1.124348
-560.7524	-1.164566	-560.6799	-1.117086
-559.7529	-1.157874	-559.6694	-1.109687
-558.777	-1.152437	-558.6669	-1.103049
-557.7722	-1.146642	-557.6713	-1.093881
-556.7866	-1.142864	-556.6741	-1.085109
-555.7909	-1.138781	-555.6884	-1.076247
-554.7719	-1.134226	-554.6943	-1.067046
-553.767	-1.128567	-553.7017	-1.058806
-552.7639	-1.124161	-552.6997	-1.05147
-551.7511	-1.118963	-551.6859	-1.044099
-550.7684	-1.113913	-550.6792	-1.03564
-549.7585	-1.110296	-549.6804	-1.027606
-548.7617	-1.104918	-548.6838	-1.019127
-547.7715	-1.099252	-547.6802	-1.012445
-546.7645	-1.09318	-546.6688	-1.007016
-545.7822	-1.086312	-545.6617	-1.000237
-544.7761	-1.079892	-544.6548	-0.993734
-543.7698	-1.075075	-543.6672	-0.985297
-542.7555	-1.070563	-542.6925	-0.977151
-541.7358	-1.065986	-541.6847	-0.968329
-540.7224	-1.061504	-540.6825	-0.960844
-539.7373	-1.056025	-539.6749	-0.95301
-538.7501	-1.049982	-538.6564	-0.944697
-537.7844	-1.04563	-537.6686	-0.938637
-536.8123	-1.040523	-536.6565	-0.930593
-535.804	-1.036697	-535.6699	-0.924365
-534.8121	-1.032968	-534.6884	-0.919651
-533.8096	-1.027877	-533.7002	-0.913812
-532.7966	-1.023839	-532.7224	-0.907811
-531.8032	-1.018722	-531.7255	-0.901299
-530.8017	-1.014882	-530.7128	-0.893167
-529.8049	-1.010003	-529.697	-0.884649
-528.8035	-1.004637	-528.6832	-0.875279
-527.7925	-0.999034	-527.6542	-0.866923
-526.7852	-0.992554	-526.6657	-0.859167
-525.7759	-0.986737	-525.6522	-0.851902
-524.7737	-0.981368	-524.6577	-0.846015
-523.7885	-0.977263	-523.6854	-0.839736
-522.7695	-0.973349	-522.6724	-0.833874
-521.7662	-0.969537	-521.6885	-0.829044
-520.7712	-0.964681	-520.6792	-0.823851
-519.7517	-0.959722	-519.6476	-0.816974
-518.7828	-0.956006	-518.6338	-0.810531
-517.7813	-0.950884	-517.614	-0.803658
-516.7762	-0.947037	-516.6001	-0.796535
-515.767	-0.942932	-515.6084	-0.790664
-514.7253	-0.938116	-514.6049	-0.784932
-513.731	-0.935006	-513.616	-0.777284
-512.7185	-0.930451	-512.6213	-0.768449
-511.7196	-0.92625	-511.6184	-0.761309
-510.7428	-0.920909	-510.6254	-0.754109
-509.7206	-0.915526	-509.6307	-0.748579
-508.7289	-0.911332	-508.6429	-0.74609
-507.7339	-0.906847	-507.6564	-0.741123
-506.7305	-0.902807	-506.6573	-0.735778
-505.7646	-0.898857	-505.6602	-0.730461
-504.7731	-0.894383	-504.6649	-0.724389
-503.7598	-0.889479	-503.6578	-0.718709
-502.7518	-0.885231	-502.6714	-0.713648
-501.7275	-0.880443	-501.686	-0.708559
-500.7351	-0.877388	-500.699	-0.700928
-499.7471	-0.873786	-499.7035	-0.695266
-498.7604	-0.869929	-498.7026	-0.690569
-497.7799	-0.867301	-497.6986	-0.68587
-496.7591	-0.862171	-496.6813	-0.683096
-495.7813	-0.858567	-495.6838	-0.679158
-494.7889	-0.854464	-494.6884	-0.674511
-493.7762	-0.849227	-493.6687	-0.669082
-492.7929	-0.845956	-492.6601	-0.664695
-491.7742	-0.84313	-491.653	-0.65957
-490.7397	-0.838046	-490.635	-0.653651
-489.7293	-0.834752	-489.6429	-0.648287
-488.7385	-0.830971	-488.6436	-0.642066
-487.752	-0.824602	-487.6735	-0.637625
-486.7917	-0.82374	-486.6849	-0.633844
-485.7974	-0.820195	-485.6943	-0.631051
-484.7711	-0.81524	-484.7307	-0.628991
-483.7708	-0.811959	-483.7137	-0.625359
-482.7833	-0.806242	-482.7264	-0.622078
-481.7949	-0.801851	-481.7339	-0.61728
-480.8205	-0.798051	-480.7162	-0.611696
-479.8148	-0.79636	-479.7013	-0.606169
-478.7804	-0.791379	-478.6911	-0.600297
-477.7672	-0.787697	-477.6613	-0.595355
-476.7605	-0.785707	-476.6628	-0.590644
-475.7564	-0.779913	-475.6755	-0.585974
-474.7492	-0.777401	-474.6646	-0.580718
-473.7582	-0.773715	-473.6968	-0.576922
-472.7521	-0.768818	-472.7023	-0.572955
-471.7407	-0.764647	-471.7001	-0.569775
-470.7612	-0.760134	-470.7164	-0.568417
-469.7422	-0.75683	-469.7133	-0.564069
-468.7318	-0.752753	-468.6997	-0.559431
-467.7314	-0.74962	-467.6987	-0.554614
-466.7013	-0.745159	-466.6921	-0.548847
-465.7241	-0.737798	-465.7	-0.544256
-464.7122	-0.733442	-464.704	-0.541357
-463.7144	-0.730088	-463.7008	-0.53735
-462.7402	-0.728933	-462.7115	-0.531519
-461.7251	-0.729408	-461.6942	-0.527531
-460.7365	-0.727704	-460.6878	-0.524181
-459.7457	-0.724939	-459.6951	-0.520817
-458.7432	-0.720583	-458.7112	-0.518611
-457.7694	-0.716652	-457.7132	-0.515701
-456.7756	-0.712525	-456.7184	-0.510531
-455.7947	-0.708551	-455.7225	-0.506209
-454.7863	-0.705458	-454.7084	-0.503109
-453.7759	-0.701171	-453.7079	-0.498931
-452.7853	-0.697448	-452.7038	-0.495594
-451.751	-0.69361	-451.7024	-0.491707
-450.7667	-0.690622	-450.6988	-0.4858
-449.7691	-0.688634	-449.694	-0.481967
-448.7636	-0.686039	-448.6966	-0.478446
-447.7718	-0.68293	-447.6895	-0.475635
-446.7494	-0.678878	-446.6852	-0.473187
-445.726	-0.674329	-445.6734	-0.468112
-444.7231	-0.669454	-444.6865	-0.464381
-443.735	-0.664956	-443.6869	-0.459448
-442.7338	-0.659814	-442.6806	-0.453748
-441.7454	-0.656631	-441.6968	-0.449678
-440.746	-0.652681	-440.6743	-0.442859
-439.7282	-0.648143	-439.6789	-0.436544
-438.7317	-0.646221	-438.6621	-0.431174
-437.7107	-0.642288	-437.6661	-0.426007
-436.7061	-0.640419	-436.6798	-0.421398
-435.7092	-0.638796	-435.6773	-0.417601
-434.7157	-0.635022	-434.6881	-0.415213
-433.7349	-0.632257	-433.6951	-0.411316
-432.7273	-0.62666	-432.6859	-0.406812
-431.7268	-0.622595	-431.7055	-0.402316
-430.7411	-0.619593	-430.7368	-0.395946
-429.7444	-0.615349	-429.7318	-0.388174
-428.7665	-0.612613	-428.7338	-0.38145
-427.7813	-0.606754	-427.7141	-0.374049
-426.7675	-0.602433	-426.6795	-0.366806
-425.7539	-0.599416	-425.6656	-0.361074
-424.712	-0.598235	-424.6747	-0.354301
-423.707	-0.59759	-423.6873	-0.347652
-422.7087	-0.594961	-422.6951	-0.342629
-421.7182	-0.590463	-421.7127	-0.337347
-420.7329	-0.584951	-420.6977	-0.332939
-419.7139	-0.580348	-419.6889	-0.326105
-418.7266	-0.574956	-418.6894	-0.318627
-417.7139	-0.571793	-417.6912	-0.312131
-416.7191	-0.566626	-416.6877	-0.304402
-415.7386	-0.561341	-415.6912	-0.299761
-414.7247	-0.557164	-414.684	-0.291982
-413.6926	-0.552788	-413.6448	-0.281382
-412.6912	-0.550734	-412.6544	-0.272979
-411.6553	-0.548847	-411.6271	-0.262851
-410.6378	-0.545986	-410.6435	-0.254577
-409.6771	-0.542784	-409.668	-0.246742
-408.6686	-0.537511	-408.6596	-0.239164
-407.6928	-0.53359	-407.6883	-0.230487
-406.7188	-0.529905	-406.692	-0.22076
-405.7019	-0.524432	-405.6899	-0.211415
-404.7192	-0.520608	-404.7009	-0.200127
-403.7314	-0.514284	-403.6923	-0.190724
-402.7296	-0.508385	-402.6691	-0.181586
-401.761	-0.50485	-401.6826	-0.1715
-400.7817	-0.499365	-400.6982	-0.159425
-399.7945	-0.496033	-399.7004	-0.146294
-398.7968	-0.492353	-398.7173	-0.134834
-397.8008	-0.485986	-397.6967	-0.123108
-396.7897	-0.482716	-396.6901	-0.11244
-395.7714	-0.477443	-395.6931	-0.101003
-394.7692	-0.471802	-394.6985	-0.088431
-393.7749	-0.467339	-393.7263	-0.077243
-392.7867	-0.461058	-392.7369	-0.064926
-391.7889	-0.456149	-391.7277	-0.052697
-390.8049	-0.450924	-390.7261	-0.039322
-389.8016	-0.445889	-389.701	-0.022288
-388.7983	-0.440464	-388.7013	-0.006708
-387.8015	-0.434831	-387.7034	0.010661
-386.7805	-0.430257	-386.678	0.02478
-385.777	-0.424374	-385.6877	0.036883
-384.7722	-0.4186	-384.6741	0.049468
-383.7814	-0.413415	-383.6989	0.061331
-382.8013	-0.406436	-382.7482	0.078355
-381.8133	-0.399601	-381.7501	0.096598
-380.8141	-0.39422	-380.7487	0.113373
-379.8111	-0.387724	-379.7283	0.13275
-378.8109	-0.381016	-378.705	0.151772
-377.8019	-0.373427	-377.6965	0.169912
-376.7881	-0.365714	-376.7	0.191375
-375.7701	-0.358786	-375.6935	0.211685
-374.754	-0.353069	-374.7086	0.232028
-373.7467	-0.347256	-373.7178	0.25195
-372.7451	-0.340984	-372.7321	0.270053
-371.7683	-0.334568	-371.7544	0.287813
-370.7705	-0.327752	-370.7565	0.305956
-369.778	-0.321634	-369.7561	0.328916
-368.7855	-0.314827	-368.7197	0.353973
-367.7916	-0.306751	-367.7076	0.378152
-366.8008	-0.29679	-366.6861	0.402199
-365.792	-0.28814	-365.6771	0.426515
-364.7942	-0.278874	-364.7097	0.445796
-363.7674	-0.269258	-363.7117	0.469815
-362.7345	-0.260762	-362.7132	0.49779
-361.7225	-0.253056	-361.7322	0.520822
-360.7356	-0.245927	-360.7253	0.547753
-359.7422	-0.238138	-359.7272	0.573091
-358.7686	-0.230699	-358.7026	0.594075
-357.7753	-0.221226	-357.7138	0.618164
-356.7666	-0.210362	-356.7062	0.644611
-355.7553	-0.19932	-355.703	0.671353
-354.7358	-0.189135	-354.7315	0.696141
-353.749	-0.178898	-353.7116	0.721826
-352.7519	-0.167893	-352.7247	0.748692
-351.7831	-0.15979	-351.7346	0.774809
-350.7967	-0.149101	-350.7461	0.805809
-349.7923	-0.137365	-349.7562	0.842024
-348.7982	-0.127573	-348.7504	0.870924
-347.7847	-0.116401	-347.7566	0.900381
-346.7888	-0.105394	-346.7629	0.930873
-345.8006	-0.095595	-345.7626	0.954062
-344.8072	-0.083857	-344.7818	0.982144
-343.813	-0.070164	-343.78	1.013415
-342.8064	-0.059301	-342.7753	1.043177
-341.7893	-0.045669	-341.7895	1.075432
-340.7673	-0.034395	-340.7719	1.108234
-339.7713	-0.023107	-339.7649	1.14276
-338.7989	-0.009447	-338.7642	1.174586
-337.7957	0.00219	-337.7583	1.210285
-336.7856	0.017805	-336.7585	1.247862
-335.771	0.029333	-335.7701	1.276275
-334.7438	0.042307	-334.7571	1.305201
-333.7556	0.05631	-333.7522	1.334186
-332.7642	0.065286	-332.7625	1.357698
-331.7813	0.081586	-331.7733	1.389016
-330.7932	0.095531	-330.7883	1.424652
-329.7925	0.108492	-329.785	1.457708
-328.8175	0.125273	-328.7819	1.494518
-327.8274	0.140512	-327.7654	1.529412
-326.8261	0.156431	-326.7602	1.55861
-325.8444	0.171707	-325.7617	1.592489
-324.8377	0.185552	-324.7617	1.623803
-323.8172	0.199291	-323.7455	1.655086
-322.7971	0.211691	-322.7481	1.688003
-321.787	0.22503	-321.7543	1.713021
-320.7726	0.239852	-320.7538	1.741429
-319.7838	0.253198	-319.7446	1.770087
-318.8126	0.269264	-318.7404	1.800669
-317.7986	0.288893	-317.7321	1.835428
-316.7842	0.305294	-316.7446	1.863956
-315.7762	0.323509	-315.7548	1.890406
-314.7614	0.341733	-314.7397	1.916232
-313.7625	0.35352	-313.7584	1.938173
-312.7692	0.369781	-312.7294	1.968725
-311.7503	0.386288	-311.7245	2.000837
-310.7421	0.399694	-310.7301	2.029442
-309.7139	0.417657	-309.686	2.059112
-308.7114	0.431705	-308.6979	2.080298
-307.725	0.44395	-307.7092	2.09856
-306.7374	0.459664	-306.7023	2.119276
-305.7773	0.476098	-305.7189	2.138813
-304.7611	0.495139	-304.7048	2.159224
-303.7659	0.512311	-303.701	2.176582
-302.767	0.527417	-302.7371	2.193558
-301.7546	0.543319	-301.7533	2.212842
-300.7797	0.555317	-300.7751	2.229542
-299.7741	0.568925	-299.7792	2.253469
-298.778	0.585038	-298.7584	2.276543
-297.7768	0.597459	-297.7435	2.291228
-296.7798	0.612998	-296.7326	2.308017
-295.7954	0.629882	-295.7383	2.318252
-294.7816	0.64384	-294.7465	2.321272
-293.7859	0.659947	-293.7549	2.331157
-292.7908	0.673026	-292.7551	2.340122
-291.7886	0.685199	-291.7403	2.350469
-290.795	0.6986	-290.7223	2.363661
-289.8037	0.71203	-289.7327	2.375433
-288.8003	0.727169	-288.736	2.387211
-287.7884	0.740008	-287.7525	2.393929
-286.8076	0.753052	-286.7635	2.401286
-285.7881	0.766631	-285.7428	2.407593
-284.8102	0.777593	-284.7311	2.404564
-283.8006	0.789025	-283.7197	2.402429
-282.7726	0.801494	-282.7198	2.400821
-281.7917	0.809853	-281.7316	2.392463
-280.778	0.820107	-280.7504	2.39381
-279.7966	0.831678	-279.7584	2.396944
-278.8063	0.840309	-278.7544	2.395257
-277.7884	0.852798	-277.7649	2.39601
-276.7891	0.864696	-276.7897	2.392404
-275.7766	0.874109	-275.8098	2.384332
-274.7912	0.883366	-274.8214	2.378588
-273.8154	0.88987	-273.8301	2.3714
-272.8058	0.898345	-272.8041	2.366437
-271.8209	0.904536	-271.7836	2.357292
-270.8102	0.910146	-270.7809	2.345973
-269.7948	0.916611	-269.7602	2.338419
-268.8036	0.920036	-268.7526	2.323886
-267.8143	0.927038	-267.7659	2.314042
-266.8214	0.935724	-266.7642	2.305688
-265.8199	0.942366	-265.7806	2.288945
-264.804	0.949457	-264.7989	2.273299
-263.777	0.955271	-263.7737	2.25634
-262.783	0.957803	-262.7731	2.239613
-261.7837	0.960656	-261.7647	2.226212
-260.787	0.962223	-260.7427	2.213526
-259.7833	0.96452	-259.7458	2.200258
-258.7632	0.966358	-258.7347	2.181481
-257.7751	0.967844	-257.7343	2.160319
-256.7755	0.970716	-256.7459	2.141566
-255.785	0.971949	-255.7392	2.120544
-254.7961	0.974037	-254.7542	2.099819
-253.7827	0.975972	-253.7528	2.083128
-252.7945	0.975952	-252.7617	2.060983
-251.8173	0.976162	-251.7956	2.039325
-250.8286	0.977079	-250.7971	2.021843
-249.8512	0.975646	-249.7955	2.001136
-248.8569	0.975302	-248.7853	1.982562
-247.855	0.975523	-247.7672	1.9639
-246.8305	0.974017	-246.7594	1.940918
-245.8064	0.974508	-245.7567	1.919391
-244.8021	0.973967	-244.7702	1.896271
-243.7964	0.972132	-243.7683	1.875639
-242.798	0.971194	-242.7725	1.85616
-241.8219	0.967536	-241.7862	1.834101
-240.8167	0.965461	-240.7675	1.816766
-239.8167	0.964145	-239.7748	1.796722
-238.8375	0.960543	-238.7855	1.776658
-237.8191	0.958131	-237.7627	1.757433
-236.8268	0.952535	-236.7492	1.735169
-235.8206	0.947041	-235.7432	1.713804
-234.7912	0.943441	-234.7235	1.692608
-233.787	0.939189	-233.7162	1.668527
-232.7785	0.937058	-232.7372	1.646106
-231.7862	0.931961	-231.7551	1.623895
-230.8092	0.92568	-230.7634	1.601958
-229.818	0.92052	-229.8008	1.583476
-228.8213	0.914977	-228.7963	1.565329
-227.8064	0.911883	-227.7744	1.546978
-226.8085	0.909222	-226.7848	1.528373
-225.8239	0.90167	-225.7767	1.507627
-224.8175	0.894663	-224.784	1.489051
-223.8313	0.88579	-223.8085	1.469744
-222.8313	0.877222	-222.7828	1.450832
-221.8093	0.873819	-221.7678	1.433323
-220.8087	0.868074	-220.771	1.411986
-219.8095	0.862894	-219.7594	1.392367
-218.7995	0.857581	-218.789	1.374264
-217.8252	0.850829	-217.7918	1.354496
-216.8402	0.846501	-216.7881	1.337154
-215.8263	0.842411	-215.7874	1.318454
-214.8217	0.8379	-214.7666	1.299823
-213.8141	0.832344	-213.7467	1.283726
-212.8242	0.826182	-212.7277	1.268587
-211.8188	0.819097	-211.7226	1.256304
-210.8199	0.812205	-210.7131	1.242075
-209.805	0.805335	-209.7136	1.226533
-208.7862	0.799966	-208.7151	1.211335
-207.7879	0.793353	-207.7163	1.192587
-206.7858	0.787504	-206.7149	1.176087
-205.779	0.783468	-205.7295	1.16057
-204.7717	0.777	-204.7282	1.143548
-203.7656	0.772444	-203.7123	1.128821
-202.7553	0.767666	-202.7095	1.114925
-201.7617	0.761895	-201.7152	1.099483
-200.7802	0.756393	-200.7354	1.086978
-199.798	0.749522	-199.7542	1.074925
-198.8387	0.742017	-198.7916	1.061566
-197.8369	0.734981	-197.8004	1.049981
-196.8259	0.729594	-196.7942	1.03728
-195.8082	0.724801	-195.7785	1.024056
-194.8018	0.719208	-194.7642	1.009934
-193.8064	0.71419	-193.7647	0.996255
-192.8188	0.708334	-192.7759	0.984007
-191.8436	0.701304	-191.7858	0.971423
-190.8378	0.695474	-190.7831	0.961894
-189.8405	0.690768	-189.7844	0.954048
-188.826	0.685492	-188.7829	0.943403
-187.8108	0.682762	-187.7881	0.934161
-186.8072	0.678653	-186.8124	0.924895
-185.8156	0.671315	-185.7857	0.912091
-184.8338	0.664718	-184.7921	0.902308
-183.8338	0.658646	-183.7907	0.891703
-182.8292	0.652718	-182.755	0.880103
-181.8268	0.650024	-181.7786	0.870366
-180.8308	0.645638	-180.7752	0.859992
-179.8483	0.640204	-179.7782	0.850826
-178.8589	0.635575	-178.7765	0.841821
-177.8535	0.630787	-177.7697	0.834192
-176.8483	0.628625	-176.7534	0.827522
-175.842	0.623699	-175.7505	0.819201
-174.8391	0.619385	-174.7804	0.812972
-173.8247	0.613747	-173.791	0.808106
-172.7963	0.606565	-172.8282	0.799417
-171.7993	0.601902	-171.8459	0.791773
-170.7904	0.596935	-170.8493	0.783745
-169.809	0.591985	-169.8396	0.772906
-168.8326	0.588069	-168.81	0.76588
-167.8356	0.583795	-167.8001	0.759363
-166.8368	0.580525	-166.7771	0.752263
-165.85	0.576876	-165.7771	0.746125
-164.8417	0.573204	-164.7905	0.73916
-163.8268	0.569981	-163.791	0.73257
-162.8179	0.565135	-162.8007	0.726428
-161.7878	0.560629	-161.8135	0.722271
-160.8009	0.555199	-160.8146	0.718788
-159.8097	0.549658	-159.8232	0.71365
-158.8161	0.545897	-158.8113	0.707718
-157.8048	0.541781	-157.7866	0.700473
-156.765	0.5391	-156.7659	0.692121
-155.7638	0.535735	-155.7783	0.685416
-154.7767	0.532798	-154.7899	0.679352
-153.8008	0.529821	-153.8161	0.672414
-152.8335	0.526692	-152.8187	0.667566
-151.8245	0.524346	-151.8043	0.663286
-150.8059	0.521185	-150.8072	0.6587
-149.8069	0.517888	-149.8015	0.654985
-148.8017	0.513293	-148.8074	0.649911
-147.8253	0.509599	-147.7997	0.64418
-146.8335	0.506215	-146.8088	0.639697
-145.8439	0.503696	-145.7996	0.634026
-144.8319	0.502672	-144.8032	0.630905
-143.8322	0.500019	-143.8106	0.626534
-142.8469	0.497165	-142.7929	0.622119
-141.8291	0.493961	-141.8098	0.619631
-140.8619	0.489479	-140.8216	0.614654
-139.8436	0.488655	-139.8258	0.612851
-138.8208	0.487129	-138.8462	0.610807
-137.8272	0.484527	-137.8393	0.608037
-136.8145	0.482543	-136.8413	0.606069
-135.8145	0.477347	-135.8304	0.602466
-134.8354	0.474052	-134.8315	0.598608
-133.8308	0.471228	-133.8333	0.594033
-132.7991	0.469238	-132.8206	0.5899
-131.7883	0.467275	-131.8164	0.586553
-130.788	0.462718	-130.8015	0.583845
-129.7968	0.460012	-129.8018	0.581996
-128.84	0.456063	-128.7975	0.579905
-127.8408	0.454495	-127.8111	0.578005
-126.8258	0.45442	-126.8169	0.575776
-125.8098	0.452012	-125.8116	0.57313
-124.8021	0.4487	-124.8126	0.570866
-123.8136	0.444756	-123.825	0.570027
-122.8193	0.440648	-122.8237	0.568216
-121.8465	0.437068	-121.8418	0.565237
-120.8423	0.435582	-120.8703	0.562373
-119.8384	0.43376	-119.8497	0.557928
