Funcionalizado APTES 10mM	Funcionalizado APTES 10mM
mv	uA
Primeros 45	Primeros 45
367.2787	-0.05742421
366.2866	-0.05861918
365.293	-0.05868968
364.2888	-0.05989209
363.2879	-0.06072919
362.283	-0.06133559
361.2696	-0.06237902
360.2823	-0.06227122
359.2856	-0.06280956
358.2796	-0.06333817
357.2975	-0.06355633
356.2791	-0.06541165
355.2748	-0.06628221
354.2714	-0.06759264
353.2481	-0.06899368
352.2771	-0.06860561
351.2711	-0.06870533
350.2735	-0.06941801
349.2857	-0.06964787
348.2629	-0.07079829
347.2598	-0.07164811
346.2718	-0.07213127
345.286	-0.07280473
344.2892	-0.07306433
343.2984	-0.07412121
342.303	-0.07438709
341.2928	-0.07445753
340.299	-0.07535435
339.2866	-0.07520389
338.2693	-0.07522155
337.2455	-0.07693626
336.2194	-0.07738824
335.2306	-0.07809059
334.215	-0.07937752
333.2403	-0.07873992
332.2661	-0.07835442
331.2667	-0.07879135
330.2843	-0.07965598
329.2763	-0.08135004
328.271	-0.08305666
327.2663	-0.08472749
326.2699	-0.08538587
325.2643	-0.08547755
324.2824	-0.0868011
323.2902	-0.08678897
322.3042	-0.08651281
321.3232	-0.08710064
320.2935	-0.08629066
319.3004	-0.08603476
318.3033	-0.08719911
317.2866	-0.08814172
316.303	-0.08971139
315.2915	-0.09083312
314.2605	-0.09085168
313.2564	-0.09053003
312.2608	-0.0898504
311.2635	-0.09091046
310.2932	-0.09213342
309.3051	-0.09298841
308.3075	-0.09471971
307.3139	-0.0955422
306.3119	-0.09561621
305.3	-0.09729714
304.2841	-0.09817542
303.291	-0.09867313
302.2889	-0.09952538
301.3003	-0.09919614
300.3129	-0.09931418
299.3011	-0.09931645
298.2834	-0.1001409
297.277	-0.1013678
296.2749	-0.1011923
295.2733	-0.1016089
294.2845	-0.1014372
293.3049	-0.1006621
292.2947	-0.1021865
291.2804	-0.103391
290.2656	-0.1047465
289.2381	-0.1069087
288.2439	-0.1071519
287.2449	-0.1079089
286.2347	-0.1088122
285.2369	-0.1089731
284.2398	-0.1101538
283.2457	-0.1105015
282.2841	-0.1103474
281.3024	-0.1106937
280.3109	-0.1102804
279.3013	-0.1113803
278.2744	-0.1133136
277.2483	-0.1135721
276.2251	-0.1148063
275.2325	-0.1145664
274.2418	-0.1143984
273.2658	-0.1160787
272.2673	-0.1163361
271.2852	-0.1173099
270.2882	-0.1181619
269.26	-0.1186992
268.2628	-0.1197023
267.2397	-0.120404
266.2139	-0.121361
265.2338	-0.1222008
264.2418	-0.1226624
263.2346	-0.1238882
262.2562	-0.1240245
261.2495	-0.1232484
260.2473	-0.1247384
259.2726	-0.1250827
258.2803	-0.125101
257.2723	-0.1266091
256.2764	-0.1260392
255.2796	-0.1259697
254.2821	-0.127445
253.2899	-0.1285471
252.2807	-0.129834
251.2707	-0.1309735
250.256	-0.1319122
249.2785	-0.1322106
248.2991	-0.1327553
247.3033	-0.1342966
246.2968	-0.1349608
245.2798	-0.1354035
244.2594	-0.136611
243.2577	-0.1364686
242.2887	-0.1358204
241.2892	-0.1369037
240.2809	-0.1373105
239.2794	-0.137878
238.261	-0.1395077
237.2573	-0.1400126
236.2744	-0.1407819
235.2667	-0.1413455
234.265	-0.1425948
233.2676	-0.1436802
232.2572	-0.143341
231.2647	-0.1441149
230.2718	-0.1441348
229.2882	-0.1434631
228.3104	-0.1453902
227.3008	-0.146994
226.3055	-0.1477034
225.2927	-0.149707
224.2742	-0.1498617
223.2841	-0.1489322
222.2704	-0.1491683
221.2819	-0.1492053
220.2854	-0.1499633
219.3071	-0.150827
218.329	-0.1518156
217.3191	-0.1525943
216.3348	-0.1530422
215.3353	-0.1545563
214.327	-0.1557568
213.3112	-0.1559418
212.3045	-0.156332
211.302	-0.1560617
210.3143	-0.1552404
209.3311	-0.1561741
208.3313	-0.156604
207.3317	-0.1577002
206.3117	-0.1588313
205.3214	-0.1588428
204.3181	-0.1590772
203.3159	-0.1584117
202.3233	-0.1586635
201.3127	-0.1599634
200.3181	-0.1609879
199.3073	-0.1625589
198.2995	-0.1637532
197.3088	-0.1638063
196.298	-0.1649426
195.2871	-0.1654293
194.3003	-0.1654919
193.3126	-0.1659018
192.3259	-0.1650252
191.328	-0.1644038
190.3233	-0.1647533
189.3171	-0.1652225
188.3046	-0.1663961
187.3077	-0.1678688
186.2995	-0.1681812
185.2679	-0.1678625
184.2635	-0.1668558
183.2548	-0.1666975
182.2673	-0.1671685
181.2865	-0.1677926
180.2985	-0.1700405
179.3168	-0.1706062
178.3127	-0.1705579
177.3239	-0.1720728
176.3192	-0.1722705
175.3324	-0.1732026
174.3357	-0.1742861
173.325	-0.1737669
172.3104	-0.1731489
171.2819	-0.1727146
170.2881	-0.1726152
169.275	-0.1729471
168.2992	-0.1732397
167.3031	-0.1735055
166.2985	-0.1730579
165.3183	-0.1724491
164.3021	-0.1733296
163.302	-0.1737803
162.2849	-0.1748221
161.2816	-0.1763175
160.2784	-0.176562
159.2985	-0.1769952
158.2981	-0.1777246
157.293	-0.1782545
156.3035	-0.1790342
155.2992	-0.1790299
154.3214	-0.179145
153.3179	-0.1788372
152.3258	-0.1777784
151.3267	-0.1786204
150.2938	-0.1792072
149.3041	-0.1792101
148.299	-0.1808359
147.2851	-0.1804003
146.3054	-0.1797207
145.2965	-0.1805398
144.2796	-0.1804401
143.2781	-0.1808481
142.2626	-0.1815857
141.2665	-0.1816038
140.2831	-0.1815849
139.2979	-0.1817222
138.3079	-0.1820746
137.2934	-0.1830901
136.2778	-0.1834572
135.2624	-0.1845618
134.2574	-0.1848049
133.2829	-0.1838606
132.2964	-0.1841738
131.3002	-0.1837799
130.3091	-0.183629
129.2942	-0.1842814
128.3048	-0.1841803
127.3018	-0.1838494
126.2984	-0.1843285
125.3049	-0.1847801
124.2877	-0.1853815
123.2872	-0.1860926
122.2917	-0.1860934
121.2935	-0.1862769
120.3111	-0.1854814
119.313	-0.1862592
118.3051	-0.1865668
117.2982	-0.1857137
116.281	-0.1866639
115.2992	-0.1861617
114.306	-0.1856712
113.3267	-0.1871547
112.3373	-0.1876637
111.3295	-0.1874612
110.3347	-0.1883272
109.3144	-0.1874218
108.3096	-0.1869427
107.3137	-0.1872396
106.3078	-0.1873653
105.3049	-0.1880464
104.3341	-0.1881343
103.3194	-0.1885877
102.3392	-0.1879565
101.3765	-0.1871899
100.3553	-0.1879393
99.35712	-0.1882071
98.36792	-0.1886124
97.34245	-0.1902574
96.34682	-0.1899401
95.35184	-0.1895371
94.33351	-0.1896945
93.32333	-0.1882522
92.31793	-0.1881794
91.31757	-0.1882457
90.30475	-0.1888559
89.30946	-0.1894517
88.29771	-0.1897199
87.30292	-0.1910629
86.2904	-0.1913598
85.29342	-0.1913567
84.28673	-0.1918861
83.27193	-0.1909409
82.30137	-0.189766
81.30004	-0.1902534
80.31104	-0.1895456
79.33044	-0.189476
78.32561	-0.1900404
77.31905	-0.1901348
76.34118	-0.1901586
75.34434	-0.1897172
74.33264	-0.1896218
73.32951	-0.1893954
72.32783	-0.1893717
71.32143	-0.1904183
70.32937	-0.1910647
69.35002	-0.1911549
68.33173	-0.1919629
67.31857	-0.1923194
66.31532	-0.1921613
65.29763	-0.192693
64.30339	-0.1923826
63.30167	-0.1919202
62.29989	-0.1920922
61.30312	-0.1921215
60.3082	-0.1925158
59.3303	-0.1922211
58.32827	-0.1923239
57.33585	-0.1918398
56.3289	-0.1905375
55.33191	-0.1904187
54.35067	-0.1901075
53.3568	-0.1901223
52.37328	-0.1910803
51.37944	-0.1916177
50.38356	-0.1918392
49.40569	-0.1928296
48.41383	-0.1929645
47.38246	-0.1939228
46.35547	-0.1945354
45.32463	-0.1943295
44.3116	-0.1946733
43.31089	-0.1938871
42.32716	-0.1933654
41.33276	-0.1932643
40.33518	-0.1927204
39.34281	-0.1924323
38.34541	-0.19267
37.3504	-0.1921764
36.34319	-0.1924883
35.33541	-0.1931295
34.32832	-0.1933194
33.30266	-0.1943727
32.29906	-0.1945485
31.31935	-0.194314
30.32787	-0.194534
29.32937	-0.1941783
28.34221	-0.1943621
27.3297	-0.1946404
26.33459	-0.1947072
25.35163	-0.1947637
24.3513	-0.1946097
23.37083	-0.1951039
22.3566	-0.1950625
21.37249	-0.1950156
20.37987	-0.1954879
19.37676	-0.1950437
18.38815	-0.1947932
17.37736	-0.1952321
