Funcionalizado DHDP 3mM	Funcionalizado DHDP 3mM
mV	uA
	
348.4409	0.004399678
347.4261	0.003615838
346.4418	0.002624183
345.4553	0.002299765
344.4674	6.45E-04
343.4742	-6.46E-05
342.4539	-5.09E-04
341.4549	-0.001345402
340.4343	-0.002268298
339.4232	-0.002819272
338.4297	-0.002907745
337.4149	-0.004519723
336.4197	-0.003205911
335.4257	-0.004162787
334.4196	-0.005423757
333.438	-0.006242664
332.4422	-0.008355198
331.4641	-0.009674052
330.4794	-0.0113098
329.4763	-0.01271932
328.4762	-0.01329635
327.4749	-0.01383823
326.4718	-0.01409146
325.476	-0.01429995
324.4916	-0.01619191
323.4772	-0.01720968
322.4673	-0.01887802
321.4602	-0.02028065
320.4336	-0.02079689
319.4373	-0.02204221
318.4472	-0.02308374
317.4574	-0.02367217
316.4703	-0.02463983
315.4748	-0.02489292
314.4749	-0.0253744
313.4607	-0.02618313
312.4784	-0.02687323
311.4874	-0.02823339
310.5045	-0.02897272
309.5027	-0.02870315
308.4769	-0.02867037
307.4808	-0.02844058
306.4897	-0.02857923
305.5023	-0.03124881
304.5203	-0.03361733
303.5036	-0.03543539
302.4748	-0.03818081
301.4633	-0.03872149
300.4379	-0.0398931
299.43	-0.04124611
298.415	-0.04169595
297.4071	-0.04226102
296.4269	-0.04203499
295.4298	-0.04265628
294.4441	-0.04288222
293.4603	-0.04352045
292.4662	-0.04570368
291.452	-0.04610878
290.4489	-0.04592125
289.4339	-0.04623101
288.4133	-0.04515979
287.4302	-0.04602488
286.439	-0.04833279
285.4539	-0.05064962
284.4768	-0.05281686
283.4954	-0.05422868
282.4946	-0.05553729
281.4711	-0.05616536
280.4655	-0.05724084
279.4478	-0.05887219
278.4345	-0.05970086
277.4483	-0.06033152
276.4487	-0.06118758
275.4482	-0.06175704
274.4763	-0.06170093
273.4816	-0.06331474
272.4658	-0.06414293
271.4415	-0.06387472
270.3881	-0.06463525
269.391	-0.06469789
268.426	-0.06563969
267.4304	-0.06745756
266.4545	-0.06980597
265.4503	-0.07193546
264.4285	-0.07297858
263.4471	-0.07469168
262.4476	-0.07607826
261.4509	-0.07665464
260.45	-0.07882977
259.4383	-0.08031932
258.4511	-0.08067067
257.4752	-0.0818061
256.4789	-0.08143851
255.5066	-0.08120482
254.5163	-0.08273518
253.5008	-0.08406641
252.4978	-0.08547733
251.4733	-0.08677349
250.4725	-0.08786262
249.463	-0.08935257
248.4691	-0.09132687
247.4703	-0.09345087
246.4595	-0.09528105
245.4458	-0.09673696
244.4327	-0.09827979
243.4384	-0.09977882
242.4457	-0.1013354
241.4617	-0.1031608
240.4704	-0.1049074
239.4722	-0.1065558
238.4589	-0.10761
237.4633	-0.1078869
236.4697	-0.1087513
235.4749	-0.1094594
234.4706	-0.1106634
233.4639	-0.1130142
232.4621	-0.1141982
231.4278	-0.1160743
230.4488	-0.1179456
229.449	-0.1190365
228.4489	-0.1222404
227.4902	-0.1243274
226.4807	-0.1256672
225.4667	-0.1282649
224.4582	-0.1287759
223.4474	-0.1301839
222.463	-0.1332209
221.4787	-0.1353097
220.4706	-0.1379181
219.4774	-0.1403807
218.4668	-0.1413909
217.4805	-0.1425568
216.5057	-0.1437719
215.4904	-0.145805
214.5019	-0.1482363
213.4948	-0.1503901
212.4797	-0.1539986
211.4905	-0.1562636
210.4664	-0.1586138
209.4758	-0.1621986
208.4859	-0.1639105
207.4943	-0.1652043
206.5077	-0.1671741
205.5137	-0.1681263
204.5231	-0.1698094
203.5421	-0.1727159
202.5652	-0.1760178
201.5547	-0.1794265
200.5587	-0.1822937
199.5483	-0.1860768
198.534	-0.1870535
197.5393	-0.187492
196.5381	-0.1906511
195.5355	-0.1928013
194.5327	-0.1960545
193.5229	-0.2009509
192.502	-0.2038755
191.4906	-0.2067452
190.4803	-0.210557
189.4768	-0.2135546
188.4685	-0.2168493
187.4594	-0.2191133
186.4769	-0.2225942
185.4786	-0.2236363
184.4942	-0.2253184
183.4946	-0.2289484
182.479	-0.231803
181.4824	-0.2364302
180.4763	-0.2400612
179.4616	-0.2429965
178.4529	-0.244368
177.4515	-0.2480964
176.4541	-0.2521968
175.4891	-0.2561331
174.4967	-0.2614283
173.5081	-0.2648507
172.5049	-0.268614
171.4932	-0.2723431
170.4922	-0.2758548
169.4633	-0.2796555
168.4624	-0.2824152
167.4596	-0.2851751
166.4582	-0.2875041
165.4931	-0.2898068
164.4942	-0.2934445
163.5195	-0.2970935
162.5258	-0.3007493
161.506	-0.303616
160.4804	-0.3056939
159.4568	-0.3081847
158.45	-0.3119499
157.4236	-0.3164839
156.455	-0.3213493
155.4513	-0.3255135
154.4502	-0.3290379
153.4918	-0.3324424
152.4915	-0.3354982
151.5047	-0.3399064
150.5161	-0.3437435
149.5026	-0.3470714
148.5072	-0.350761
147.5198	-0.3529649
146.5173	-0.3546499
145.5181	-0.3586008
144.4931	-0.3613447
143.4772	-0.3642857
142.4633	-0.3681515
141.4709	-0.3698574
140.4926	-0.3725722
139.4998	-0.3761182
138.5128	-0.3801387
137.5034	-0.3840867
136.4989	-0.387197
135.4771	-0.3902156
134.4893	-0.3920836
133.4921	-0.3936366
132.4872	-0.3969648
131.4849	-0.3998349
130.4754	-0.4027536
129.4631	-0.4069948
128.4642	-0.4089262
127.4797	-0.4106433
126.4889	-0.4128015
125.5023	-0.4145276
124.5075	-0.4175426
123.5042	-0.4206898
122.5001	-0.4239866
121.4969	-0.4268633
120.4971	-0.4293079
119.4871	-0.4322341
118.4615	-0.4348194
117.4802	-0.4366929
116.4664	-0.4386555
115.4831	-0.4396787
114.5233	-0.4402692
113.4921	-0.442822
112.5027	-0.4453073
111.4831	-0.4478472
110.4668	-0.4507764
109.4784	-0.4525473
108.4931	-0.4541239
107.5154	-0.4547393
106.5123	-0.456192
105.5231	-0.4579309
104.5163	-0.4594138
103.5075	-0.4624177
102.5242	-0.46447
101.5415	-0.4654471
100.5546	-0.4683678
99.56242	-0.4703458
98.54786	-0.4723347
97.53789	-0.4744801
96.52152	-0.4745845
95.53345	-0.475441
94.53918	-0.4764509
93.52604	-0.4782212
92.51047	-0.4806041
91.48614	-0.4822295
90.46715	-0.4837938
89.45505	-0.4844099
88.46906	-0.484246
87.46839	-0.4851002
86.47238	-0.4863903
85.47549	-0.4880339
84.47235	-0.4905611
83.48698	-0.4923224
82.49687	-0.4936945
81.50689	-0.4957305
80.50425	-0.4968187
79.51022	-0.498279
78.50035	-0.4987295
77.50098	-0.4980866
76.50063	-0.4982606
75.49271	-0.4981054
74.50294	-0.4990633
73.49147	-0.5010104
72.50412	-0.5024457
71.50533	-0.5041473
70.50828	-0.5045965
69.5293	-0.5039039
68.52281	-0.5044729
67.52477	-0.5049998
66.522	-0.506335
65.51374	-0.5096158
64.4966	-0.5107777
63.49757	-0.5117813
62.50975	-0.5137239
61.4925	-0.5140004
60.50934	-0.5153137
59.46045	-0.5167201
58.44416	-0.516879
57.45329	-0.5166729
56.46932	-0.5161881
55.50935	-0.5166999
54.51505	-0.517113
53.5174	-0.5178268
52.51951	-0.519033
51.53354	-0.5182205
50.55913	-0.5172614
49.56257	-0.5182043
48.55025	-0.5188119
47.53819	-0.5207258
46.52253	-0.5235479
45.51647	-0.5250363
44.50999	-0.5259751
43.53068	-0.5268232
42.52374	-0.5271184
41.51447	-0.5280581
40.53128	-0.5288218
39.51218	-0.5298528
38.5115	-0.5308164
37.529	-0.5305445
36.52722	-0.531378
35.51258	-0.5322443
34.52147	-0.5319068
33.51599	-0.532975
32.50842	-0.5321232
31.54055	-0.5314122
30.52497	-0.5320622
29.52368	-0.5322649
28.52275	-0.5331644
27.51133	-0.5333854
26.51884	-0.5344432
25.51727	-0.5356205
24.54299	-0.5359449
23.5573	-0.5372943
22.56604	-0.5384871
21.57797	-0.5385409
20.56267	-0.540776
19.56207	-0.5409486
18.56052	-0.5402799
17.56521	-0.5404406
16.54377	-0.5398415
15.52528	-0.5399097
14.52639	-0.5403909
13.53679	-0.5402627
12.57568	-0.5404849
11.59278	-0.541205
10.57802	-0.5418573
9.556567	-0.543297
8.544387	-0.5444883
7.547145	-0.5448024
6.572836	-0.5451358
5.599624	-0.5447593
4.596849	-0.5448953
3.579882	-0.5453137
2.564694	-0.5457519
1.545234	-0.5465137
0.5437549	-0.5468826
-0.4313181	-0.5470182
-1.399146	-0.5454664
-2.354344	-0.5448816
-3.310855	-0.5448636
-4.29103	-0.5456051
-5.266369	-0.5477293
-6.279098	-0.5489283
-7.285397	-0.5495495
-8.29555	-0.5507435
-9.318449	-0.5518549
-10.31848	-0.5521545
-11.31199	-0.553265
-12.31401	-0.5528396
-13.30494	-0.5519748
-14.29153	-0.5527744
-15.31898	-0.5522465
-16.31838	-0.5527838
-17.33302	-0.5539635
-18.33999	-0.5541417
-19.3225	-0.5544467
-20.32252	-0.5543348
-21.30685	-0.5536404
-22.31993	-0.5532597
-23.32048	-0.5533131
-24.30795	-0.5541042
-25.31566	-0.5553307
-26.28658	-0.5562534
-27.28294	-0.5581501
-28.30178	-0.5590919
-29.29987	-0.5601313
-30.30672	-0.5613564
-31.31091	-0.5607508
-32.28737	-0.5601915
-33.28428	-0.5596254
-34.30536	-0.5590439
-35.29648	-0.5591085
-36.32051	-0.5591714
-37.35016	-0.5600656
-38.3316	-0.5605133
-39.34203	-0.5599926
-40.34105	-0.5598784
-41.33376	-0.5591527
-42.33173	-0.5589614
-43.33696	-0.5607787
-44.33758	-0.5625739
-45.31973	-0.5634417
-46.33457	-0.564938
-47.32857	-0.565702
-48.31582	-0.5658452
-49.32151	-0.5666536
-50.32327	-0.5667136
-51.30928	-0.5661781
-52.28955	-0.5655797
-53.28162	-0.5660862
-54.28131	-0.5663528
-55.29788	-0.5665166
-56.32631	-0.5676091
-57.33335	-0.5676821
-58.32274	-0.5667134
-59.33575	-0.5666811
-60.33278	-0.5664743
-61.33673	-0.5664995
-62.36014	-0.5681577
-63.35885	-0.56911
-64.35371	-0.5700806
-65.35404	-0.571501
-66.36729	-0.5718218
-67.3583	-0.5732982
-68.37085	-0.5738879
-69.38577	-0.5738205
-70.36693	-0.5743017
-71.38891	-0.5732877
-72.37508	-0.5728732
-73.36666	-0.5727734
-74.35901	-0.5719558
-75.34065	-0.5726639
-76.34002	-0.5735298
-77.32034	-0.5726836
-78.31712	-0.5737733
-79.3116	-0.5740318
-80.33093	-0.5745997
-81.34236	-0.5765957
-82.35638	-0.5777702
-83.35122	-0.5789497
-84.33415	-0.5796583
-85.32562	-0.5799887
-86.32774	-0.5802773
-87.3339	-0.5804465
-88.33099	-0.5810146
-89.34525	-0.5814891
-90.3217	-0.5814486
-91.32585	-0.58271
-92.35332	-0.5825589
-93.36575	-0.5830478
-94.37832	-0.5840572
-95.37257	-0.5832801
-96.3511	-0.5840061
-97.31091	-0.5842338
-98.29622	-0.5844995
-98.97612	-0.5622317
-99.13733	-0.5327609
-98.82227	-0.4987738
-97.99666	-0.4610631
-96.97619	-0.4426667
-95.99786	-0.4296058
-95.00733	-0.4180886
-93.98682	-0.4074739
-92.98754	-0.4003005
-91.95998	-0.3925117
-90.93894	-0.3852276
-89.97096	-0.3799074
-88.97399	-0.3724909
-87.9766	-0.3652978
-87.00249	-0.3596809
-86.01113	-0.3534627
-85.01443	-0.3481454
-84.01941	-0.344065
-83.00369	-0.3396953
-81.96906	-0.3365241
-80.9659	-0.3323691
-79.97351	-0.3277058
-78.97268	-0.3238853
-77.99609	-0.3194223
-77.00159	-0.3163553
-76.0088	-0.3141875
-75.01953	-0.3111849
-74.01559	-0.307779
-73.02658	-0.3028852
-72.01849	-0.2981711
-71.01612	-0.2945524
-70.00513	-0.2903894
-68.98605	-0.288537
-67.97782	-0.2864111
-66.97621	-0.2831283
-65.99295	-0.2800893
-65.00199	-0.2768739
-64.00553	-0.2736556
-63.02639	-0.2706257
-62.00038	-0.2682649
-61.00227	-0.2664101
-59.99974	-0.2640311
-58.97427	-0.261754
-57.99719	-0.2603722
-56.9987	-0.2574669
-56.0008	-0.2548706
-54.99554	-0.2526031
-53.98079	-0.2486764
-52.96966	-0.2464756
-51.96454	-0.2446014
-50.97082	-0.243371
-49.98551	-0.2431513
-48.97167	-0.2417801
-47.96587	-0.2395017
-46.96251	-0.2373286
-45.95643	-0.2345085
-44.9722	-0.2325801
-43.98511	-0.2306495
-42.98122	-0.2278044
-41.98521	-0.2258256
-40.9831	-0.2230467
-39.98446	-0.220963
-38.9887	-0.2200788
-37.99663	-0.2185687
-37.01291	-0.2175119
-36.00838	-0.2165587
-35.0291	-0.2149658
-34.02162	-0.2137031
-33.03292	-0.211313
-32.02308	-0.2089955
-31.00602	-0.2061866
-29.99924	-0.2031606
-28.96842	-0.201967
-27.98563	-0.2006404
-26.97025	-0.1989705
-25.96806	-0.1985013
-24.96769	-0.19699
-23.9551	-0.1958337
-22.98004	-0.1955638
-21.9871	-0.1937244
-20.9937	-0.1921195
-19.99648	-0.1897841
-18.98677	-0.1875462
-17.97135	-0.18617
-16.95252	-0.1837891
-15.9492	-0.1814245
-14.92793	-0.1792938
-13.93624	-0.1775481
-12.96856	-0.177375
-11.9784	-0.1772869
-10.98523	-0.1763877
-9.985576	-0.1754059
-8.971201	-0.1732793
-7.954849	-0.1718777
-6.940176	-0.1712493
-5.923956	-0.169806
-4.915614	-0.1686069
-3.943399	-0.1681351
-2.971334	-0.166276
-2.008093	-0.165901
-1.02948	-0.165538
-0.04244217	-0.1644833
0.9418706	-0.1639367
1.933744	-0.1620401
2.904048	-0.1610388
3.905211	-0.1592268
4.897002	-0.1575454
5.896105	-0.1565662
6.916578	-0.1545013
7.922394	-0.1528565
8.923225	-0.1515081
9.90561	-0.1503457
10.89855	-0.1499143
11.89102	-0.1499345
12.89157	-0.1496575
13.91237	-0.1489418
14.92106	-0.1471978
15.92161	-0.1452481
16.91	-0.1432293
17.91429	-0.1401134
18.89725	-0.1391036
19.91516	-0.1368819
20.9324	-0.1351597
21.93014	-0.1351418
22.93817	-0.1336111
23.90729	-0.1335411
24.88058	-0.1338885
25.8595	-0.1334922
26.83758	-0.132371
27.84823	-0.1306193
28.86651	-0.1284438
29.86892	-0.1262415
30.89341	-0.1249185
31.89049	-0.1242577
32.88018	-0.1225323
33.88216	-0.119639
34.88158	-0.1184341
35.87696	-0.116842
36.8801	-0.1166162
37.87342	-0.1180001
38.87374	-0.1169871
39.87904	-0.1157793
40.87505	-0.1145413
41.87633	-0.112546
42.85192	-0.1117406
43.83625	-0.1104961
44.83741	-0.1087488
45.84175	-0.1064858
46.87161	-0.103645
47.89606	-0.103337
48.89833	-0.1030927
49.90039	-0.103301
50.89169	-0.1042102
51.88419	-0.103058
52.87383	-0.1014918
53.86736	-0.1007
54.85745	-0.09911107
55.84859	-0.09709262
56.85793	-0.09557301
57.85566	-0.09340821
58.87106	-0.09128547
59.87199	-0.09025788
60.86915	-0.08965722
61.85722	-0.08923268
62.82885	-0.0889311
63.82937	-0.0876712
64.82161	-0.08590347
65.84975	-0.08337205
66.86446	-0.08266515
67.84615	-0.07992487
68.85419	-0.07877655
69.84441	-0.07791691
70.84545	-0.07507346
71.86943	-0.07496648
72.8714	-0.07305881
73.86366	-0.07181625
74.84231	-0.07126269
75.83852	-0.06998616
76.8293	-0.06777883
77.83322	-0.06620878
78.84818	-0.06302992
79.82907	-0.06047833
80.81943	-0.05834533
81.81813	-0.05580453
82.82646	-0.05467486
83.83134	-0.05243253
84.84966	-0.05114157
85.85488	-0.0506593
86.84378	-0.04925173
87.85966	-0.04884463
88.85434	-0.04786386
89.86037	-0.04544444
90.87381	-0.04340123
91.86583	-0.04074852
92.86545	-0.03909095
93.85521	-0.03766518
94.86274	-0.03542922
95.8637	-0.03269233
96.86742	-0.02921738
97.89651	-0.02600062
98.90163	-0.02479877
99.90941	-0.0244114
100.9145	-0.02347168
101.902	-0.02273467
102.8895	-0.0207391
103.8965	-0.01795103
104.897	-0.01566165
105.8682	-0.01288407
106.8598	-0.01008112
107.8413	-0.007415343
108.8434	-0.004976069
109.8476	-0.002026617
110.8551	0.001189143
111.8648	0.002786822
112.8558	0.005074374
113.8718	0.007361943
114.8688	0.008908388
115.8612	0.01206407
116.8515	0.01592941
117.8341	0.01886029
118.8318	0.02250503
119.8279	0.02638906
120.8318	0.02864143
121.8254	0.03177416
122.8132	0.03522018
123.8149	0.0377934
124.8171	0.0402682
125.845	0.04287009
126.8639	0.04547855
127.8641	0.04902786
128.8691	0.0535605
129.8674	0.05807146
130.8608	0.06079499
131.8675	0.06360524
132.8502	0.06720432
133.8305	0.07055715
134.8193	0.07536943
135.8083	0.07939614
136.8315	0.08241433
137.8358	0.08554603
138.84	0.08846562
139.854	0.09215645
140.8506	0.09632519
141.8642	0.099353
142.8714	0.1031863
143.8771	0.1061172
144.8826	0.1089246
145.8751	0.1144222
146.8869	0.1188075
147.8677	0.1223781
148.8687	0.1263462
149.8859	0.1284389
150.8759	0.1312203
151.88	0.1349075
152.8616	0.1380042
153.8304	0.1413047
154.826	0.1449393
155.8359	0.1485023
156.8536	0.1523169
157.8631	0.1567361
158.8737	0.1609966
159.8534	0.1646231
160.8454	0.1680193
161.8474	0.1712979
162.8433	0.1732595
163.8633	0.1760111
164.8713	0.1792761
165.864	0.1821632
166.8468	0.186603
167.8317	0.1916006
168.8354	0.1955525
169.8393	0.1995852
170.8748	0.203048
171.877	0.2058274
172.8702	0.2088533
173.8828	0.2115241
174.8594	0.2139403
175.868	0.2160495
176.8494	0.2182914
177.8272	0.2218168
178.8371	0.2241631
179.8214	0.2273649
180.8283	0.2310894
181.8316	0.2327944
182.829	0.2370157
183.8312	0.2407336
184.8299	0.2431101
185.8377	0.246009
186.8258	0.2475611
187.828	0.2491783
188.8351	0.2509049
189.8458	0.2532874
190.8548	0.2555157
191.8622	0.2570909
192.8658	0.258856
193.865	0.261457
194.8586	0.2638781
195.853	0.2677965
196.8553	0.2718
197.8629	0.2731043
198.8761	0.2750666
199.9064	0.2762448
200.9094	0.2769961
201.9291	0.2786411
202.9201	0.2796197
203.8969	0.2803296
204.8981	0.2815615
205.8627	0.28332
206.8712	0.286286
207.8692	0.2880321
208.836	0.2899147
209.8493	0.2924026
210.839	0.2926292
211.8318	0.2937246
212.8421	0.2952822
213.8437	0.294961
214.826	0.2963524
215.8315	0.2986905
216.8312	0.3005468
217.8078	0.3025369
218.811	0.3052678
219.8053	0.3065181
220.8152	0.306637
221.8186	0.308182
222.8347	0.3086032
223.8395	0.3093098
224.8331	0.3108127
225.8366	0.312479
226.8511	0.3130096
227.8416	0.3127441
228.8415	0.3142325
229.8438	0.3140166
230.8176	0.3153079
231.8303	0.318059
232.8342	0.3191296
233.8302	0.3209897
234.8284	0.3223008
235.8099	0.3229487
236.8158	0.3232637
237.8169	0.3235772
238.8237	0.3242477
239.8331	0.3245763
240.829	0.3254022
241.8204	0.3265235
242.8303	0.3267163
243.8321	0.3279739
244.8201	0.3302963
245.8221	0.3320367
246.801	0.3337707
247.7976	0.3348151
248.8073	0.3339377
249.8148	0.3340082
250.8413	0.3342775
251.8445	0.3347171
252.8519	0.3349785
253.852	0.3349888
254.8372	0.3357822
255.8359	0.3364665
256.8267	0.3383698
257.8347	0.3407627
258.8184	0.3413522
259.8172	0.3423189
260.825	0.3425536
261.7993	0.3410947
262.8037	0.3415223
263.8093	0.341584
264.8049	0.3419799
265.8358	0.3433604
266.8485	0.3446807
267.8479	0.3457918
268.8352	0.3470238
269.8276	0.3483741
270.8182	0.3494117
271.8122	0.3497391
272.8073	0.3503221
273.7993	0.3504241
274.7972	0.3496628
275.796	0.3500693
276.8188	0.3514934
277.8336	0.3524545
278.839	0.3539904
279.8514	0.3554271
280.8513	0.3553809
281.8358	0.3562468
282.8318	0.3579106
283.8232	0.3596056
284.7954	0.3606784
285.7885	0.3603661
286.7953	0.3600774
287.7883	0.3591204
288.7904	0.3592359
289.8087	0.3612752
290.8181	0.361487
291.8297	0.362097
292.8588	0.3625921
293.848	0.3622028
294.8337	0.3639826
295.8344	0.366448
296.8146	0.3677244
297.81	0.3686509
298.8201	0.3680545
299.8274	0.3669813
300.843	0.3667558
301.8489	0.3667747
302.8621	0.3682505
303.8624	0.3689673
304.8765	0.3699635
305.8934	0.371801
306.8685	0.3728176
307.8649	0.3741966
308.8582	0.3757007
309.8375	0.3758273
310.8356	0.3753247
311.8308	0.3755049
312.8148	0.3750848
313.8021	0.3759946
314.8084	0.3770143
315.8109	0.3783711
316.8243	0.3799968
317.8211	0.3810379
318.8319	0.3827089
319.8279	0.3837436
320.803	0.3845527
321.816	0.3859571
322.805	0.3860517
323.7975	0.3859869
324.8177	0.3862044
325.8202	0.3854253
326.8106	0.3870461
327.8249	0.3891914
328.8305	0.390498
329.8349	0.3922949
330.8412	0.3924217
331.8321	0.3924543
332.7985	0.3943927
333.7819	0.3958628
334.7793	0.3973472
335.7726	0.3980314
336.7873	0.3975829
337.8075	0.3980957
338.8103	0.3985098
339.8196	0.4000998
340.8243	0.4019522
341.8091	0.4019645
342.8203	0.4027814
343.8161	0.4035559
344.7967	0.4043255
345.8083	0.4071932
346.7864	0.4089441
347.7966	0.4095097
348.8199	0.4096654
349.8154	0.409353
350.8228	0.4100014
351.8292	0.4105745
352.827	0.4120582
353.8378	0.4138404
354.8597	0.4144421
355.8501	0.4161118
356.857	0.4177852
357.8533	0.4184803
358.8452	0.4202647
359.8365	0.4210634
360.8298	0.4206567
361.809	0.4207065
362.781	0.4207834
363.79	0.4215288
364.7822	0.4232765
365.7799	0.4255593
366.8131	0.4289372
367.8038	0.4304849
368.8239	0.4311167
369.8576	0.4336433
370.8522	0.4333605
371.8513	0.4347967
372.8334	0.4364803
373.8243	0.4361806
374.8265	0.4370044
375.8376	0.4380787
376.843	0.4405262
377.8459	0.4431128
378.8405	0.4446636
379.8411	0.4473717
380.84	0.4494565
381.835	0.4494569
382.8206	0.4528106
383.8047	0.4539927
384.7964	0.454373
385.8089	0.4571001
386.8028	0.4571795
387.8026	0.4579649
388.8027	0.4598882
389.7796	0.4606937
390.8065	0.4625419
391.8224	0.4647242
392.8358	0.4661485
393.8495	0.4679226
394.8427	0.4702956
395.8384	0.4732351
396.8455	0.4746932
397.8455	0.4760255
398.8552	0.4769836
399.8618	0.4772152
400.8544	0.4791583
401.8623	0.4810461
402.8663	0.4822937
403.8772	0.4847127
404.874	0.4873677
405.8838	0.4898925
406.8837	0.4930203
407.8884	0.4948277
408.9106	0.4956685
409.9006	0.4975598
410.8853	0.499046
411.8727	0.5009089
412.8611	0.5032858
413.8478	0.5051642
414.8567	0.5075428
415.8586	0.5101592
416.8567	0.5139419
417.8544	0.5182199
418.869	0.5212777
419.8606	0.5239884
420.8561	0.525944
421.8576	0.5268741
422.828	0.529305
423.8191	0.5320113
424.8087	0.5343299
425.8084	0.537131
426.8206	0.5406616
427.8269	0.5443385
428.8323	0.548591
429.8447	0.5530202
430.8622	0.5563006
431.8766	0.55856
432.8813	0.5621167
433.8636	0.5655566
434.8357	0.5682759
435.8128	0.5718733
436.8012	0.5748767
437.8202	0.5773707
438.8163	0.5812041
439.8299	0.5853662
440.8308	0.589184
441.8161	0.5930301
442.8298	0.596836
443.825	0.6017156
444.8076	0.605884
445.79	0.6111697
446.7833	0.6158397
447.7968	0.6189231
448.8142	0.6223642
449.8185	0.6265199
450.8199	0.6301929
451.7993	0.6342359
452.8093	0.6387151
453.8309	0.642146
454.8173	0.6469309
455.8338	0.6526971
456.834	0.6579797
457.8303	0.6635857
458.8448	0.6685112
459.8308	0.6726646
460.824	0.6767731
461.7992	0.6806828
462.7928	0.6856716
463.7823	0.6905997
464.7722	0.6955479
465.7774	0.7017337
466.7706	0.7069687
467.7809	0.7130008
468.8042	0.7196891
469.8333	0.7250441
470.8448	0.7307127
471.8372	0.7359064
472.8081	0.7402042
473.7804	0.7454137
474.7731	0.7502428
475.7778	0.7555216
476.7963	0.7621845
477.7961	0.7680437
478.7946	0.7747027
479.7975	0.7811437
480.7873	0.7864211
481.8015	0.7934558
482.8146	0.7994433
483.8156	0.8048577
484.8238	0.810723
485.8054	0.8147949
486.8027	0.8200391
487.8052	0.8257527
488.7816	0.8314927
489.7967	0.8378286
490.7952	0.8436027
491.7886	0.8487492
492.794	0.8543937
493.7923	0.8602824
494.7924	0.8680978
495.7953	0.8752419
496.8087	0.8813056
497.8075	0.8872652
498.4861	0.8573175
498.679	0.8118676
498.3823	0.7549716
497.5815	0.6853756
496.5706	0.6409048
495.5515	0.6053898
494.5279	0.5746124
493.5173	0.5500786
492.5261	0.5291166
491.5414	0.508974
490.5617	0.4902527
489.553	0.4723351
488.5615	0.4548821
487.5581	0.4396127
486.5486	0.4261984
485.5729	0.4137824
484.5828	0.4002752
483.5787	0.3873252
482.575	0.3741411
481.5504	0.3614411
480.5432	0.3507561
479.5471	0.3405235
478.5422	0.3315023
477.5587	0.3212042
476.5483	0.3123874
475.5385	0.3046883
474.5423	0.2963251
473.5328	0.2902395
472.5519	0.2835912
471.5551	0.2763301
470.5529	0.268848
469.553	0.2632944
468.5424	0.2574757
467.5318	0.2517338
466.5341	0.2479419
465.5341	0.2404839
464.5199	0.2336557
463.5518	0.228218
462.5616	0.2215606
461.5793	0.2175158
460.6055	0.2132404
459.5996	0.2086885
458.6015	0.2047602
457.5968	0.1992404
456.588	0.194949
455.5695	0.1899735
454.5582	0.1855774
453.564	0.1829349
452.5587	0.1790044
451.58	0.1759644
450.5941	0.1725981
449.5871	0.1683536
448.5912	0.1650664
447.5855	0.1614835
446.5749	0.1576344
445.5605	0.1549361
444.5455	0.1513942
443.5374	0.1483852
442.5353	0.1462279
441.5417	0.143607
440.5658	0.1423304
439.5792	0.1402139
438.5852	0.137616
437.5916	0.1348636
436.5837	0.1315858
435.5835	0.1288082
434.5799	0.126884
433.5786	0.1246183
432.5783	0.1224151
431.5814	0.1202057
430.5852	0.1174958
429.5889	0.1150192
428.5956	0.1124898
427.6012	0.1098591
426.6089	0.1071984
425.6075	0.1047034
424.6088	0.1030415
423.5961	0.1013095
422.5937	0.1007428
421.6185	0.09990488
420.6247	0.09798319
419.6301	0.0965233
418.624	0.09406954
417.597	0.09094983
416.5833	0.08954614
415.5868	0.08828874
414.5928	0.08705977
413.6149	0.08766323
412.6335	0.08616604
411.6533	0.08397042
410.6736	0.08199328
409.6674	0.07920852
408.6497	0.07758967
407.6341	0.0751642
406.6177	0.07275479
405.6125	0.07068945
404.6203	0.06793879
403.6069	0.06714857
402.6102	0.06653382
401.6043	0.06522485
400.5857	0.06469367
399.5961	0.06309859
398.59	0.06169339
397.5804	0.06014398
396.5962	0.05950804
395.5895	0.06005665
394.5896	0.05905554
393.6045	0.05871547
392.5855	0.05712347
391.5725	0.05386563
390.5615	0.05177314
389.532	0.0503437
388.5562	0.04788364
387.5587	0.04620674
386.552	0.04478548
385.5569	0.04265607
384.5491	0.04199589
383.5635	0.04208134
382.6141	0.04177968
381.6401	0.04178243
380.6332	0.04110571
379.6319	0.03975615
378.5946	0.03844091
377.5713	0.03755131
376.576	0.0372748
375.5579	0.03648647
374.5551	0.03535664
373.5615	0.03358844
372.5682	0.03100154
371.5718	0.02924693
370.5894	0.02765937
369.5955	0.0260908
368.5868	0.02533278
367.601	0.0239203
366.5988	0.02282671
365.5944	0.02249351
364.588	0.02158326
363.574	0.02145385
362.5662	0.02172129
361.5418	0.02056438
360.5542	0.02029692
359.5549	0.01926493
358.5589	0.01792351
357.5956	0.01806637
356.5925	0.01653673
355.6033	0.01532849
354.5932	0.01338884
353.5842	0.01043689
352.584	0.009371236
351.5728	0.008482937
350.5659	0.008046228
349.563	0.007710866
348.5491	0.006896245
347.545	0.005137092
346.5473	0.003791194
345.5334	0.002799357
344.5507	0.001912761
343.5656	0.001405363
342.563	0.001290308
