Tension	Intensidad
mV	uA
Au CNEA Calcinado Ciclo 8 Ru 1mM	Au CNEA Calcinado Ciclo 5 Ru 1mM
-599.858	-3.980343
-599.6255	-3.950366
-599.1332	-3.907473
-598.4176	-3.855071
-597.4279	-3.792872
-596.4358	-3.755764
-595.4333	-3.723473
-594.4275	-3.693084
-593.414	-3.666351
-592.3948	-3.639553
-591.4094	-3.616472
-590.3998	-3.595906
-589.4407	-3.573832
-588.472	-3.555897
-587.4813	-3.536356
-586.4962	-3.517265
-585.4808	-3.502402
-584.47	-3.482812
-583.4756	-3.463866
-582.4807	-3.445772
-581.4747	-3.42479
-580.47	-3.406104
-579.4637	-3.388607
-578.4481	-3.37042
-577.4537	-3.351528
-576.4567	-3.333637
-575.4542	-3.317132
-574.4672	-3.300282
-573.4554	-3.284756
-572.4523	-3.270283
-571.4452	-3.25343
-570.429	-3.23607
-569.4545	-3.222332
-568.4634	-3.205744
-567.4762	-3.188769
-566.4672	-3.173571
-565.4291	-3.154738
-564.4154	-3.138303
-563.4136	-3.124075
-562.4205	-3.110164
-561.4309	-3.097109
-560.4437	-3.082319
-559.4536	-3.069344
-558.471	-3.055313
-557.4818	-3.039446
-556.4783	-3.02638
-555.4573	-3.010296
-554.4403	-2.992782
-553.4236	-2.978938
-552.4322	-2.963859
-551.4481	-2.949037
-550.47	-2.939151
-549.4852	-2.926629
-548.5003	-2.913762
-547.4976	-2.899943
-546.5013	-2.884126
-545.5118	-2.869577
-544.4753	-2.852764
-543.4641	-2.838137
-542.438	-2.822851
-541.414	-2.806296
-540.4293	-2.793897
-539.4313	-2.782047
-538.4336	-2.770405
-537.4684	-2.761819
-536.476	-2.751356
-535.4768	-2.737784
-534.4885	-2.723481
-533.4896	-2.708866
-532.4911	-2.694829
-531.5037	-2.680358
-530.5228	-2.668425
-529.5072	-2.657003
-528.4877	-2.642772
-527.4915	-2.632836
-526.4814	-2.621668
-525.4928	-2.609909
-524.523	-2.600971
-523.5233	-2.591174
-522.5328	-2.580063
-521.5265	-2.570354
-520.5332	-2.558522
-519.5411	-2.547178
-518.5403	-2.537794
-517.5289	-2.526797
-516.5019	-2.517383
-515.4697	-2.505433
-514.4338	-2.49491
-513.4221	-2.485589
-512.4087	-2.477806
-511.4289	-2.471795
-510.4399	-2.464997
-509.4557	-2.457547
-508.4707	-2.451463
-507.4691	-2.444787
-506.4886	-2.437295
-505.498	-2.431279
-504.4894	-2.421455
-503.488	-2.412558
-502.4664	-2.404763
-501.46	-2.396631
-500.4843	-2.391793
-499.4785	-2.388498
-498.5035	-2.384003
-497.5268	-2.378754
-496.5083	-2.371978
-495.5114	-2.364846
-494.5164	-2.357077
-493.4946	-2.348278
-492.5148	-2.342875
-491.5331	-2.335193
-490.498	-2.328718
-489.5159	-2.324138
-488.5163	-2.317215
-487.4981	-2.31324
-486.5178	-2.309317
-485.516	-2.305016
-484.51	-2.299508
-483.5135	-2.29258
-482.525	-2.286754
-481.5257	-2.280746
-480.5395	-2.274472
-479.5409	-2.269499
-478.5323	-2.262099
-477.5058	-2.251229
-476.4903	-2.243229
-475.4972	-2.235297
-474.4887	-2.227931
-473.4955	-2.225073
-472.5053	-2.219452
-471.5027	-2.21191
-470.498	-2.205075
-469.4993	-2.198194
-468.5024	-2.191682
-467.4965	-2.184476
-466.514	-2.177543
-465.5312	-2.167299
-464.4858	-2.155993
-463.4863	-2.148962
-462.4627	-2.141535
-461.4507	-2.134964
-460.4787	-2.132657
-459.4952	-2.126865
-458.5046	-2.119613
-457.5045	-2.113958
-456.506	-2.105186
-455.5064	-2.096087
-454.5409	-2.08717
-453.5454	-2.077067
-452.5408	-2.067937
-451.5367	-2.058244
-450.5089	-2.052804
-449.5254	-2.046897
-448.5417	-2.039588
-447.5503	-2.033342
-446.5696	-2.023276
-445.5479	-2.011447
-444.5592	-2.001288
-443.5455	-1.990413
-442.524	-1.979567
-441.5442	-1.971625
-440.521	-1.962056
-439.5165	-1.95041
-438.5137	-1.941134
-437.512	-1.931521
-436.5224	-1.924233
-435.5405	-1.918648
-434.554	-1.910165
-433.5484	-1.900427
-432.5452	-1.888064
-431.5421	-1.877994
-430.5389	-1.868304
-429.5311	-1.859231
-428.5359	-1.852587
-427.5204	-1.840291
-426.5152	-1.826592
-425.5286	-1.815588
-424.5125	-1.803336
-423.5094	-1.79482
-422.5056	-1.789062
-421.5001	-1.778174
-420.5165	-1.767926
-419.5243	-1.757853
-418.5432	-1.747428
-417.5342	-1.7385
-416.5144	-1.72708
-415.515	-1.714414
-414.4901	-1.700874
-413.4636	-1.686434
-412.4599	-1.677796
-411.4354	-1.669014
-410.4399	-1.660622
-409.4709	-1.655082
-408.4808	-1.643681
-407.486	-1.632243
-406.5001	-1.620999
-405.4939	-1.606542
-404.4934	-1.593281
-403.5015	-1.579635
-402.4933	-1.565671
-401.4978	-1.552765
-400.4824	-1.539412
-399.4829	-1.53113
-398.4774	-1.52221
-397.48	-1.511044
-396.5164	-1.503546
-395.5347	-1.489251
-394.5331	-1.472465
-393.5388	-1.460073
-392.5265	-1.44428
-391.5274	-1.430366
-390.5442	-1.420375
-389.5228	-1.405806
-388.525	-1.392409
-387.5203	-1.37928
-386.53	-1.368304
-385.5647	-1.359306
-384.5684	-1.34659
-383.5628	-1.337968
-382.5782	-1.323414
-381.5652	-1.305778
-380.5716	-1.296596
-379.5882	-1.282229
-378.5669	-1.267986
-377.5722	-1.25979
-376.5756	-1.242888
-375.5724	-1.227482
-374.5735	-1.214937
-373.563	-1.199619
-372.5709	-1.188237
-371.5952	-1.176392
-370.5963	-1.164809
-369.6043	-1.148336
-368.5846	-1.131823
-367.5642	-1.117471
-366.5712	-1.102343
-365.5716	-1.086894
-364.5937	-1.076311
-363.5896	-1.058161
-362.5774	-1.038497
-361.5802	-1.028724
-360.5738	-1.014215
-359.5627	-1.002628
-358.5793	-0.994716
-357.5866	-0.980171
-356.5833	-0.965349
-355.5774	-0.952525
-354.5844	-0.941465
-353.5789	-0.930664
-352.5934	-0.916929
-351.6256	-0.902702
-350.6079	-0.884248
-349.5878	-0.862413
-348.5672	-0.851246
-347.5488	-0.840317
-346.5372	-0.827998
-345.564	-0.823572
-344.5854	-0.810984
-343.5898	-0.795727
-342.6234	-0.783455
-341.6097	-0.766083
-340.5925	-0.750383
-339.5849	-0.733382
-338.571	-0.718219
-337.5782	-0.702905
-336.5437	-0.683612
-335.5609	-0.676829
-334.5831	-0.669811
-333.5773	-0.657591
-332.6272	-0.65584
-331.6283	-0.64105
-330.6033	-0.620547
-329.6097	-0.607392
-328.5929	-0.588481
-327.5833	-0.573538
-326.5793	-0.562486
-325.5811	-0.549109
-324.6027	-0.537135
-323.6036	-0.522252
-322.6161	-0.511828
-321.6394	-0.502513
-320.6067	-0.488565
-319.6273	-0.477567
-318.6098	-0.462425
-317.5695	-0.440723
-316.5949	-0.430743
-315.5758	-0.422407
-314.5883	-0.407659
-313.6142	-0.401364
-312.5898	-0.385108
-311.5929	-0.364855
-310.578	-0.351994
-309.5522	-0.336846
-308.5531	-0.329053
-307.5526	-0.321868
-306.5678	-0.314202
-305.5828	-0.307225
-304.5866	-0.293083
-303.5956	-0.285948
-302.6008	-0.275243
-301.6042	-0.255775
-300.6252	-0.24489
-299.6351	-0.224173
-298.6154	-0.203404
-297.6198	-0.196274
-296.6182	-0.183354
-295.6066	-0.175258
-294.6566	-0.174231
-293.6589	-0.163009
-292.6733	-0.151074
-291.666	-0.135879
-290.6264	-0.117425
-289.6339	-0.10111
-288.6135	-0.083808
-287.6195	-0.07209
-286.6373	-0.058115
-285.6266	-0.040846
-284.6119	-0.03883
-283.6232	-0.031172
-282.6321	-0.020675
-281.633	-0.019217
-280.6561	0.001292
-279.6426	0.024163
-278.6076	0.038994
-277.6259	0.059077
-276.6224	0.07323
-275.6301	0.081813
-274.6651	0.09389
-273.6381	0.107669
-272.6351	0.129811
-271.6442	0.144056
-270.6171	0.160151
-269.6229	0.183213
-268.6501	0.189541
-267.6479	0.209083
-266.6517	0.233285
-265.6583	0.240017
-264.6441	0.258604
-263.6432	0.276718
-262.6543	0.289652
-261.6708	0.314739
-260.6594	0.33961
-259.6487	0.36501
-258.64	0.383033
-257.6204	0.396897
-256.6323	0.413611
-255.6438	0.421723
-254.6439	0.438155
-253.639	0.465952
-252.6379	0.480934
-251.6342	0.507042
-250.6385	0.539999
-249.6504	0.558086
-248.6556	0.589572
-247.6545	0.618597
-246.6477	0.640397
-245.6416	0.666075
-244.6472	0.68528
-243.6556	0.705745
-242.6824	0.731115
-241.7133	0.760369
-240.7057	0.801668
-239.6853	0.836679
-238.6562	0.868259
-237.6146	0.907526
-236.6122	0.932055
-235.6228	0.963514
-234.6362	1.001123
-233.6557	1.025848
-232.6509	1.057232
-231.6608	1.090958
-230.6619	1.121582
-229.653	1.163395
-228.6511	1.207481
-227.65	1.249518
-226.6547	1.292038
-225.6609	1.329912
-224.6627	1.375621
-223.6746	1.416597
-222.6691	1.463646
-221.6541	1.518767
-220.6375	1.558689
-219.6329	1.602786
-218.6362	1.647171
-217.6387	1.68208
-216.6558	1.732188
-215.6271	1.789262
-214.6248	1.840042
-213.6213	1.897721
-212.6046	1.949304
-211.6014	2.000601
-210.5904	2.055264
-209.5928	2.10818
-208.5985	2.169287
-207.601	2.217982
-206.6123	2.266386
-205.6085	2.323778
-204.6051	2.370663
-203.6044	2.42907
-202.5718	2.492991
-201.5824	2.543751
-200.5794	2.599086
-199.5961	2.653338
-198.642	2.70176
-197.651	2.759774
-196.6757	2.819031
-195.664	2.883699
-194.6525	2.946473
-193.6614	3.002164
-192.6499	3.062277
-191.6613	3.111982
-190.6634	3.164597
-189.6287	3.227231
-188.6345	3.277851
-187.6502	3.334278
-186.6603	3.393862
-185.6913	3.442503
-184.692	3.502672
-183.6543	3.561659
-182.6332	3.613688
-181.6243	3.666763
-180.6322	3.709922
-179.6768	3.75046
-178.683	3.793517
-177.7073	3.838184
-176.7137	3.89317
-175.7021	3.942707
-174.715	3.99051
-173.7081	4.040386
-172.7119	4.076111
-171.714	4.118473
-170.7261	4.161996
-169.7422	4.193303
-168.7483	4.229779
-167.762	4.260702
-166.7668	4.287923
-165.7664	4.324728
-164.7562	4.360972
-163.7418	4.396526
-162.7318	4.427549
-161.7043	4.449958
-160.6945	4.470775
-159.6838	4.486148
-158.6866	4.504908
-157.6722	4.530873
-156.6742	4.544332
-155.6813	4.561459
-154.6725	4.578289
-153.6991	4.580499
-152.7096	4.592986
-151.715	4.602571
-150.728	4.603527
-149.7255	4.608208
-148.7417	4.60833
-147.7523	4.606286
-146.7339	4.606496
-145.7416	4.607696
-144.713	4.614313
-143.6988	4.611847
-142.7188	4.607639
-141.708	4.602728
-140.7116	4.583832
-139.723	4.573315
-138.7393	4.566853
-137.7349	4.551862
-136.7401	4.543195
-135.7291	4.533006
