Tension	Intensidad
-75.74062	3.76229
-74.7331	3.747411
-73.71695	3.728918
-72.72617	3.715824
-71.7376	3.703155
-70.73035	3.688
-69.72901	3.675683
-68.71691	3.662328
-67.71735	3.649132
-66.71788	3.632461
-65.71317	3.61598
-64.70603	3.600174
-63.70269	3.582084
-62.70754	3.568805
-61.71165	3.558822
-60.69897	3.545611
-59.71785	3.534024
-58.6942	3.523739
-57.69945	3.506968
-56.70221	3.494975
-55.68537	3.484634
-54.68979	3.471437
-53.69263	3.460246
-52.6974	3.446425
-51.69709	3.432138
-50.70849	3.418922
-49.71494	3.406256
-48.72092	3.397563
-47.71288	3.384853
-46.73281	3.371809
-45.72737	3.362328
-44.74649	3.348152
-43.77265	3.339483
-42.72893	3.335107
-41.7429	3.325382
-40.7167	3.317049
-39.72698	3.306129
-38.75062	3.291819
-37.73697	3.281035
-36.77727	3.270804
-35.74156	3.261603
-34.73848	3.252363
-33.74859	3.242836
-32.70013	3.235264
-31.7086	3.22797
-30.70433	3.222016
-29.66995	3.217063
-28.69634	3.207093
-27.68772	3.197134
-26.68873	3.185718
-25.71311	3.172683
-24.7098	3.165019
-23.73725	3.157643
-22.74752	3.150089
-21.74726	3.145358
-20.75555	3.137962
-19.73573	3.130937
-18.73187	3.125695
-17.74415	3.118318
-16.72293	3.114576
-15.73845	3.106886
-14.73398	3.099214
-13.7232	3.093007
-12.74741	3.082676
-11.73435	3.078292
-10.7173	3.074778
-9.711181	3.068182
-8.693018	3.064893
-7.700727	3.060065
-6.714653	3.051991
-5.708954	3.048892
-4.71148	3.045657
-3.72376	3.034051
-2.760503	3.026672
-1.812417	3.017439
-0.836729	3.007897
0.159266	3.005456
1.160114	3.002116
2.188414	2.998986
3.192485	2.992597
4.17944	2.987398
5.175519	2.98342
6.14539	2.976798
7.134506	2.977257
8.154331	2.976664
9.1649	2.971083
10.17947	2.966797
11.16794	2.958449
12.12618	2.951032
13.11774	2.945371
14.10672	2.94108
15.10353	2.939254
16.11275	2.934576
17.07593	2.932205
18.06094	2.93239
19.04169	2.928026
20.0557	2.925502
21.10499	2.925697
22.13735	2.918284
23.15551	2.913121
24.13409	2.909085
25.10856	2.900766
26.07505	2.897551
27.06782	2.895717
28.0783	2.895506
29.09967	2.894951
30.11486	2.893541
31.11496	2.891761
32.09685	2.885252
33.06034	2.883397
34.06353	2.882865
35.05834	2.87674
36.06542	2.875273
37.07928	2.871638
38.05782	2.86583
39.05612	2.868221
40.0526	2.867931
41.04789	2.866592
42.05414	2.863318
43.06564	2.858608
44.0692	2.855758
45.07982	2.851629
46.07463	2.849312
47.09077	2.849593
48.10064	2.845035
49.0963	2.841937
50.1128	2.839481
51.08445	2.833629
52.08432	2.832482
53.08504	2.832068
54.06909	2.832316
55.07498	2.832365
56.06383	2.831902
57.05737	2.830704
58.06729	2.828999
59.06813	2.827477
60.06943	2.825804
61.05283	2.822379
62.0386	2.819553
63.04412	2.819319
64.04166	2.817327
65.06962	2.817728
66.07878	2.820057
67.06483	2.816689
68.06845	2.814303
69.05592	2.814948
70.0571	2.812138
71.05267	2.812887
72.05143	2.814304
73.05643	2.811449
74.03316	2.809027
75.04226	2.805829
76.03694	2.802438
77.01303	2.800224
78.01309	2.797574
79.02616	2.797451
80.01567	2.79527
81.01604	2.795846
82.03948	2.800576
83.0231	2.798801
84.04041	2.801528
85.06038	2.801539
86.05321	2.796853
87.06333	2.797289
88.06161	2.794377
89.0437	2.791126
90.03908	2.791602
91.02466	2.791029
92.02016	2.792959
93.04332	2.795417
94.05397	2.795721
95.06527	2.797196
96.06866	2.796832
97.07509	2.796439
98.09383	2.798157
98.64366	2.708714
98.68949	2.598667
98.2122	2.473399
97.22435	2.332476
96.21545	2.274325
95.2052	2.228297
94.22072	2.187448
93.21571	2.154917
92.2089	2.121917
91.21917	2.091168
90.1946	2.064477
89.20158	2.039622
88.20699	2.01917
87.19335	1.99859
86.19485	1.978772
85.18925	1.959074
84.20083	1.936592
83.18853	1.917992
82.2042	1.901738
81.22165	1.881788
80.19262	1.866084
79.20688	1.850577
78.19794	1.834491
77.18295	1.823315
76.21175	1.813447
75.21173	1.802464
74.21773	1.789844
73.22197	1.776044
72.21461	1.762563
71.22471	1.748171
70.21838	1.738667
69.22401	1.732174
68.20694	1.718951
67.19278	1.709205
66.20029	1.697728
65.19296	1.683109
64.21453	1.674158
63.23289	1.665034
62.22638	1.652627
61.22481	1.641945
60.22876	1.6304
59.21346	1.619707
58.21764	1.611139
57.22242	1.602608
56.21163	1.598095
55.22095	1.590032
54.2205	1.58251
53.22644	1.576182
52.22485	1.564478
51.22935	1.556849
50.23712	1.551214
49.23337	1.541349
48.24872	1.533239
47.25008	1.522777
46.25195	1.511312
45.25789	1.50358
44.23686	1.495574
43.23794	1.488935
42.23428	1.480139
41.22843	1.469897
40.22688	1.462211
39.21156	1.454023
38.20618	1.44805
37.215	1.443039
36.21299	1.435035
35.22158	1.427377
34.22255	1.41986
33.22823	1.411897
32.25668	1.405414
31.26338	1.399365
30.25523	1.391905
29.23872	1.38507
28.2325	1.377073
27.23109	1.370036
26.23712	1.362943
25.25653	1.355713
24.26674	1.350528
23.27621	1.341045
22.27789	1.333136
21.2772	1.326383
20.27822	1.31661
19.26891	1.310786
18.29055	1.305569
17.27752	1.298123
16.26765	1.295142
15.27817	1.289217
14.25457	1.282051
13.27072	1.277247
12.26431	1.269205
11.26393	1.262678
10.27916	1.255533
9.284018	1.246988
8.291429	1.240706
7.286095	1.233985
6.28646	1.229528
5.288869	1.224508
4.292791	1.219012
3.316522	1.212888
2.304274	1.206752
1.30444	1.199954
0.313647	1.194522
-0.689295	1.189293
-1.619383	1.187215
-2.576741	1.183387
-3.529264	1.175923
-4.507761	1.167566
-5.529713	1.157045
-6.54221	1.148376
-7.545849	1.143396
-8.548773	1.136122
-9.542691	1.127223
-10.54962	1.122351
-11.57691	1.113401
-12.58133	1.109496
-13.56383	1.106475
-14.56084	1.097682
-15.55599	1.091171
-16.54854	1.085179
-17.5731	1.07667
-18.56486	1.071045
-19.54218	1.065501
-20.5391	1.060195
-21.54628	1.0553
-22.57116	1.05193
-23.58472	1.048832
-24.59283	1.040661
-25.59437	1.03286
-26.55865	1.025731
-27.53192	1.014695
-28.51577	1.006327
-29.50532	0.999676
-30.52921	0.989591
-31.57202	0.984179
-32.58362	0.980565
-33.57245	0.975394
-34.55632	0.971464
-35.56079	0.964494
-36.56301	0.95764
-37.55122	0.949991
-38.58463	0.94158
-39.56697	0.937283
-40.57919	0.931059
-41.60323	0.924217
-42.57726	0.919046
-43.58716	0.90972
-44.56549	0.901389
-45.56094	0.893838
-46.57917	0.883442
-47.5686	0.875691
-48.56758	0.866293
-49.55848	0.858379
-50.53493	0.852985
-51.51392	0.84575
-52.51555	0.839694
-53.52873	0.832235
-54.53586	0.824406
-55.54457	0.817457
-56.54372	0.809292
-57.53883	0.800745
-58.53616	0.794175
-59.55042	0.784345
-60.5519	0.775245
-61.5494	0.767241
-62.56313	0.755961
-63.55751	0.748532
-64.55216	0.741108
-65.55927	0.729841
-66.54063	0.720253
-67.54678	0.70926
-68.56144	0.697104
-69.57558	0.68777
-70.61038	0.677507
-71.60246	0.667597
-72.60445	0.656976
-73.58201	0.648663
-74.55756	0.64158
-75.5805	0.630155
-76.56638	0.621582
-77.56862	0.610846
-78.55336	0.594438
-79.54236	0.582067
-80.55127	0.568113
-81.57265	0.551672
-82.59441	0.540192
-83.58427	0.527314
-84.5815	0.514423
-85.56752	0.500456
-86.55028	0.486184
-87.54683	0.472915
-88.56499	0.454634
-89.57093	0.43934
-90.58795	0.424922
-91.60326	0.403912
-92.60423	0.38844
-93.58985	0.374196
-94.58545	0.354925
-95.58205	0.341016
-96.55013	0.32525
-97.54826	0.303864
-98.54769	0.283405
-99.54778	0.260939
-100.5641	0.238909
-101.5562	0.217002
-102.5437	0.19667
-103.5393	0.177908
-104.5155	0.153421
-105.5213	0.128864
-106.4967	0.105599
-107.5087	0.074443
-108.5393	0.045507
-109.5368	0.020354
-110.5749	-0.012375
-111.5659	-0.039437
-112.5509	-0.066169
-113.5544	-0.094681
-114.5482	-0.11985
-115.5435	-0.149241
-116.5369	-0.18026
-117.5413	-0.217387
-118.5354	-0.257761
-119.5405	-0.295444
-120.5471	-0.335482
-121.5738	-0.373811
-122.581	-0.405446
-123.5898	-0.444488
-124.6082	-0.480957
-125.58	-0.517258
-126.5712	-0.561879
-127.5663	-0.601936
-128.5472	-0.646448
-129.5424	-0.695397
-130.5379	-0.743608
-131.5375	-0.795786
-132.5616	-0.843651
-133.57	-0.890561
-134.5709	-0.93934
-135.5697	-0.986973
-136.5572	-1.043618
-137.5343	-1.101966
-138.5387	-1.158805
-139.5298	-1.22596
-140.5164	-1.283747
-141.5282	-1.337495
-142.5353	-1.402132
-143.5452	-1.457954
-144.5511	-1.521787
-145.5778	-1.592373
-146.5887	-1.652877
-147.5843	-1.721114
-148.5917	-1.78841
-149.5684	-1.859063
-150.5576	-1.932624
-151.5506	-1.999101
-152.5358	-2.070409
-153.514	-2.137033
-154.4906	-2.199778
-155.4899	-2.284088
-156.4964	-2.365876
-157.5059	-2.449788
-158.5253	-2.545885
-159.5162	-2.625698
-160.5044	-2.703416
-161.5063	-2.787146
-162.5054	-2.864276
-163.5073	-2.942084
-164.5085	-3.023164
-165.5097	-3.104454
-166.5012	-3.186553
-167.5011	-3.270653
-168.5207	-3.368858
-169.5411	-3.464679
-170.5293	-3.552751
-171.5343	-3.65051
-172.5383	-3.734986
-173.5137	-3.810338
-174.5338	-3.903905
-175.5519	-3.990813
-176.5268	-4.07805
-177.5405	-4.176053
-178.5299	-4.267433
-179.5003	-4.356564
-180.496	-4.446202
-181.4916	-4.541501
-182.4955	-4.63665
-183.5156	-4.722406
-184.5439	-4.815143
-185.5434	-4.902278
-186.5464	-4.977498
-187.5273	-5.076511
-188.5107	-5.171908
-189.5224	-5.260398
-190.5261	-5.359826
-191.5337	-5.442437
-192.5351	-5.51759
-193.5233	-5.599761
-194.5011	-5.680354
-195.4963	-5.767573
-196.4773	-5.854958
-197.4811	-5.940299
-198.4953	-6.028171
-199.4743	-6.104202
-200.4932	-6.188396
-201.4733	-6.271301
-202.4699	-6.33615
-203.4867	-6.4086
-204.4798	-6.472041
-205.4735	-6.528746
-206.4565	-6.606948
-207.4548	-6.685922
-208.4297	-6.771001
-209.4523	-6.862467
-210.4539	-6.936204
-211.4597	-7.006943
-212.4729	-7.068993
-213.4559	-7.12517
-214.4779	-7.187909
-215.4748	-7.241098
-216.474	-7.299234
-217.4831	-7.35845
-218.4768	-7.411221
-219.4707	-7.483376
-220.4771	-7.548675
-221.4757	-7.608467
-222.4791	-7.671216
-223.4758	-7.708973
-224.4644	-7.744372
-225.4624	-7.788416
-226.4453	-7.828184
-227.4512	-7.880399
-228.461	-7.935055
-229.4594	-7.982646
-230.4557	-8.02722
-231.4418	-8.060874
-232.4412	-8.104419
-233.4466	-8.144083
-234.4567	-8.177011
-235.4627	-8.226698
-236.4402	-8.261887
-237.4219	-8.293835
-238.4268	-8.348949
-239.4347	-8.390211
-240.4567	-8.429222
-241.4785	-8.471945
-242.4861	-8.492131
-243.4689	-8.506985
-244.4726	-8.526417
-245.484	-8.55472
-246.4908	-8.591528
-247.5079	-8.627819
-248.4913	-8.673712
-249.4598	-8.706973
-250.4164	-8.724512
-251.4167	-8.76019
-252.4452	-8.782382
-253.4401	-8.792913
-254.4599	-8.820169
-255.4435	-8.831196
-256.4242	-8.836338
-257.4294	-8.863869
-258.4308	-8.898736
-259.4508	-8.941969
-260.4459	-8.987088
-261.4503	-9.023046
-262.4565	-9.043166
-263.4288	-9.044541
-264.4507	-9.0594
-265.4534	-9.078956
-266.452	-9.089842
-267.4611	-9.121643
-268.4455	-9.147576
-269.4273	-9.159132
-270.4127	-9.192125
-271.4199	-9.217373
-272.4258	-9.234552
-273.439	-9.25316
-274.4456	-9.257319
-275.4413	-9.260831
-276.4402	-9.266046
-277.4384	-9.282091
-278.4357	-9.310908
-279.4412	-9.328741
-280.4237	-9.346666
-281.4299	-9.357776
-282.4162	-9.345277
-283.413	-9.352522
-284.4187	-9.365983
-285.3981	-9.379823
-286.4247	-9.41033
-287.4263	-9.42823
-288.4327	-9.443642
-289.4616	-9.463531
-290.4673	-9.475855
-291.4702	-9.491976
-292.4727	-9.499573
-293.4775	-9.500551
-294.4672	-9.502666
-295.4578	-9.497474
-296.4491	-9.505058
-297.4371	-9.516886
-298.4122	-9.52177
-299.4119	-9.537535
-300.4093	-9.538658
-301.3966	-9.530588
-302.4265	-9.535441
-303.4188	-9.529401
-304.4185	-9.523531
-305.432	-9.523005
-306.4103	-9.509136
-307.4061	-9.498487
-308.4039	-9.49831
-309.3999	-9.505353
-310.405	-9.52346
-311.4382	-9.533648
-312.4452	-9.540605
-313.4306	-9.535733
-314.4329	-9.504915
-315.4157	-9.491655
-316.4142	-9.473923
-317.4094	-9.455663
-318.4032	-9.46525
-319.4083	-9.458557
-320.3849	-9.440701
-321.3994	-9.43524
-322.4158	-9.419182
-323.4081	-9.401096
-324.4169	-9.38712
-325.4262	-9.364223
-326.4028	-9.340472
-327.4016	-9.312115
-328.4121	-9.302014
-329.4125	-9.288461
-330.4024	-9.262079
-331.4254	-9.248236
-332.4197	-9.212455
-333.385	-9.159013
-334.4163	-9.128438
-335.3885	-9.093825
-336.3987	-9.063678
-337.4301	-9.051281
-338.416	-9.030163
-339.4166	-9.004057
-340.4185	-8.973322
-341.4188	-8.943774
-342.4303	-8.910955
-343.4293	-8.860382
-344.4157	-8.816583
-345.4067	-8.765736
-346.3864	-8.703259
-347.3963	-8.670629
-348.4213	-8.64142
-349.4198	-8.607897
-350.4349	-8.584635
-351.4402	-8.542038
-352.4207	-8.484842
-353.4217	-8.426153
-354.4097	-8.364659
-355.3972	-8.308777
-356.39	-8.252062
-357.3853	-8.202106
-358.3878	-8.155302
-359.3824	-8.101313
-360.3843	-8.059975
-361.3841	-8.018647
-362.3842	-7.965612
-363.3914	-7.91596
-364.3976	-7.855729
-365.4018	-7.787521
-366.4115	-7.732693
-367.4022	-7.676401
-368.3916	-7.625423
-369.3833	-7.576445
-370.3665	-7.515594
-371.3557	-7.453673
-372.3312	-7.384496
-373.3221	-7.316185
-374.3431	-7.254488
-375.3586	-7.189406
-376.3779	-7.129836
-377.377	-7.0707
-378.3636	-7.005845
-379.3519	-6.952213
-380.3619	-6.892735
-381.367	-6.828827
-382.39	-6.770685
-383.3983	-6.69441
-384.3805	-6.618029
-385.3541	-6.550031
-386.3144	-6.482754
-387.2992	-6.428895
-388.3197	-6.38054
-389.3436	-6.32831
-390.3724	-6.272324
-391.3819	-6.207544
-392.3856	-6.142393
-393.3894	-6.07513
-394.3762	-6.005944
-395.3865	-5.948416
-396.3526	-5.885435
-397.3349	-5.821175
-398.3091	-5.774021
-399.2937	-5.719622
-400.3184	-5.666711
-401.3391	-5.61795
-402.3462	-5.555775
-403.3471	-5.490245
-404.3239	-5.42684
-405.2999	-5.367174
-406.3167	-5.310864
-407.301	-5.256167
-408.2848	-5.207982
-409.3013	-5.154634
-410.2784	-5.094689
-411.2747	-5.047864
-412.305	-4.996949
-413.2971	-4.946558
-414.2935	-4.907723
-415.3181	-4.85984
-416.3032	-4.809871
-417.3196	-4.766001
-418.3196	-4.721798
-419.3192	-4.678493
-420.3388	-4.63541
-421.3333	-4.590723
-422.3631	-4.543048
-423.3481	-4.491416
-424.3456	-4.448092
-425.3295	-4.405585
-426.3176	-4.361604
-427.3173	-4.327652
-428.3188	-4.289719
-429.3305	-4.246099
-430.3374	-4.209854
-431.3561	-4.169837
-432.3605	-4.12997
-433.3584	-4.095726
-434.3536	-4.059665
-435.3524	-4.023781
-436.3491	-3.987696
-437.3571	-3.956425
-438.3507	-3.928669
-439.3479	-3.898324
-440.3421	-3.872091
-441.3333	-3.842364
-442.3309	-3.807003
