Tension	Intensidad
-398.4726	0.191231
-397.4743	0.229234
-396.4709	0.256834
-395.4742	0.292918
-394.4605	0.335472
-393.461	0.365504
-392.4824	0.400946
-391.4866	0.435511
-390.5054	0.464423
-389.5108	0.50226
-388.5159	0.53836
-387.5045	0.580163
-386.5094	0.619808
-385.4877	0.656098
-384.5003	0.694006
-383.5237	0.72409
-382.5425	0.757275
-381.5523	0.798062
-380.554	0.83142
-379.5447	0.868566
-378.525	0.90973
-377.5391	0.944137
-376.5273	0.989907
-375.5303	1.036447
-374.5388	1.078965
-373.534	1.1231
-372.5394	1.155827
-371.5374	1.184952
-370.5504	1.216422
-369.5584	1.249769
-368.5586	1.296167
-367.58	1.342944
-366.571	1.388435
-365.5526	1.439592
-364.5456	1.474292
-363.5168	1.515194
-362.4979	1.560065
-361.5096	1.59005
-360.4993	1.628247
-359.5023	1.661965
-358.5148	1.687953
-357.5127	1.7252
-356.5294	1.765068
-355.5383	1.806694
-354.5316	1.846661
-353.5478	1.88641
-352.5373	1.928017
-351.5472	1.966493
-350.5677	2.01006
-349.5552	2.060795
-348.5565	2.097873
-347.5583	2.13532
-346.5707	2.173376
-345.5924	2.198189
-344.613	2.232604
-343.6106	2.274155
-342.5858	2.314763
-341.5829	2.360311
-340.5687	2.401217
-339.5627	2.43973
-338.58	2.477183
-337.5723	2.514229
-336.5705	2.567899
-335.5641	2.606612
-334.5522	2.641595
-333.5267	2.681794
-332.5456	2.691107
-331.5562	2.712496
-330.5519	2.747033
-329.5915	2.76955
-328.5941	2.808921
-327.5698	2.85137
-326.587	2.882515
-325.5777	2.922756
-324.56	2.962568
-323.5863	3.001504
-322.583	3.03176
-321.5849	3.051303
-320.5985	3.075214
-319.6047	3.090909
-318.6138	3.11974
-317.6132	3.170649
-316.6201	3.204813
-315.6066	3.241173
-314.5865	3.277536
-313.5756	3.292178
-312.5501	3.317293
-311.545	3.346217
-310.5452	3.369925
-309.5233	3.394836
-308.5298	3.412503
-307.5359	3.432734
-306.5478	3.452483
-305.5903	3.473522
-304.5753	3.507617
-303.5698	3.524761
-302.5657	3.535285
-301.5391	3.555352
-300.5785	3.55906
-299.593	3.577268
-298.5732	3.609727
-297.578	3.633576
-296.5642	3.664185
-295.5641	3.687725
-294.5902	3.697073
-293.6083	3.710256
-292.6074	3.720538
-291.5991	3.733967
-290.5874	3.748118
-289.6029	3.756881
-288.6156	3.773222
-287.64	3.78991
-286.665	3.815281
-285.6236	3.852003
-284.619	3.867098
-283.6104	3.87457
-282.5998	3.875136
-281.6283	3.853647
-280.6303	3.856235
-279.6345	3.867083
-278.6453	3.877316
-277.6411	3.901876
-276.6656	3.917734
-275.686	3.92935
-274.6857	3.941405
-273.707	3.950999
-272.6765	3.967337
-271.6429	3.968297
-270.6414	3.967265
-269.625	3.972582
-268.6296	3.961624
-267.639	3.973906
-266.6226	3.999007
-265.6167	4.00452
-264.6139	4.019478
-263.6143	4.025514
-262.6271	4.013526
-261.6466	4.017198
-260.6396	4.02174
-259.6271	4.030523
-258.6057	4.037393
-257.5794	4.040345
-256.5705	4.045542
-255.5737	4.039813
-254.5863	4.042831
-253.577	4.054423
-252.6068	4.043984
-251.6231	4.037696
-250.6139	4.03942
-249.6487	4.024984
-248.6639	4.035572
-247.6637	4.058317
-246.6679	4.073603
-245.6348	4.09152
-244.6151	4.096584
-243.6077	4.091215
-242.6101	4.081061
-241.6265	4.075083
-240.6161	4.08232
-239.6342	4.082413
-238.6574	4.085999
-237.6435	4.106118
-236.6551	4.109377
-235.6348	4.123827
-234.6205	4.147947
-233.6404	4.143118
-232.6402	4.140667
-231.6373	4.13371
-230.6342	4.118781
-229.632	4.122228
-228.6283	4.132596
-227.637	4.15339
-226.6433	4.168416
-225.6508	4.175953
-224.6444	4.189471
-223.6549	4.191556
-222.6606	4.197615
-221.6398	4.217862
-220.6471	4.223043
-219.627	4.229896
-218.6255	4.244616
-217.6434	4.247108
-216.6438	4.265331
-215.6252	4.287361
-214.6147	4.301312
-213.6037	4.316233
-212.5921	4.319516
-211.6107	4.324781
-210.6338	4.336793
-209.6228	4.351268
-208.6181	4.381302
-207.6217	4.400975
-206.5988	4.414409
-205.6046	4.430829
-204.6241	4.422172
-203.6263	4.427313
-202.6081	4.443311
-201.6229	4.445477
-200.6282	4.46986
-199.643	4.488961
-198.6586	4.501288
-197.6737	4.526293
-196.6641	4.552367
-195.6582	4.578577
-194.6688	4.599453
-193.6478	4.614032
-192.6559	4.626431
-191.6453	4.633261
-190.6604	4.648726
-189.6705	4.675348
-188.6793	4.688601
-187.7057	4.710346
-186.688	4.73236
-185.709	4.740986
-184.6964	4.764504
-183.6677	4.792048
-182.6629	4.808072
-181.6484	4.82375
-180.6561	4.834476
-179.6668	4.838648
-178.6813	4.847874
-177.6884	4.853619
-176.6837	4.87283
-175.6975	4.886571
-174.7056	4.903415
-173.6991	4.93198
-172.6951	4.937262
-171.7056	4.950079
-170.6843	4.961328
-169.6698	4.959306
-168.6684	4.967195
-167.6352	4.971487
-166.6438	4.972988
-165.6609	4.985959
-164.6819	4.995131
-163.6911	5.003325
-162.6815	5.007227
-161.6775	5.002427
-160.6639	5.000944
-159.6746	4.994308
-158.6924	4.995475
-157.6832	5.00405
-156.6745	4.999849
-155.67	4.997747
-154.6687	4.995053
-153.6825	4.977937
-152.6788	4.972877
-151.6637	4.967589
-150.6757	4.95191
-149.6864	4.942762
-148.7087	4.928911
-147.7448	4.914704
-146.7252	4.905375
-145.7045	4.897903
-144.6888	4.896791
-143.6636	4.884378
-142.6592	4.869957
-141.6641	4.854737
-140.6749	4.825564
-139.6776	4.806379
-138.6976	4.791131
-137.7067	4.76681
-136.7139	4.753126
-135.7271	4.739555
-134.7362	4.720734
-133.7238	4.706632
-132.7222	4.690268
-131.6964	4.669826
-130.6961	4.644097
-129.709	4.617266
-128.7183	4.592246
-127.7332	4.5641
-126.7473	4.542078
-125.7444	4.52562
-124.7338	4.499012
-123.7524	4.475516
-122.7432	4.454456
-121.7524	4.4245
-120.7601	4.401933
-119.7541	4.38044
-118.7308	4.355631
-117.7204	4.332628
-116.7136	4.310499
-115.709	4.286934
-114.7095	4.261747
-113.7105	4.237019
-112.6895	4.213672
-111.6669	4.186271
-110.6654	4.158818
-109.6638	4.135021
-108.6682	4.105446
-107.6843	4.082205
-106.6816	4.06391
-105.662	4.038821
-104.6514	4.018585
-103.6286	3.993905
-102.6388	3.966072
-101.6527	3.940932
-100.6679	3.91377
-99.69092	3.890249
-98.68976	3.865654
-97.69543	3.841115
-96.71252	3.820119
-95.71278	3.797482
-94.71066	3.776937
-93.70874	3.758673
-92.70093	3.735169
-91.69669	3.713443
-90.68331	3.691494
-89.68416	3.665263
-88.68137	3.646301
-87.70306	3.624801
-86.73878	3.604535
-85.75374	3.58755
-84.74811	3.567941
-83.73192	3.549587
-82.72733	3.531207
-81.70322	3.511734
-80.70011	3.493418
-79.69973	3.473897
-78.68753	3.455483
-77.69855	3.439176
-76.72087	3.417104
-75.73631	3.399346
-74.73375	3.381875
-73.74425	3.361172
-72.73003	3.347728
-71.73277	3.331014
-70.76038	3.311616
-69.76605	3.29525
-68.79367	3.277891
-67.77946	3.263029
-66.75218	3.250033
-65.74577	3.236089
-64.73563	3.221651
-63.75464	3.203193
-62.76341	3.186
-61.75434	3.171294
-60.74109	3.152625
-59.74277	3.138654
-58.73395	3.125968
-57.75261	3.109008
-56.75271	3.098805
-55.71519	3.089293
-54.71505	3.076257
-53.71173	3.065395
-52.71615	3.051635
-51.73933	3.034611
-50.75683	3.020586
-49.75259	3.006842
-48.75138	2.996046
-47.77074	2.983764
-46.75637	2.973017
-45.74973	2.964471
-44.75495	2.952191
-43.73777	2.941916
-42.73872	2.931362
-41.75304	2.920255
-40.7541	2.911039
-39.76283	2.899404
-38.77887	2.888472
-37.77892	2.87595
-36.7879	2.86454
-35.77308	2.858232
-34.75472	2.849322
-33.749	2.840481
-32.7441	2.83548
-31.74862	2.824478
-30.74972	2.815301
-29.72104	2.810204
-28.72331	2.798621
-27.73381	2.790927
-26.73843	2.782679
-25.76645	2.7693
-24.7519	2.759654
-23.74498	2.75302
-22.74629	2.743959
-21.7271	2.737206
-20.74255	2.728823
-19.72888	2.719965
-18.7219	2.712506
-17.73556	2.70632
-16.70299	2.704967
-15.69774	2.698722
-14.70078	2.693445
-13.68823	2.68728
-12.71986	2.676082
-11.71544	2.670185
-10.70546	2.663028
-9.730673	2.654232
-8.713341	2.649379
-7.731122	2.642908
-6.718243	2.637243
-5.690325	2.635423
-4.694845	2.630897
-3.727566	2.620939
-2.771022	2.613127
-1.817485	2.604496
-0.84886	2.595679
0.152702	2.592024
1.140056	2.587938
2.142947	2.584411
3.14667	2.577738
4.144293	2.575131
5.163088	2.572457
6.150392	2.565888
7.14883	2.565739
8.160296	2.562243
9.150309	2.556894
10.15762	2.554089
11.14916	2.548604
12.1289	2.543522
13.10991	2.538749
14.1087	2.536168
15.11347	2.534522
16.11051	2.530969
17.11392	2.528679
18.10582	2.525641
19.08977	2.518984
20.09472	2.518146
21.11518	2.519372
22.09643	2.513972
23.10035	2.513269
24.09494	2.508351
25.07639	2.500536
26.09637	2.498753
27.09145	2.495503
28.09537	2.493998
29.07287	2.489711
30.05826	2.486237
31.05225	2.484377
32.03573	2.481017
33.06961	2.483579
34.09303	2.485525
35.10195	2.480512
36.12537	2.476575
37.1248	2.47068
38.09625	2.462641
39.0968	2.460547
40.09864	2.45953
41.08869	2.457653
42.10305	2.457088
43.10424	2.455501
44.08168	2.455419
45.07827	2.455183
46.09372	2.454645
47.10719	2.456477
48.12023	2.451321
49.1145	2.445941
50.09441	2.443906
51.07066	2.437755
52.05338	2.436395
53.0554	2.438631
54.07169	2.436194
55.07913	2.438261
56.08626	2.439452
57.06908	2.437104
58.0629	2.437477
59.06203	2.435434
60.06099	2.433308
61.06356	2.431903
62.04744	2.428205
63.03722	2.426505
64.03217	2.42566
65.0391	2.425318
66.04378	2.428551
67.04053	2.426355
68.04959	2.424348
69.04277	2.423088
70.03772	2.419726
71.0377	2.423304
72.04021	2.424762
73.05908	2.424077
74.08302	2.42357
75.08237	2.419366
76.08391	2.416756
77.05849	2.416075
78.04588	2.414545
79.05177	2.414624
80.03949	2.413233
81.04443	2.412418
82.03078	2.415061
83.02617	2.416726
84.02377	2.419918
85.04392	2.422197
86.04169	2.419385
87.0492	2.41748
88.05398	2.416096
89.02401	2.412951
90.02721	2.413729
91.0191	2.414354
92.01122	2.414992
93.00757	2.416972
94.01881	2.419581
95.03412	2.423099
96.04243	2.423357
97.05422	2.42557
98.06652	2.427195
98.60815	2.338433
98.64563	2.22979
98.2018	2.103658
97.21838	1.962965
96.20271	1.903684
95.20859	1.858916
94.19112	1.819534
93.18486	1.786341
92.18561	1.754027
91.18534	1.725231
90.17883	1.698063
89.19095	1.673122
88.19742	1.65115
87.1984	1.625821
86.20147	1.606424
85.20262	1.588456
84.18585	1.568805
83.16992	1.552373
82.176	1.536243
81.17321	1.518289
80.18427	1.503802
79.18605	1.48848
78.18677	1.473135
77.1817	1.460938
76.18544	1.447791
75.18187	1.434427
74.17929	1.420125
73.17496	1.404884
72.16531	1.391592
71.17928	1.379051
70.18073	1.370514
69.20729	1.36156
68.20392	1.3491
67.19231	1.339102
66.20464	1.32679
65.19295	1.314197
64.20517	1.305748
63.22261	1.297112
62.21208	1.286632
61.19483	1.277771
60.20656	1.267955
59.19817	1.258037
58.20829	1.250351
57.23584	1.241914
56.22577	1.234344
55.23325	1.224791
54.23607	1.215948
53.23523	1.209671
52.24075	1.199133
51.24408	1.193719
50.24905	1.188639
49.25533	1.177242
48.25696	1.169906
47.2553	1.158639
46.26055	1.145828
45.25013	1.137457
44.23189	1.130108
43.2285	1.123603
42.22205	1.117296
41.20997	1.110871
40.23335	1.105689
39.23759	1.09769
38.23548	1.09247
37.2373	1.087606
36.22461	1.077295
35.22974	1.069618
34.20124	1.060797
33.20204	1.052099
32.19529	1.048666
31.18341	1.046544
30.2165	1.04015
29.23699	1.032835
28.25253	1.022919
27.26339	1.012957
26.28295	1.005699
25.28119	0.997756
24.30118	0.991599
23.30982	0.982901
22.29229	0.975557
21.29002	0.970844
20.28859	0.963944
19.27995	0.960266
18.29332	0.95616
17.30123	0.948976
16.28683	0.943362
15.27896	0.934691
14.25075	0.927707
13.24619	0.923987
12.249	0.91852
11.25439	0.913956
10.25407	0.906394
9.257113	0.896073
8.255999	0.887979
7.265172	0.879834
6.301566	0.874224
5.31363	0.869288
4.33171	0.861185
3.320311	0.855426
2.315275	0.848819
1.28282	0.841715
0.285762	0.839862
-0.688331	0.835426
-1.646703	0.833431
-2.582508	0.829613
-3.555155	0.820293
-4.535728	0.814339
-5.540315	0.805358
-6.563032	0.798683
-7.57041	0.793823
-8.560954	0.785032
-9.597565	0.777385
-10.59363	0.770183
-11.61006	0.762663
-12.60572	0.757532
-13.57975	0.752635
-14.56707	0.742896
-15.56411	0.736003
-16.57405	0.729292
-17.60017	0.71994
-18.62761	0.716996
-19.62053	0.712773
-20.61422	0.707381
-21.58704	0.702334
-22.57653	0.69594
-23.55947	0.690126
-24.57596	0.682176
-25.5844	0.676872
-26.55969	0.672042
-27.58754	0.661879
-28.58911	0.655927
-29.58535	0.649616
-30.60056	0.641468
-31.5897	0.637178
-32.58497	0.631805
-33.59	0.624842
-34.60472	0.617286
-35.61157	0.610285
-36.59949	0.602182
-37.58761	0.594606
-38.57865	0.589426
-39.57756	0.585414
-40.58184	0.580386
-41.5902	0.573724
-42.5673	0.570069
-43.58158	0.559793
-44.59304	0.552202
-45.59187	0.546163
-46.61737	0.535079
-47.60511	0.528359
-48.6074	0.522789
-49.6028	0.517836
-50.58421	0.513633
-51.55783	0.51146
-52.53339	0.506634
-53.53825	0.498237
-54.56554	0.487049
-55.56777	0.474957
-56.57066	0.461191
-57.58088	0.449608
-58.55619	0.445526
-59.55652	0.432763
-60.5784	0.426504
-61.57305	0.421442
-62.5728	0.410774
-63.58226	0.406917
-64.56253	0.398297
-65.57119	0.38424
-66.59465	0.372957
-67.61304	0.361121
-68.62373	0.349999
-69.62133	0.344469
-70.62468	0.337791
-71.59402	0.332468
-72.58287	0.322927
-73.57211	0.314488
-74.54913	0.303621
-75.56084	0.289515
-76.56116	0.280031
-77.54429	0.269001
-78.53006	0.257939
-79.5238	0.24849
-80.52507	0.235772
-81.53825	0.218908
-82.54643	0.204104
-83.55544	0.188786
-84.5635	0.169876
-85.58179	0.154222
-86.59422	0.137618
-87.578	0.123586
-88.58942	0.112152
-89.56966	0.103623
-90.54179	0.096196
-91.5681	0.07766
-92.55391	0.059819
-93.54736	0.038271
-94.57848	0.010495
-95.57385	-0.005941
-96.56587	-0.021187
-97.56521	-0.039913
-98.54402	-0.055119
-99.52895	-0.075617
-100.5242	-0.098781
-101.5078	-0.121016
-102.5038	-0.141575
-103.4884	-0.163564
-104.4931	-0.190674
-105.5265	-0.22098
-106.5219	-0.248038
-107.5472	-0.279458
-108.5565	-0.304529
-109.5392	-0.321369
-110.5482	-0.349216
-111.538	-0.374236
-112.5383	-0.402786
-113.5512	-0.439976
-114.5424	-0.474732
-115.545	-0.506813
-116.5343	-0.540232
-117.5548	-0.575394
-118.5936	-0.610961
-119.6115	-0.645065
-120.623	-0.682985
-121.5961	-0.721719
-122.5592	-0.757747
-123.5564	-0.806018
-124.5645	-0.850798
-125.5819	-0.890678
-126.6004	-0.93514
-127.5798	-0.973314
-128.5433	-1.011663
-129.5313	-1.055883
-130.5452	-1.103873
-131.5527	-1.155573
-132.58	-1.207709
-133.5536	-1.263064
-134.536	-1.31658
-135.5331	-1.367584
-136.5218	-1.423673
-137.5535	-1.480065
-138.5431	-1.530301
-139.5533	-1.587946
-140.5604	-1.643612
-141.5552	-1.697316
-142.5584	-1.764581
-143.5548	-1.823673
-144.5512	-1.887973
-145.5469	-1.954901
-146.552	-2.01537
-147.5354	-2.087023
-148.5265	-2.158665
-149.515	-2.232172
-150.5128	-2.31136
-151.5144	-2.383684
-152.5207	-2.461538
-153.5116	-2.540411
-154.4976	-2.613985
-155.4833	-2.705723
-156.4941	-2.791585
-157.5136	-2.877341
-158.5273	-2.969719
-159.5463	-3.044958
-160.5387	-3.122645
-161.5249	-3.206598
-162.5421	-3.286376
-163.546	-3.378448
-164.5558	-3.468648
-165.5785	-3.555583
-166.5459	-3.643876
-167.5469	-3.724848
-168.5402	-3.815547
-169.5346	-3.903146
-170.5304	-3.986421
-171.5289	-4.081991
-172.5179	-4.167772
-173.5078	-4.253134
-174.5162	-4.354582
-175.5274	-4.44642
-176.5244	-4.536897
-177.5314	-4.632152
-178.5291	-4.712918
-179.4993	-4.790503
-180.4776	-4.87187
-181.46	-4.959948
-182.4566	-5.052698
-183.4606	-5.145284
-184.4771	-5.2479
-185.4783	-5.338111
-186.4698	-5.418925
-187.4803	-5.513754
-188.4841	-5.595472
-189.4798	-5.670934
-190.4886	-5.757944
-191.4883	-5.831942
-192.4742	-5.902757
-193.4823	-5.98895
-194.4773	-6.076289
-195.4619	-6.166065
-196.4731	-6.253961
-197.4643	-6.334579
-198.482	-6.405393
-199.4927	-6.462093
-200.4852	-6.529531
-201.4795	-6.596634
-202.4624	-6.654007
-203.4444	-6.729679
-204.432	-6.79957
-205.425	-6.858168
-206.4132	-6.935419
-207.4057	-7.00408
-208.4165	-7.071654
-209.4091	-7.14666
-210.4143	-7.2047
-211.434	-7.265367
-212.4387	-7.316279
-213.4515	-7.373652
-214.4642	-7.434325
-215.4496	-7.480296
-216.4592	-7.532935
-217.4634	-7.57372
-218.4429	-7.604284
-219.4594	-7.661186
-220.4424	-7.714871
-221.4417	-7.764194
-222.4748	-7.824587
-223.48	-7.858601
-224.4857	-7.885128
-225.4963	-7.919275
-226.5054	-7.945946
-227.5186	-7.978921
-228.5219	-8.012436
-229.5127	-8.043904
-230.4843	-8.074977
-231.4569	-8.089624
-232.438	-8.118219
-233.4559	-8.147303
-234.4619	-8.172806
-235.4956	-8.230299
-236.504	-8.26342
-237.4927	-8.283956
-238.4982	-8.313997
-239.4742	-8.322858
-240.4783	-8.335767
-241.466	-8.356888
-242.4553	-8.367411
-243.4486	-8.378999
-244.4487	-8.400414
-245.4488	-8.428001
-246.4614	-8.459455
-247.4588	-8.483095
-248.4818	-8.506357
-249.507	-8.513923
-250.5104	-8.506511
-251.5084	-8.519504
-252.4988	-8.528256
-253.4775	-8.537682
-254.4527	-8.566381
-255.4379	-8.580756
-256.4098	-8.583859
-257.3976	-8.603052
-258.4021	-8.617027
-259.4171	-8.632738
-260.4291	-8.649185
-261.4286	-8.656921
-262.4403	-8.663284
-263.4419	-8.660174
-264.4527	-8.678473
-265.4737	-8.697117
-266.4594	-8.704104
-267.4724	-8.727008
-268.4665	-8.728329
-269.4437	-8.712937
-270.4461	-8.718245
-271.4216	-8.715057
-272.4267	-8.721844
-273.4483	-8.741825
-274.4531	-8.751492
-275.4631	-8.761471
-276.4588	-8.765815
-277.4677	-8.774136
-278.4545	-8.779589
-279.4501	-8.771472
-280.4182	-8.764581
-281.386	-8.750972
-282.3529	-8.729788
-283.3427	-8.73472
-284.365	-8.75062
-285.3667	-8.767057
-286.4135	-8.795815
-287.4256	-8.804871
-288.4134	-8.800753
-289.4328	-8.793533
-290.4191	-8.779163
-291.4028	-8.771794
-292.4207	-8.764069
-293.4046	-8.759099
-294.3998	-8.758373
-295.4014	-8.7554
-296.4016	-8.764862
-297.4081	-8.77352
-298.4086	-8.76879
-299.4128	-8.765438
-300.4038	-8.745959
-301.4019	-8.719744
-302.3997	-8.714691
-303.4184	-8.704245
-304.4057	-8.702503
-305.4182	-8.708313
-306.4265	-8.698158
-307.4134	-8.685797
-308.4192	-8.67319
-309.404	-8.661565
-310.4178	-8.656915
-311.4107	-8.648439
-312.4278	-8.641403
-313.4222	-8.629347
-314.4045	-8.608105
-315.4099	-8.608295
-316.3972	-8.601118
-317.4107	-8.588943
-318.4353	-8.58082
-319.4333	-8.546574
-320.4345	-8.506227
-321.4274	-8.4802
-322.4208	-8.456605
-323.415	-8.445837
-324.4159	-8.440149
-325.411	-8.428747
-326.409	-8.412977
-327.4204	-8.382119
-328.4203	-8.358793
-329.4256	-8.32567
-330.3928	-8.279683
-331.3932	-8.251261
-332.4032	-8.210674
-333.3976	-8.166977
-334.4269	-8.150764
-335.4359	-8.130371
-336.4211	-8.11233
-337.4305	-8.098476
-338.4239	-8.066093
-339.4055	-8.02483
-340.4065	-7.979965
-341.3895	-7.941406
-342.3952	-7.907502
-343.4174	-7.869541
-344.4034	-7.840934
-345.397	-7.806283
-346.3887	-7.760733
-347.3978	-7.732387
-348.4092	-7.697431
-349.4313	-7.653647
-350.4401	-7.617433
-351.4148	-7.566002
-352.4248	-7.510336
-353.3979	-7.465353
-354.3863	-7.423017
-355.3567	-7.386326
-356.3395	-7.346096
-357.348	-7.30134
-358.3416	-7.253224
-359.3778	-7.194579
-360.3792	-7.149314
-361.3933	-7.110513
-362.3938	-7.0707
-363.3865	-7.041152
-364.4118	-7.003109
-365.4042	-6.953122
-366.4174	-6.909371
-367.4116	-6.858318
-368.4065	-6.805671
-369.4206	-6.754159
-370.4127	-6.693804
-371.4131	-6.632214
-372.4094	-6.576562
-373.399	-6.529181
-374.3936	-6.489072
-375.392	-6.446702
-376.394	-6.400308
-377.3925	-6.34976
-378.3832	-6.288763
-379.3817	-6.239629
-380.3815	-6.188854
-381.3777	-6.13552
-382.426	-6.09215
-383.4301	-6.034167
-384.4138	-5.977357
-385.4091	-5.929983
-386.3696	-5.878733
-387.3746	-5.838949
-388.364	-5.79771
-389.3723	-5.748484
-390.3667	-5.698554
-391.3466	-5.642752
-392.359	-5.594756
-393.3427	-5.54781
-394.3293	-5.500378
-395.3187	-5.46158
-396.3083	-5.415249
-397.2948	-5.366844
-398.2921	-5.329296
-399.3352	-5.282144
-400.3204	-5.237316
-401.3301	-5.196565
-402.3395	-5.149007
-403.3043	-5.105091
-404.3129	-5.063155
-405.3093	-5.022282
-406.3081	-4.983287
-407.3252	-4.940698
-408.3199	-4.899782
-409.3179	-4.855018
-410.3099	-4.805989
-411.2971	-4.769381
-412.2958	-4.732218
-413.3019	-4.697663
-414.313	-4.671554
-415.3348	-4.636061
-416.346	-4.599014
-417.3403	-4.565268
-418.3431	-4.529144
-419.3123	-4.493978
-420.3083	-4.458314
-421.3248	-4.42094
-422.3062	-4.384376
-423.3027	-4.348043
-424.286	-4.320595
-425.2789	-4.29367
-426.3058	-4.262986
-427.3278	-4.237916
-428.343	-4.205774
-429.3527	-4.168699
-430.3554	-4.140903
-431.3438	-4.109077
-432.3623	-4.079073
-433.3413	-4.056399
-434.3253	-4.028621
-435.325	-4.002209
-436.3097	-3.977012
-437.312	-3.953347
-438.3323	-3.932131
-439.333	-3.906975
