-508.2964	-2.036896	-408.2274	-1.318582	-508.2729	-2.480923	-408.2906	-1.438472
-507.2857	-2.032644	-407.2278	-1.315405	-507.2709	-2.475201	-407.2867	-1.433871
-506.2711	-2.027559	-406.2579	-1.313287	-506.2561	-2.469425	-406.2744	-1.430231
-505.2942	-2.023281	-405.2684	-1.309237	-505.2648	-2.465938	-405.2668	-1.426455
-504.2742	-2.018614	-404.29	-1.305757	-504.2621	-2.461685	-404.2708	-1.423819
-503.2841	-2.014066	-403.3007	-1.303296	-503.2469	-2.455262	-403.2897	-1.421844
-502.2922	-2.009556	-402.2948	-1.299487	-502.261	-2.448946	-402.2917	-1.419496
-501.2895	-2.00369	-401.295	-1.297444	-501.2711	-2.443033	-401.2954	-1.41712
-500.2856	-1.998549	-400.2723	-1.295385	-500.2777	-2.437631	-400.2729	-1.413637
-499.3048	-1.993468	-399.2469	-1.292775	-499.3022	-2.43202	-399.2656	-1.411576
-498.3045	-1.988308	-398.2396	-1.290364	-498.305	-2.427338	-398.2911	-1.408515
-497.3088	-1.984241	-397.2331	-1.286747	-497.2872	-2.421096	-397.2855	-1.404666
-496.3172	-1.977621	-396.2587	-1.284835	-496.2755	-2.4146	-396.3004	-1.401421
-495.2971	-1.972837	-395.2869	-1.282276	-495.2552	-2.409857	-395.2815	-1.396619
-494.3021	-1.969502	-394.2924	-1.279407	-494.2581	-2.404055	-394.253	-1.391546
-493.292	-1.964486	-393.2901	-1.277848	-493.2589	-2.398375	-393.2544	-1.388783
-492.2903	-1.962152	-392.2801	-1.272888	-492.2748	-2.393926	-392.2502	-1.385643
-491.2997	-1.957824	-391.273	-1.269544	-491.2761	-2.388911	-391.2719	-1.383706
-490.301	-1.952028	-390.2667	-1.266966	-490.25	-2.383176	-390.2938	-1.383142
-489.3024	-1.947214	-389.279	-1.263992	-489.2518	-2.378627	-389.3021	-1.380152
-488.3024	-1.942585	-388.2919	-1.263062	-488.2376	-2.372929	-388.3064	-1.377167
-487.3058	-1.938323	-387.2756	-1.260443	-487.2639	-2.365843	-387.2908	-1.373491
-486.3027	-1.934221	-386.2845	-1.258778	-486.2854	-2.361464	-386.278	-1.369628
-485.3333	-1.930598	-385.2807	-1.256701	-485.2786	-2.355106	-385.2719	-1.366104
-484.3336	-1.925099	-384.2843	-1.253278	-484.2784	-2.349467	-384.2736	-1.362415
-483.338	-1.919239	-383.3258	-1.250759	-483.2523	-2.345588	-383.2761	-1.35876
-482.3405	-1.914916	-382.3335	-1.247154	-482.2555	-2.340459	-382.2819	-1.354784
-481.3204	-1.910622	-381.3398	-1.242275	-481.269	-2.336597	-381.2829	-1.34986
-480.319	-1.907469	-380.3252	-1.23945	-480.2845	-2.331914	-380.2881	-1.347207
-479.3043	-1.904746	-379.3192	-1.236711	-479.2977	-2.327177	-379.3235	-1.345202
-478.3087	-1.900586	-378.3168	-1.232677	-478.3015	-2.321656	-378.3217	-1.342807
-477.3098	-1.895818	-377.3322	-1.232244	-477.3015	-2.315798	-377.3593	-1.341378
-476.3144	-1.892591	-376.3523	-1.230444	-476.2805	-2.310494	-376.3632	-1.33766
-475.3347	-1.888107	-375.3282	-1.227026	-475.2791	-2.304169	-375.3453	-1.333895
-474.3413	-1.883821	-374.3596	-1.224893	-474.2589	-2.299558	-374.3445	-1.330601
-473.36	-1.880603	-373.3388	-1.22171	-473.258	-2.295641	-373.3101	-1.326736
-472.3595	-1.875509	-372.3215	-1.218046	-472.2823	-2.290477	-372.3003	-1.324222
-471.3339	-1.871024	-371.3362	-1.214311	-471.2821	-2.285191	-371.2961	-1.321267
-470.3305	-1.86841	-370.3066	-1.211069	-470.3021	-2.27927	-370.2936	-1.317705
-469.3003	-1.863458	-369.3293	-1.206538	-469.3091	-2.274085	-369.31	-1.314071
-468.3073	-1.85908	-368.3334	-1.202595	-468.296	-2.270367	-368.311	-1.308372
-467.3183	-1.855805	-367.3251	-1.200766	-467.2919	-2.267509	-367.3098	-1.305405
-466.3126	-1.851	-366.3198	-1.196738	-466.275	-2.263463	-366.3249	-1.302879
-465.3167	-1.847515	-365.3062	-1.192982	-465.2432	-2.258595	-365.3266	-1.301044
-464.2976	-1.844063	-364.3064	-1.19105	-464.2257	-2.252995	-364.3271	-1.300646
-463.2851	-1.840454	-363.3123	-1.187665	-463.2202	-2.247076	-363.3383	-1.296571
-462.2803	-1.839005	-362.2893	-1.185842	-462.2242	-2.242648	-362.3171	-1.292303
-461.2669	-1.835783	-361.2747	-1.184106	-461.2365	-2.23812	-361.2945	-1.288291
-460.2828	-1.832045	-360.2605	-1.180198	-460.2653	-2.234156	-360.3011	-1.284347
-459.3025	-1.825666	-359.249	-1.177005	-459.2782	-2.229268	-359.2872	-1.281614
-458.3089	-1.818277	-358.2946	-1.173571	-458.2639	-2.222497	-358.3075	-1.278216
-457.345	-1.812906	-357.3028	-1.169981	-457.2618	-2.217615	-357.3107	-1.273733
-456.3465	-1.808651	-356.3097	-1.167581	-456.2411	-2.21416	-356.3149	-1.269811
-455.3513	-1.806936	-355.3325	-1.163423	-455.2379	-2.210558	-355.3074	-1.265736
-454.3522	-1.803979	-354.3232	-1.158731	-454.2718	-2.208206	-354.2946	-1.263071
-453.3307	-1.800381	-353.3237	-1.155004	-453.289	-2.204145	-353.3095	-1.260931
-452.3341	-1.795234	-352.3421	-1.151224	-452.2848	-2.199019	-352.314	-1.257783
-451.3205	-1.789933	-351.334	-1.148351	-451.2851	-2.194354	-351.3407	-1.255182
-450.3073	-1.784838	-350.324	-1.146594	-450.2636	-2.19027	-350.3677	-1.250976
-449.3078	-1.78121	-349.325	-1.142749	-449.269	-2.185777	-349.3522	-1.24549
-448.3068	-1.779002	-348.3185	-1.13931	-448.29	-2.180604	-348.3345	-1.241995
-447.2972	-1.776597	-347.3022	-1.135656	-447.3022	-2.176221	-347.318	-1.236462
-446.313	-1.772692	-346.3203	-1.132547	-446.2992	-2.171303	-346.3152	-1.230811
-445.2902	-1.768314	-345.34	-1.13054	-445.2829	-2.165674	-345.3292	-1.228277
