7.205215	-0.1123449	-92.76067	-0.02088332
8.218542	-0.1093952	-91.74432	-0.02002687
9.204716	-0.1080939	-90.75478	-0.01867112
10.22331	-0.1066403	-89.76141	-0.01824549
11.23898	-0.1047799	-88.76984	-0.01807472
12.215	-0.1058124	-87.7597	-0.01708305
13.21309	-0.1039115	-86.74661	-0.01698336
14.19956	-0.1011174	-85.74353	-0.01620406
15.19682	-0.09939322	-84.75343	-0.01569608
16.1877	-0.09563871	-83.76218	-0.01453623
17.19355	-0.09489461	-82.76904	-0.01249393
18.20518	-0.09434672	-81.77048	-0.01032594
19.19893	-0.09364574	-80.75078	-0.007351769
20.20271	-0.09251223	-79.73943	-0.00650052
21.22549	-0.08867349	-78.75334	-0.006040222
22.22308	-0.08590865	-77.75728	-0.006011616
23.23332	-0.08375269	-76.76855	-0.006750173
24.24585	-0.08171782	-75.79454	-0.005244452
25.22501	-0.08121079	-74.7746	-0.003990985
26.20419	-0.07975043	-73.78264	-0.003164008
27.19619	-0.07785808	-72.77625	-0.00188887
28.18256	-0.07573889	-71.75562	-0.001218793
29.16917	-0.07396686	-70.75719	-2.990639E-4
30.16777	-0.07264026	-69.75749	8.434466E-4
31.17931	-0.06976067	-68.74467	0.00198509
32.1707	-0.06733466	-67.74134	0.003985784
33.17547	-0.064517	-66.7452	0.004890777
34.19622	-0.06165163	-65.75352	0.005598995
35.19167	-0.06060088	-64.76717	0.006757975
36.20024	-0.05884108	-63.78797	0.00615638
37.20854	-0.05677845	-62.79199	0.008565361
38.20969	-0.05525885	-61.76348	0.009441747
39.20719	-0.05247762	-60.76125	0.009738211
40.2107	-0.04955057	-59.7457	0.01136702
41.19471	-0.04688836	-58.74621	0.01209345
42.18085	-0.04356706	-57.75638	0.01380981
43.18758	-0.03985618	-56.76152	0.01536234
44.18127	-0.03676587	-55.76484	0.01634535
45.19279	-0.03363281	-54.74697	0.01646498
46.20934	-0.03022181	-53.73632	0.01755548
47.2157	-0.02724514	-52.74732	0.0176725
48.22128	-0.02492037	-51.75	0.01909414
49.23405	-0.02274289	-50.77645	0.01861304
50.21686	-0.02048066	-49.80007	0.0193672
51.19408	-0.01845498	-48.78553	0.02141037
52.19983	-0.0151198	-47.77785	0.02231189
53.19684	-0.01000147	-46.77019	0.02426578
54.19455	-0.006092644	-45.75241	0.025625
55.2085	-9.6695E-4	-44.76089	0.0261113
56.19051	0.003805951	-43.77234	0.02635576
57.19757	0.006814452	-42.7682	0.02884796
58.19679	0.01126145	-41.76663	0.02942094
59.18034	0.01662335	-40.76213	0.02964806
60.19599	0.02154285	-39.75027	0.02967233
61.16916	0.02555769	-38.75595	0.02832177
62.18429	0.03001379	-37.76364	0.02775572
63.18697	0.03340441	-36.76756	0.02827843
64.17438	0.03703617	-35.77264	0.02926664
65.17831	0.04237769	-34.75103	0.03076803
66.17856	0.04821617	-33.74084	0.03211078
67.19691	0.05303487	-32.72144	0.03370232
68.20447	0.05824792	-31.70242	0.03552965
69.21042	0.0642749	-30.70927	0.03646931
70.18539	0.06911789	-29.70881	0.03828624
71.1833	0.07687908	-28.72305	0.03900139
72.17874	0.08513332	-27.72163	0.03927445
73.18935	0.09195949	-26.73077	0.03966106
74.21348	0.09895957	-25.72855	0.03902046
75.19853	0.1039283	-24.72943	0.04009189
76.19049	0.1086738	-23.73764	0.04151352
77.19928	0.1147346	-22.7392	0.0424844
78.1761	0.1209829	-21.7564	0.04458825
79.18195	0.1289344	-20.74668	0.04632455
80.16804	0.1370121	-19.7513	0.04739424
81.13165	0.1450123	-18.76223	0.04902219
82.14684	0.1552726	-17.74114	0.05073769
83.12358	0.1645656	-16.72303	0.05193568
84.14772	0.1755155	-15.70959	0.05303745
85.15518	0.1861953	-14.70344	0.05347261
86.16341	0.1947063	-13.70384	0.05349341
87.18318	0.2044993	-12.72153	0.0532897
88.17136	0.2129315	-11.73416	0.05398491
89.17663	0.2223583	-10.7039	0.05620926
90.16585	0.234585	-9.706029	0.05728155
91.15965	0.2456623	-8.699897	0.05883322
92.15543	0.2588069	-7.691056	0.06057472
93.1637	0.2726527	-6.70239	0.06058339
94.1741	0.2858059	-5.692884	0.06292649
95.18295	0.3002387	-4.693831	0.06587031
96.21613	0.3144585	-3.698219	0.06500693
97.23254	0.3281085	-2.727832	0.06562847
98.2428	0.3432122	-1.77727	0.06525659
99.25214	0.3555419	-0.8076143	0.06419816
100.2425	0.3690661	0.1599309	0.06608357
101.2225	0.383927	1.170799	0.0678034
102.2126	0.3980429	2.179623	0.06967753
103.2211	0.4168615	3.193	0.07034847
104.219	0.4353159	4.196889	0.07151005
105.2146	0.4534319	5.166512	0.07277133
106.2116	0.4723691	6.156208	0.07398839
107.2053	0.4899428	7.12171	0.07707957
108.2066	0.5085619	8.121128	0.08014129
109.2239	0.5284881	9.145224	0.08104716
110.2317	0.5492461	10.16063	0.08194695
111.2168	0.5713164	11.1701	0.08097868
112.2055	0.5915269	12.142	0.08079057
113.1966	0.6123884	13.14024	0.08201196
114.1926	0.6360639	14.12666	0.08287014
115.1958	0.6565341	15.14142	0.08569521
116.195	0.6820314	16.15721	0.08706484
117.2025	0.7080054	17.13927	0.08811893
118.1701	0.7300231	18.14506	0.09217753
119.1709	0.7557195	19.11967	0.09254421
120.1709	0.7814686	20.11804	0.09464198
121.1643	0.8081268	21.12904	0.09732229
122.1957	0.8391219	22.11558	0.09604196
123.1943	0.8700042	23.13095	0.09787014
124.1982	0.8993383	24.12985	0.09790915
125.1899	0.9270712	25.11907	0.09894678
126.1946	0.9531772	26.13585	0.101042
127.2011	0.9806044	27.10825	0.1032481
128.1805	1.010158	28.1083	0.106914
129.1613	1.041514	29.10281	0.1090881
130.1479	1.078442	30.08312	0.1118056
131.142	1.111006	31.11463	0.1143447
132.1607	1.144613	32.11451	0.1165248
133.1639	1.182603	33.13599	0.1193646
134.1619	1.215164	34.14175	0.1218395
135.1501	1.254034	35.13795	0.1226205
136.1617	1.293347	36.13195	0.1234466
137.181	1.328586	37.11615	0.1249489
138.1883	1.365704	38.09496	0.1264979
139.1923	1.400628	39.09472	0.1300468
140.1754	1.435942	40.11837	0.1335168
141.1704	1.473513	41.12183	0.1365343
142.172	1.513318	42.14679	0.1388358
143.1726	1.55893	43.15255	0.1418143
144.1717	1.601476	44.1265	0.1449324
145.1873	1.643427	45.12851	0.1493845
146.1842	1.689337	46.121	0.1532386
147.2033	1.726648	47.13377	0.1564676
148.2113	1.767088	48.13544	0.1586044
149.2291	1.811655	49.14051	0.158932
150.2302	1.849598	50.15671	0.1621715
151.2097	1.890877	51.14582	0.1632074
152.2082	1.933139	52.14659	0.1669296
153.1827	1.971089	53.13474	0.1710801
154.1826	2.015496	54.11333	0.1731129
155.1961	2.059645	55.09535	0.1775017
156.2027	2.103576	56.08944	0.180859
157.1991	2.146829	57.0781	0.1865404
158.1678	2.18518	58.07169	0.1922087
159.1749	2.228062	59.08067	0.1973578
160.161	2.267153	60.11011	0.2012717
161.1418	2.308089	61.12312	0.2031016
162.1738	2.355487	62.12847	0.2062491
163.1512	2.394194	63.11957	0.210163
164.1549	2.434747	64.10665	0.2138393
165.1683	2.476861	65.08571	0.2187327
166.1424	2.510335	66.09871	0.2245926
167.1478	2.550669	67.09583	0.2288566
168.1529	2.591182	68.08447	0.2365907
169.16	2.627499	69.09227	0.2436191
170.1683	2.667385	70.0712	0.2491132
171.1698	2.703742	71.0806	0.2563193
172.16	2.739394	72.10488	0.2618923
173.1553	2.776701	73.11743	0.2657117
174.1789	2.809905	74.12239	0.271035
175.2011	2.849085	75.13208	0.2762899
176.1876	2.880716	76.10479	0.2822009
177.1823	2.909569	77.10868	0.2903277
178.1629	2.941959	78.09971	0.2987119
179.1082	2.961823	79.09695	0.3081085
180.1237	2.990437	80.09427	0.316107
181.1218	3.019461	81.11029	0.3235706
182.1414	3.04443	82.13348	0.3324818
183.1807	3.075456	83.12221	0.3393083
184.1976	3.101898	84.12174	0.3479976
185.2107	3.124079	85.11006	0.3583885
186.196	3.147576	86.11152	0.3666609
187.1807	3.166345	87.10277	0.3770518
188.1679	3.185384	88.12174	0.3883192
189.1691	3.202083	89.10411	0.3976699
190.1667	3.214751	90.09669	0.4080591
191.2004	3.22999	91.10843	0.4191427
192.2114	3.241257	92.108	0.4298726
193.2104	3.256906	93.12232	0.4410853
194.2253	3.27564	94.1125	0.4524098
195.2221	3.285609	95.10188	0.4653268
196.2133	3.296999	96.09657	0.4771879
197.2074	3.305872	97.09256	0.4913974
198.1924	3.306939	98.11563	0.5074159
199.1789	3.313666	99.13369	0.5194401
200.1878	3.319172	100.1184	0.5333981
201.1941	3.320766	101.1325	0.5473865
202.211	3.323087	102.1398	0.5597391
203.2035	3.322822	103.1383	0.5759084
204.2033	3.32158	104.1612	0.5924974
205.2115	3.320402	105.1454	0.6089624
206.1934	3.31874	106.1402	0.6280721
207.2111	3.31876	107.128	0.6447452
208.2026	3.312481	108.127	0.6641748
209.1804	3.306742	109.1496	0.6830652
210.1733	3.302974	110.1537	0.7015074
211.1559	3.291856	111.1816	0.7235966
212.154	3.285894	112.174	0.7412448
213.1645	3.281214	113.1582	0.7618941
214.1798	3.271127	114.1646	0.7843178
215.1893	3.26464	115.1342	0.8026049
216.2026	3.254906	116.1598	0.825931
217.2091	3.240827	117.1753	0.850358
218.2019	3.228545	118.148	0.8713384
219.1896	3.214836	119.1469	0.8982655
220.183	3.203474	120.1175	0.9248873
221.1707	3.192549	121.1167	0.9483859
222.1579	3.1795	122.1199	0.9767727
223.1657	3.16876	123.141	1.004285
224.1652	3.153107	124.1582	1.031229
225.1738	3.138186	125.1373	1.058882
226.1983	3.125988	126.1282	1.086096
227.1996	3.108328	127.1194	1.11354
228.18	3.092404	128.0914	1.139248
229.174	3.075714	129.0997	1.169011
230.1389	3.054955	130.1154	1.202583
231.1134	3.038677	131.1256	1.232467
232.1315	3.022824	132.1213	1.267572
233.1386	3.006932	133.124	1.303953
234.1468	2.992482	134.1128	1.33537
235.167	2.975931	135.0966	1.37184
236.1805	2.958315	136.1195	1.408343
237.1453	2.940579	137.1221	1.441915
238.1582	2.921612	138.1307	1.477197
239.1614	2.905319	139.1273	1.510554
240.1391	2.887189	140.1246	1.544834
241.1441	2.868757	141.0999	1.580523
242.1521	2.852583	142.0969	1.620086
243.1448	2.834453	143.1205	1.664638
244.1602	2.818866	144.1305	1.704191
245.1955	2.803972	145.1311	1.744856
246.1818	2.786146	146.1297	1.787065
247.183	2.769319	147.126	1.821825
248.1822	2.75097	148.1125	1.861439
249.164	2.731521	149.1406	1.904954
250.1593	2.715126	150.1707	1.942591
251.1677	2.698028	151.1613	1.983341
252.1643	2.682323	152.176	2.024924
253.1573	2.667009	153.1571	2.062702
254.1728	2.650185	154.1322	2.105634
255.1775	2.634398	155.1324	2.148394
256.1501	2.617937	156.1265	2.190957
257.1339	2.601248	157.14	2.231289
258.1319	2.586661	158.1408	2.268379
259.1186	2.570343	159.1305	2.309317
260.1204	2.554416	160.1077	2.346325
261.1348	2.539271	161.0881	2.387065
262.1298	2.521224	162.1133	2.433902
263.1276	2.50627	163.1317	2.474621
264.1456	2.492378	164.1564	2.516879
265.1352	2.477529	165.1942	2.558043
266.1474	2.462901	166.1724	2.59147
267.149	2.449067	167.1664	2.627999
268.1383	2.433167	168.1637	2.664515
269.1473	2.417935	169.136	2.699739
270.1481	2.405109	170.131	2.738879
271.1559	2.391968	171.1217	2.774601
272.1629	2.378655	172.0981	2.81177
273.1679	2.365472	173.0779	2.847942
274.1537	2.352174	174.0696	2.881684
275.1453	2.336028	175.0794	2.919423
276.1391	2.323248	176.1051	2.949587
277.1485	2.310613	177.1419	2.976659
278.1433	2.296003	178.1348	3.005535
279.145	2.284488	179.1283	3.025916
280.1531	2.271757	180.1277	3.052765
281.1454	2.258456	181.1035	3.083707
282.1472	2.247936	182.1023	3.109025
283.1255	2.236831	183.1064	3.138663
284.1193	2.225167	184.1081	3.164235
285.114	2.214621	185.1078	3.184652
286.0961	2.201962	186.1236	3.207183
287.0987	2.190251	187.1381	3.226523
288.1053	2.178691	188.1339	3.245909
289.0984	2.167498	189.1192	3.262943
290.1294	2.157727	190.1236	3.276594
291.1516	2.146103	191.1173	3.292126
292.1465	2.135362	192.1221	3.304547
293.1586	2.125671	193.1318	3.319717
294.1407	2.115443	194.1474	3.338219
295.1192	2.106335	195.1345	3.348232
296.1177	2.097707	196.1525	3.358806
297.1142	2.087418	197.1816	3.367948
298.1192	2.077097	198.177	3.368768
299.1268	2.066139	199.1921	3.376409
300.1237	2.055845	200.1793	3.384416
301.1429	2.046001	201.1655	3.386962
302.1553	2.037053	202.1691	3.391931
303.1725	2.030242	203.1427	3.392844
304.1755	2.021718	204.151	3.39007
305.1641	2.013071	205.1613	3.388954
306.1557	2.004764	206.1623	3.386783
307.1313	1.994409	207.1792	3.385944
308.1376	1.986548	208.1564	3.381306
309.1507	1.979447	209.1573	3.376104
310.1569	1.971127	210.1367	3.372418
311.1679	1.963524	211.1274	3.362473
312.1616	1.954321	212.1199	3.357932
313.1403	1.945523	213.1001	3.355164
314.1209	1.93792	214.1259	3.345509
315.1405	1.930274	215.1329	3.339698
316.1671	1.92307	216.146	3.329874
317.1664	1.916405	217.1475	3.315264
318.168	1.908809	218.1252	3.303659
319.1336	1.90185	219.1331	3.292979
320.0994	1.895355	220.1223	3.282753
321.0978	1.888731	221.1257	3.271565
322.1299	1.882924	222.1383	3.260023
323.146	1.875019	223.1142	3.247505
324.1541	1.867457	224.1104	3.232954
325.1706	1.860022	225.1298	3.220445
326.1574	1.85217	226.1307	3.208942
327.165	1.847975	227.1622	3.191991
328.1702	1.843291	228.1687	3.175125
329.1608	1.837483	229.1451	3.158863
330.1559	1.830773	230.1409	3.137715
331.1407	1.823963	231.1007	3.12433
332.1264	1.816671	232.1024	3.112343
333.1227	1.810437	233.1028	3.096377
334.1158	1.805094	234.0752	3.082223
335.1154	1.799227	235.0944	3.064281
336.1177	1.79345	236.0929	3.045974
337.1065	1.787344	237.1	3.029145
338.1031	1.781861	238.1233	3.012508
339.0934	1.775945	239.1265	2.998358
340.0876	1.771139	240.1142	2.980499
341.1102	1.766433	241.0885	2.963691
342.1064	1.762384	242.0829	2.947687
343.1143	1.758478	243.0734	2.92886
344.1336	1.753742	244.0784	2.913807
345.1111	1.749291	245.0912	2.898463
346.131	1.744726	246.0679	2.881947
347.1232	1.73948	247.0827	2.866432
348.1252	1.734302	248.0814	2.849821
349.1387	1.729068	249.0956	2.832782
350.1212	1.723429	250.1245	2.816835
351.1359	1.71916	251.1191	2.801293
352.1259	1.714665	252.1435	2.78469
353.1435	1.71129	253.1238	2.76838
354.1802	1.708527	254.1066	2.750872
355.1927	1.704291	255.1062	2.733988
356.1926	1.700573	256.0737	2.717575
357.1943	1.696984	257.0925	2.703021
358.162	1.692821	258.1185	2.689057
359.1557	1.690275	259.1021	2.672643
360.1628	1.686918	260.12	2.657466
361.1355	1.682214	261.1143	2.642705
362.141	1.677414	262.094	2.625989
363.1314	1.672467	263.119	2.612803
364.1407	1.66913	264.1322	2.598987
365.1593	1.666124	265.133	2.583691
366.1595	1.66321	266.1443	2.569828
367.1747	1.661076	267.145	2.55526
368.1589	1.656751	268.1408	2.541723
369.1293	1.653042	269.1435	2.528324
370.1333	1.65112	270.1428	2.515296
371.1163	1.647323	271.1457	2.502461
372.1173	1.645378	272.1322	2.487812
373.1423	1.643124	273.1378	2.473013
374.1392	1.638838	274.1447	2.459973
375.1406	1.636066	275.1326	2.44612
376.1367	1.632976	276.141	2.434356
377.1456	1.63036	277.1532	2.423863
378.1265	1.62806	278.1502	2.411384
379.1424	1.625024	279.1523	2.399633
380.1462	1.622519	280.1509	2.387588
381.141	1.619639	281.1346	2.374834
382.1478	1.617135	282.1311	2.363048
383.1393	1.616404	283.1299	2.351559
384.1483	1.613916	284.1339	2.339854
385.1456	1.611277	285.1243	2.327683
386.1635	1.609564	286.1079	2.315543
387.1758	1.605691	287.1153	2.304346
388.1637	1.6034	288.1155	2.294001
389.1556	1.60213	289.1202	2.283871
390.1395	1.599522	290.14	2.275558
391.1385	1.598748	291.1319	2.264966
392.1413	1.597748	292.1337	2.254117
393.152	1.596215	293.1481	2.244753
394.1717	1.596195	294.1249	2.234301
395.1569	1.594331	295.1175	2.226059
396.1633	1.593265	296.0959	2.216328
397.1568	1.591587	297.0822	2.206755
398.1262	1.589564	298.1158	2.196101
399.1233	1.587752	299.1412	2.184982
400.1298	1.585121	300.1461	2.176075
401.1134	1.583077	301.1549	2.16689
402.1502	1.581644	302.1615	2.158073
403.1675	1.580574	303.1741	2.150362
404.1769	1.58129	304.2038	2.140511
405.2248	1.582273	305.2249	2.131042
406.2268	1.582255	306.219	2.123754
407.2375	1.582491	307.2017	2.1157
408.2377	1.582381	308.1915	2.107624
409.2118	1.5812	309.1682	2.099645
410.195	1.579936	310.157	2.08915
411.162	1.578906	311.148	2.079835
412.1563	1.577185	312.1456	2.072015
413.1536	1.576444	313.1523	2.06328
414.1621	1.57649	314.1519	2.056499
415.168	1.576189	315.1615	2.048748
416.1604	1.576133	316.16	2.041664
417.1474	1.576046	317.1661	2.034872
418.1479	1.576005	318.1592	2.02752
419.1551	1.575784	319.1598	2.020703
420.1765	1.576977	320.1655	2.01245
421.1969	1.578154	321.1459	2.005728
422.1932	1.577658	322.1611	1.999544
423.1967	1.577539	323.1557	1.991573
424.1603	1.576488	324.148	1.985818
425.1639	1.575374	325.1412	1.978611
426.151	1.575652	326.128	1.971163
427.1531	1.576074	327.1302	1.965491
428.1563	1.575973	328.1336	1.959546
429.1378	1.575825	329.1613	1.953583
430.1451	1.576262	330.1661	1.947374
431.1434	1.577031	331.178	1.941716
432.1656	1.578201	332.1779	1.935476
433.171	1.579803	333.1531	1.930157
434.1756	1.579687	334.1308	1.923734
435.1516	1.579316	335.1071	1.917327
436.1351	1.578581	336.0953	1.910512
437.1292	1.578161	337.1008	1.904175
438.1096	1.578105	338.096	1.899436
439.1206	1.578509	339.0863	1.89355
440.1104	1.579195	340.1064	1.888908
441.0991	1.579885	341.111	1.884787
442.0811	1.58124	342.132	1.878473
443.0868	1.582787	343.1499	1.874632
444.0936	1.58427	344.1415	1.871341
445.1124	1.58454	345.1496	1.865383
446.1439	1.584972	346.1607	1.861222
447.1369	1.584981	347.1659	1.855117
448.1342	1.584245	348.1712	1.848066
449.1191	1.58458	349.1528	1.843261
450.1154	1.585428	350.1449	1.838195
451.1151	1.585351	351.1309	1.833654
452.1017	1.585942	352.1327	1.828676
453.1174	1.58772	353.1441	1.823646
454.0997	1.588243	354.1687	1.819627
455.1091	1.590283	355.1854	1.8146
456.1254	1.59244	356.1895	1.811407
457.1261	1.592618	357.1917	1.808034
458.1432	1.593394	358.1872	1.802458
459.1422	1.593155	359.1692	1.798212
460.1273	1.591993	360.158	1.792282
461.1047	1.59128	361.1598	1.787079
462.1076	1.589759	362.134	1.783432
463.0973	1.589962	363.1464	1.779052
464.1236	1.590004	364.1546	1.775572
465.1502	1.589876	365.1623	1.771137
466.1595	1.591002	366.1528	1.766992
467.1483	1.589542	367.1441	1.764718
468.1358	1.588245	368.1422	1.760939
469.1246	1.588122	369.1398	1.757995
470.1022	1.586886	370.1735	1.753859
471.1042	1.587099	371.1685	1.748566
472.1107	1.586884	372.1683	1.744057
473.0952	1.585476	373.1599	1.739355
474.108	1.583338	374.1457	1.736136
475.1152	1.581782	375.1456	1.732503
476.1097	1.581028	376.1402	1.729878
477.1283	1.580226	377.1495	1.727431
478.1107	1.579505	378.163	1.725036
479.1053	1.578406	379.1787	1.723218
480.1048	1.576511	380.1697	1.721007
481.1031	1.574962	381.1754	1.717412
482.1235	1.575073	382.1422	1.713621
483.1351	1.573175	383.1401	1.709724
484.1299	1.571886	384.1413	1.705575
485.1347	1.570195	385.1377	1.702357
486.1137	1.566296	386.1883	1.699697
487.1188	1.564057	387.2085	1.696715
488.1045	1.562185	388.2296	1.693986
489.0997	1.559946	389.2344	1.691229
490.1102	1.559294	390.2165	1.687682
491.1064	1.557568	391.2098	1.685738
492.1176	1.55541	392.2027	1.683319
493.1108	1.552894	393.202	1.68113
494.1221	1.550992	394.2043	1.680385
495.1262	1.55103	395.2035	1.678232
496.1366	1.550365	396.1983	1.675464
497.137	1.549308	397.2118	1.673148
498.1136	1.547934	398.1941	1.66852
498.6403	1.520737	399.1917	1.666119
498.6655	1.486617	400.1769	1.66355
498.196	1.447276	401.1594	1.660279
497.2415	1.402655	402.1835	1.65931
496.2526	1.376842	403.1627	1.655799
495.2372	1.355327	404.2062	1.653841
494.2205	1.336452	405.2119	1.652331
493.2142	1.319628	406.22	1.649503
492.2087	1.304606	407.2452	1.647502
491.2364	1.291528	408.2391	1.645015
490.2628	1.278651	409.2518	1.641253
489.2583	1.266265	410.2311	1.639643
488.2564	1.255215	411.2351	1.636839
487.2599	1.243095	412.2321	1.635476
486.2584	1.233738	413.2009	1.635029
485.2804	1.224292	414.2096	1.633748
484.2803	1.213626	415.1882	1.632947
483.2758	1.204105	416.188	1.630214
482.2795	1.192925	417.2178	1.628284
481.2549	1.182927	418.2133	1.626684
480.2652	1.174673	419.2385	1.625873
479.2682	1.166557	420.2227	1.625186
478.2577	1.158865	421.2212	1.624207
477.2801	1.151646	422.2123	1.620461
476.2642	1.143911	423.1947	1.618053
475.2489	1.136591	424.2112	1.616455
474.2439	1.129885	425.1877	1.614234
473.2283	1.12276	426.2071	1.614256
472.2412	1.116159	427.2177	1.612522
471.2522	1.110073	428.2028	1.610486
470.2557	1.103597	429.2153	1.60952
469.2802	1.097446	430.2096	1.607937
468.2608	1.091383	431.192	1.608369
467.2512	1.084882	432.2039	1.608522
466.268	1.078899	433.1966	1.606862
465.2435	1.072329	434.2014	1.605241
464.2632	1.065823	435.1893	1.602455
463.2871	1.05945	436.1696	1.600212
462.2927	1.053188	437.1732	1.599164
461.3145	1.048259	438.1502	1.597858
460.3205	1.044185	439.1496	1.596219
459.3218	1.039835	440.154	1.595286
458.3021	1.035495	441.1544	1.594795
457.288	1.030224	442.1534	1.594867
456.2715	1.024508	443.1706	1.595817
455.2745	1.018771	444.1794	1.596465
454.2755	1.013723	445.1859	1.595348
