3.972704e+002,0.000000e+000
4.011274e+002,2.780485e-002
4.049844e+002,3.428607e-002
4.088414e+002,3.484995e-002
4.126984e+002,4.113058e-002
4.165554e+002,6.601153e-002
4.204124e+002,6.006791e-002
4.242694e+002,5.696004e-002
4.281264e+002,7.231921e-002
4.319834e+002,7.289393e-002
4.358404e+002,7.172508e-002
4.396974e+002,7.415909e-002
4.435544e+002,8.618295e-002
4.474114e+002,1.007623e-001
4.512684e+002,1.017014e-001
4.551254e+002,8.523914e-002
4.589824e+002,6.514327e-002
4.628394e+002,7.038859e-002
4.666964e+002,6.713574e-002
4.705533e+002,6.684231e-002
4.744103e+002,5.140378e-002
4.782673e+002,4.162318e-002
4.821243e+002,3.693632e-002
4.859813e+002,2.642327e-002
4.898383e+002,1.817904e-002
4.936953e+002,1.768514e-002
4.975523e+002,1.334572e-002
5.014093e+002,5.763169e-003
5.052663e+002,1.112648e-002
5.091233e+002,1.503753e-002
5.129803e+002,7.484728e-003
5.168373e+002,6.248286e-003
5.206943e+002,1.259068e-002
5.245513e+002,1.713445e-002
5.284083e+002,1.302182e-002
5.322653e+002,8.143956e-003
5.361223e+002,6.983749e-003
5.399792e+002,8.170898e-003
5.438362e+002,7.822870e-003
5.476932e+002,9.263976e-003
5.515502e+002,1.018163e-002
5.554072e+002,1.026840e-002
5.592642e+002,9.866320e-003
5.631212e+002,9.313127e-003
5.669782e+002,8.644247e-003
5.708352e+002,1.069039e-002
5.746922e+002,1.317816e-002
5.785492e+002,8.622785e-003
5.824062e+002,4.731945e-003
5.862632e+002,7.161232e-003
5.901202e+002,1.074303e-002
5.939772e+002,9.279174e-003
5.978342e+002,2.873759e-003
6.016912e+002,1.067598e-003
6.055482e+002,-7.240376e-004
6.094052e+002,-9.539408e-004
6.132621e+002,-2.969239e-003
6.171191e+002,-3.980057e-003
6.209761e+002,-5.213534e-003
6.248331e+002,-2.615562e-003
6.286901e+002,1.417299e-003
6.325471e+002,5.315051e-003
6.364041e+002,4.391816e-003
6.402611e+002,2.737329e-003
6.441180e+002,4.362362e-003
6.479750e+002,6.253463e-003
6.518320e+002,6.380848e-003
6.556890e+002,6.425604e-003
6.595460e+002,3.924145e-003
6.634030e+002,6.771369e-003
6.672600e+002,4.720590e-003
6.711170e+002,-2.725189e-003
6.749740e+002,6.237985e-004
6.788310e+002,1.629271e-003
6.826880e+002,1.203903e-003
6.865450e+002,1.271988e-003
6.904020e+002,1.617830e-003
6.942590e+002,9.604574e-004
6.981160e+002,7.253130e-004
7.019730e+002,4.200113e-004
7.058300e+002,5.198859e-004
7.096870e+002,-6.277013e-004
7.135439e+002,-1.975986e-003
7.174009e+002,-1.520573e-003
7.212579e+002,-5.696312e-004
7.251149e+002,-2.409867e-003
7.289719e+002,-3.785749e-003
7.328289e+002,-4.189146e-003
7.366859e+002,-4.236168e-003
7.405429e+002,-3.528189e-003
7.443999e+002,-3.541072e-003
7.482569e+002,-3.131184e-003
7.521139e+002,-3.341010e-003
7.559709e+002,-3.989546e-003
7.598279e+002,-4.088914e-003
7.636849e+002,-3.395817e-003
7.675419e+002,-2.831826e-003
7.713989e+002,-2.060910e-003
7.752559e+002,-6.935047e-004
7.791129e+002,1.225965e-003
7.829698e+002,3.214771e-003
7.868268e+002,5.044753e-003
7.906838e+002,5.889603e-003
7.945408e+002,6.552501e-003
7.983978e+002,6.815628e-003
8.022548e+002,7.110539e-003
8.061118e+002,6.000721e-003
8.099688e+002,4.322570e-003
8.138258e+002,2.318336e-003
8.176828e+002,2.728451e-004
8.215398e+002,-1.427782e-003
8.253968e+002,-3.173848e-003
8.292538e+002,-5.379389e-003
8.331108e+002,-7.575545e-003
8.369678e+002,-9.157830e-003
8.408248e+002,-1.081440e-002
8.446818e+002,-1.285556e-002
8.485388e+002,-1.455711e-002
8.523958e+002,-1.552609e-002
8.562527e+002,-1.551036e-002
8.601097e+002,-1.629446e-002
8.639667e+002,-1.681616e-002
8.678237e+002,-1.758127e-002
8.716807e+002,-1.777427e-002
8.755377e+002,-1.786780e-002
8.793947e+002,-1.771349e-002
8.832517e+002,-1.715547e-002
