3.972704e+002,0.000000e+000
4.011274e+002,3.840465e-002
4.049844e+002,5.816652e-002
4.088414e+002,6.199063e-002
4.126984e+002,5.982435e-002
4.165554e+002,7.209775e-002
4.204124e+002,4.056078e-002
4.242694e+002,4.527617e-002
4.281264e+002,7.465692e-002
4.319834e+002,8.970616e-002
4.358404e+002,9.808616e-002
4.396974e+002,9.639004e-002
4.435544e+002,9.903121e-002
4.474114e+002,1.127886e-001
4.512684e+002,1.144156e-001
4.551254e+002,9.617514e-002
4.589824e+002,8.159421e-002
4.628394e+002,9.421902e-002
4.666964e+002,9.115769e-002
4.705533e+002,7.375743e-002
4.744103e+002,5.089780e-002
4.782673e+002,5.801759e-002
4.821243e+002,6.338065e-002
4.859813e+002,5.144440e-002
4.898383e+002,3.142970e-002
4.936953e+002,3.069756e-002
4.975523e+002,2.994606e-002
5.014093e+002,2.854401e-002
5.052663e+002,2.599466e-002
5.091233e+002,2.273633e-002
5.129803e+002,1.790559e-002
5.168373e+002,1.187240e-002
5.206943e+002,1.531529e-002
5.245513e+002,1.719236e-002
5.284083e+002,1.809485e-002
5.322653e+002,2.366452e-002
5.361223e+002,2.196194e-002
5.399792e+002,2.335868e-002
5.438362e+002,2.364671e-002
5.476932e+002,2.782361e-002
5.515502e+002,2.753484e-002
5.554072e+002,2.531616e-002
5.592642e+002,2.515564e-002
5.631212e+002,2.441307e-002
5.669782e+002,2.384801e-002
5.708352e+002,2.631406e-002
5.746922e+002,2.448773e-002
5.785492e+002,2.367817e-002
5.824062e+002,2.470313e-002
5.862632e+002,2.418919e-002
5.901202e+002,2.056309e-002
5.939772e+002,2.137622e-002
5.978342e+002,2.350241e-002
6.016912e+002,2.355484e-002
6.055482e+002,2.043088e-002
6.094052e+002,2.155634e-002
6.132621e+002,1.977481e-002
6.171191e+002,1.620531e-002
6.209761e+002,1.573272e-002
6.248331e+002,2.030612e-002
6.286901e+002,1.989505e-002
6.325471e+002,2.015959e-002
6.364041e+002,1.932926e-002
6.402611e+002,1.965585e-002
6.441180e+002,2.251206e-002
6.479750e+002,2.356117e-002
6.518320e+002,2.125233e-002
6.556890e+002,2.153427e-002
6.595460e+002,2.034629e-002
6.634030e+002,1.130821e-002
6.672600e+002,-1.153875e-002
6.711170e+002,2.305978e-003
6.749740e+002,1.484980e-002
6.788310e+002,1.470102e-002
6.826880e+002,1.375908e-002
6.865450e+002,1.374646e-002
6.904020e+002,1.384739e-002
6.942590e+002,1.593004e-002
6.981160e+002,1.679952e-002
7.019730e+002,1.733555e-002
7.058300e+002,1.837467e-002
7.096870e+002,1.855013e-002
7.135439e+002,1.736117e-002
7.174009e+002,1.778437e-002
7.212579e+002,1.775645e-002
7.251149e+002,1.752307e-002
7.289719e+002,1.701638e-002
7.328289e+002,1.719677e-002
7.366859e+002,1.697242e-002
7.405429e+002,1.736865e-002
7.443999e+002,1.766185e-002
7.482569e+002,1.814376e-002
7.521139e+002,1.812873e-002
7.559709e+002,1.834453e-002
7.598279e+002,1.788998e-002
7.636849e+002,1.874382e-002
7.675419e+002,1.904805e-002
7.713989e+002,2.031445e-002
7.752559e+002,2.144546e-002
7.791129e+002,2.309177e-002
7.829698e+002,2.502256e-002
7.868268e+002,2.723706e-002
7.906838e+002,2.800950e-002
7.945408e+002,2.865974e-002
7.983978e+002,2.892255e-002
8.022548e+002,2.897171e-002
8.061118e+002,2.784625e-002
8.099688e+002,2.706056e-002
8.138258e+002,2.538290e-002
8.176828e+002,2.330847e-002
8.215398e+002,2.137695e-002
8.253968e+002,2.064550e-002
8.292538e+002,1.867515e-002
8.331108e+002,1.656398e-002
8.369678e+002,1.503797e-002
8.408248e+002,1.402449e-002
8.446818e+002,1.290152e-002
8.485388e+002,1.166395e-002
8.523958e+002,1.091869e-002
8.562527e+002,1.111098e-002
8.601097e+002,1.076412e-002
8.639667e+002,1.082288e-002
8.678237e+002,1.008547e-002
8.716807e+002,1.010219e-002
8.755377e+002,1.053148e-002
8.793947e+002,1.143539e-002
8.832517e+002,1.185003e-002
8.871087e+002,1.281664e-002
8.909657e+002,1.337859e-002
8.948227e+002,1.436916e-002
8.986797e+002,1.577203e-002
9.025367e+002,1.728831e-002
9.063937e+002,1.854926e-002
9.102507e+002,1.999479e-002
9.141077e+002,2.045568e-002
9.179647e+002,2.148399e-002
9.218217e+002,2.273032e-002
9.256786e+002,2.484240e-002
9.295356e+002,2.676046e-002
9.333926e+002,2.849104e-002
9.372496e+002,2.978056e-002
9.411066e+002,3.133724e-002
9.449636e+002,3.253889e-002
9.488206e+002,3.419784e-002
9.526776e+002,3.525594e-002
9.565346e+002,3.618314e-002
9.603916e+002,3.623432e-002
9.642486e+002,3.630777e-002
9.681056e+002,3.573383e-002
9.719626e+002,3.441409e-002
9.758196e+002,3.184181e-002
9.796766e+002,2.884266e-002
9.835336e+002,2.504383e-002
9.873906e+002,2.162853e-002
9.912476e+002,1.914372e-002
9.951046e+002,1.806721e-002
9.989615e+002,1.777412e-002
1.002819e+003,1.867598e-002
1.006676e+003,2.047083e-002
1.010533e+003,2.376506e-002
1.014390e+003,2.835489e-002
1.018247e+003,3.538824e-002
1.022104e+003,4.418430e-002
1.025960e+003,5.594580e-002
1.029818e+003,7.028009e-002
1.033674e+003,8.757053e-002
1.037531e+003,1.065599e-001
1.041388e+003,1.280020e-001
1.045245e+003,1.500215e-001
1.049102e+003,1.736649e-001
1.052959e+003,1.960201e-001
1.056816e+003,2.170339e-001
1.060673e+003,2.343566e-001
1.064530e+003,2.498365e-001
1.068387e+003,2.603544e-001
1.072244e+003,2.677134e-001
1.076101e+003,2.693084e-001
1.079958e+003,2.665921e-001
1.083815e+003,2.574410e-001
1.087672e+003,2.444547e-001
1.091529e+003,2.246279e-001
1.095386e+003,2.015481e-001
1.099243e+003,1.760626e-001
1.103100e+003,1.531004e-001
1.106957e+003,1.340376e-001
1.110814e+003,1.210264e-001
1.114671e+003,1.117938e-001
1.118528e+003,1.062623e-001
1.122385e+003,1.022625e-001
1.126242e+003,9.942286e-002
1.130099e+003,9.705292e-002
1.133956e+003,9.613685e-002
