3.972704e+002,0.000000e+000
4.011274e+002,-4.727427e-002
4.049844e+002,4.375068e-002
4.088414e+002,4.164473e-002
4.126984e+002,4.616250e-002
4.165554e+002,8.964489e-002
4.204124e+002,4.013432e-002
4.242694e+002,8.516162e-002
4.281264e+002,2.262923e-001
4.319834e+002,2.773130e-001
4.358404e+002,1.562824e-001
4.396974e+002,5.296924e-002
4.435544e+002,7.145353e-002
4.474114e+002,1.011239e-001
4.512684e+002,1.037095e-001
4.551254e+002,9.942970e-002
4.589824e+002,9.465011e-002
4.628394e+002,7.026786e-002
4.666964e+002,7.351879e-002
4.705533e+002,6.284437e-002
4.744103e+002,4.867385e-002
4.782673e+002,6.418239e-002
4.821243e+002,8.288235e-002
4.859813e+002,7.493328e-002
4.898383e+002,3.955519e-002
4.936953e+002,2.382232e-002
4.975523e+002,3.706975e-002
5.014093e+002,5.582468e-002
5.052663e+002,4.095730e-002
5.091233e+002,2.605391e-002
5.129803e+002,3.140324e-002
5.168373e+002,2.994266e-002
5.206943e+002,2.701549e-002
5.245513e+002,3.230800e-002
5.284083e+002,3.900399e-002
5.322653e+002,4.083650e-002
5.361223e+002,4.349266e-002
5.399792e+002,4.544331e-002
5.438362e+002,4.177115e-002
5.476932e+002,3.289976e-002
5.515502e+002,2.873733e-002
5.554072e+002,3.525145e-002
5.592642e+002,3.864532e-002
5.631212e+002,3.866275e-002
5.669782e+002,3.988348e-002
5.708352e+002,4.453219e-002
5.746922e+002,4.341378e-002
5.785492e+002,4.226835e-002
5.824062e+002,4.284745e-002
5.862632e+002,3.972570e-002
5.901202e+002,3.518019e-002
5.939772e+002,3.343457e-002
5.978342e+002,3.711331e-002
6.016912e+002,3.796956e-002
6.055482e+002,3.619787e-002
6.094052e+002,3.532843e-002
6.132621e+002,3.605960e-002
6.171191e+002,3.409482e-002
6.209761e+002,3.401039e-002
6.248331e+002,3.661667e-002
6.286901e+002,3.620338e-002
6.325471e+002,3.483487e-002
6.364041e+002,3.351145e-002
6.402611e+002,3.065198e-002
6.441180e+002,2.907759e-002
6.479750e+002,2.853906e-002
6.518320e+002,2.982301e-002
6.556890e+002,3.260850e-002
6.595460e+002,3.521336e-002
6.634030e+002,2.538567e-002
6.672600e+002,2.689217e-003
6.711170e+002,1.470469e-002
6.749740e+002,2.304023e-002
6.788310e+002,2.177113e-002
6.826880e+002,2.239967e-002
6.865450e+002,2.438822e-002
6.904020e+002,2.770033e-002
6.942590e+002,2.997109e-002
6.981160e+002,3.168450e-002
7.019730e+002,3.393733e-002
7.058300e+002,3.364307e-002
7.096870e+002,3.302824e-002
7.135439e+002,3.398391e-002
7.174009e+002,3.399842e-002
7.212579e+002,3.361350e-002
7.251149e+002,3.397327e-002
7.289719e+002,3.417224e-002
7.328289e+002,3.402479e-002
7.366859e+002,3.358089e-002
7.405429e+002,3.379706e-002
7.443999e+002,3.493504e-002
7.482569e+002,3.476153e-002
7.521139e+002,3.384827e-002
7.559709e+002,3.419364e-002
7.598279e+002,3.506588e-002
7.636849e+002,3.507357e-002
7.675419e+002,3.521562e-002
7.713989e+002,3.616010e-002
7.752559e+002,3.737269e-002
7.791129e+002,3.834670e-002
7.829698e+002,3.957396e-002
7.868268e+002,4.114023e-002
7.906838e+002,4.252963e-002
7.945408e+002,4.292444e-002
7.983978e+002,4.234276e-002
8.022548e+002,4.161268e-002
8.061118e+002,4.101410e-002
8.099688e+002,4.058908e-002
8.138258e+002,4.081430e-002
8.176828e+002,3.989035e-002
8.215398e+002,3.782960e-002
8.253968e+002,3.616597e-002
8.292538e+002,3.584911e-002
8.331108e+002,3.529493e-002
8.369678e+002,3.463875e-002
8.408248e+002,3.347340e-002
8.446818e+002,3.285316e-002
8.485388e+002,3.322227e-002
8.523958e+002,3.332140e-002
8.562527e+002,3.315800e-002
8.601097e+002,3.253907e-002
8.639667e+002,3.148673e-002
8.678237e+002,3.167602e-002
8.716807e+002,3.255796e-002
8.755377e+002,3.347981e-002
8.793947e+002,3.393310e-002
8.832517e+002,3.397835e-002
8.871087e+002,3.455715e-002
8.909657e+002,3.536887e-002
8.948227e+002,3.624978e-002
8.986797e+002,3.758107e-002
9.025367e+002,3.883366e-002
9.063937e+002,3.971884e-002
9.102507e+002,4.065781e-002
9.141077e+002,4.170389e-002
9.179647e+002,4.303627e-002
9.218217e+002,4.441367e-002
9.256786e+002,4.590084e-002
9.295356e+002,4.752743e-002
9.333926e+002,4.946718e-002
9.372496e+002,5.105586e-002
9.411066e+002,5.213105e-002
9.449636e+002,5.308728e-002
9.488206e+002,5.398791e-002
9.526776e+002,5.482305e-002
9.565346e+002,5.466996e-002
9.603916e+002,5.408548e-002
9.642486e+002,5.330491e-002
9.681056e+002,5.216800e-002
9.719626e+002,5.049679e-002
9.758196e+002,4.859999e-002
9.796766e+002,4.588069e-002
9.835336e+002,4.241081e-002
9.873906e+002,4.017818e-002
9.912476e+002,3.885504e-002
9.951046e+002,3.808117e-002
9.989615e+002,3.806167e-002
1.002819e+003,3.847626e-002
1.006676e+003,3.938229e-002
1.010533e+003,4.232121e-002
1.014390e+003,4.604048e-002
1.018247e+003,5.024076e-002
1.022104e+003,5.624017e-002
1.025960e+003,6.402275e-002
1.029818e+003,7.387242e-002
1.033674e+003,8.481571e-002
1.037531e+003,9.762567e-002
1.041388e+003,1.123095e-001
1.045245e+003,1.269571e-001
1.049102e+003,1.416807e-001
1.052959e+003,1.559783e-001
1.056816e+003,1.691396e-001
1.060673e+003,1.798592e-001
1.064530e+003,1.879717e-001
1.068387e+003,1.922399e-001
1.072244e+003,1.942206e-001
1.076101e+003,1.928355e-001
1.079958e+003,1.882212e-001
1.083815e+003,1.809843e-001
1.087672e+003,1.707935e-001
1.091529e+003,1.577692e-001
1.095386e+003,1.450227e-001
1.099243e+003,1.335630e-001
1.103100e+003,1.241435e-001
1.106957e+003,1.160252e-001
1.110814e+003,1.110732e-001
1.114671e+003,1.068720e-001
1.118528e+003,1.036088e-001
1.122385e+003,1.011426e-001
1.126242e+003,9.923490e-002
1.130099e+003,9.693860e-002
1.133956e+003,9.576125e-002
1.137813e+003,9.459013e-002
1.141670e+003,9.304774e-002
1.145527e+003,9.223676e-002
1.149384e+003,9.193472e-002
1.153241e+003,9.103685e-002
1.157098e+003,8.972392e-002
1.160955e+003,8.827265e-002
1.164812e+003,8.728277e-002
1.168669e+003,8.642842e-002
1.172526e+003,8.576975e-002
1.176383e+003,8.455402e-002
1.180240e+003,8.330213e-002
1.184097e+003,8.205625e-002
1.187954e+003,8.076010e-002
1.191811e+003,7.936974e-002
1.195668e+003,7.822969e-002
1.199525e+003,7.706603e-002
1.203382e+003,7.577610e-002
1.207239e+003,7.428361e-002
1.211096e+003,7.290405e-002
1.214953e+003,7.139928e-002
1.218810e+003,6.972138e-002
1.222667e+003,6.701981e-002
1.226524e+003,6.461035e-002
1.230381e+003,6.205862e-002
1.234238e+003,5.896084e-002
1.238095e+003,5.555453e-002
1.241952e+003,5.172808e-002
1.245809e+003,4.774466e-002
1.249666e+003,4.468200e-002
1.253523e+003,4.154825e-002
