-591.6181	-23.27094	-591.2689	-2.910999	-591.3203	-5.154108	-591.3119	-12.22641	-591.3353	-27.77372	-591.3345	-18.32077	-591.3292	-27.08295	-591.3025	-25.6618	-591.3614	-24.24476	-591.3298	-23.63028	-591.3512	-23.57002	-591.325	-23.65312	-591.3502	-22.43716	-591.359	-12.5896	-591.337	-21.98523	-591.363	-22.30741	-591.3263	-22.70659	-591.3103	-22.46531	-591.2891	-22.25187	-591.3106	-22.61428	-591.3167	-21.94332	-591.3206	-22.21709	-591.3173	-22.48029	-591.327	-22.60883	-591.3167	-22.40483	-591.3066	-22.83216	-591.3321	-23.37745	-591.3428	-13.95111	-591.3408	-23.68699	-591.344	-25.20849	-591.3777	-25.30637	-591.3664	-24.31841	-591.3951	-26.27566	-591.3281	-26.5921	-591.3469	-26.24992	-591.3637	-24.50032	-591.3402	-24.73053	-591.3279	-24.16272	-591.3073	-23.59257	-591.3114	-23.83764	-591.3895	-29.73739	-591.3165	-27.66834	-591.3796	-27.30696	-591.3552	-26.20197	-591.3794	-26.45571	-591.3519	-25.83002	-591.3452	-18.30272	-591.3252	-24.6524	-591.3307	-25.3724	-591.3142	-16.26344	-591.3557	-25.37749	-591.2885	-27.04883	-591.3563	-27.94119	-591.3378	-17.13448
-590.6221	-23.18897	-590.2521	-2.86209	-590.3235	-5.144809	-590.3396	-12.22114	-590.3407	-27.72346	-590.3602	-18.26832	-590.3198	-26.95444	-590.3064	-25.50489	-590.3596	-24.09105	-590.3419	-23.4757	-590.3699	-23.39743	-590.3405	-23.47601	-590.3398	-22.26655	-590.3657	-12.4722	-590.3522	-21.83274	-590.3672	-22.16108	-590.3241	-22.56434	-590.3251	-22.33629	-590.2755	-22.14106	-590.298	-22.51323	-590.3242	-21.85023	-590.3294	-22.12309	-590.3285	-22.38778	-590.3318	-22.51857	-590.3301	-22.31797	-590.31	-22.74329	-590.3495	-23.28634	-590.3264	-13.89808	-590.3478	-23.59357	-590.3405	-25.10279	-590.3828	-25.20733	-590.3608	-24.22184	-590.3879	-26.16383	-590.3251	-26.4796	-590.3546	-26.14043	-590.3611	-24.4004	-590.3469	-24.62934	-590.3341	-24.06158	-590.3031	-23.49868	-590.3069	-23.73938	-590.3688	-29.62028	-590.3268	-27.55732	-590.372	-27.19707	-590.3687	-26.09847	-590.3616	-26.35011	-590.3439	-25.72699	-590.3335	-18.22419	-590.3204	-24.54885	-590.3359	-25.26564	-590.343	-16.1923	-590.3641	-25.2709	-590.2913	-26.93571	-590.3515	-27.8194	-590.3322	-17.05797
-589.6429	-23.10742	-589.2418	-2.813874	-589.345	-5.133523	-589.3541	-12.21579	-589.3508	-27.67042	-589.3608	-18.2143	-589.3264	-26.82566	-589.2904	-25.35146	-589.3481	-23.94134	-589.353	-23.31996	-589.3662	-23.2313	-589.3402	-23.30382	-589.335	-22.10532	-589.3442	-12.35647	-589.3337	-21.68306	-589.3704	-22.01536	-589.3361	-22.43124	-589.3261	-22.21484	-589.2762	-22.03014	-589.3159	-22.41146	-589.323	-21.754	-589.3186	-22.02805	-589.3076	-22.29484	-589.3256	-22.42721	-589.3331	-22.22791	-589.3388	-22.65094	-589.3456	-23.19441	-589.3361	-13.84272	-589.3621	-23.49727	-589.33	-24.99813	-589.3849	-25.10485	-589.3214	-24.12547	-589.3854	-26.05149	-589.3322	-26.36513	-589.3446	-26.03197	-589.3387	-24.29868	-589.3467	-24.52699	-589.3347	-23.96099	-589.316	-23.40348	-589.335	-23.63717	-589.3624	-29.50152	-589.326	-27.44653	-589.3555	-27.08618	-589.3922	-25.99306	-589.3646	-26.24392	-589.35	-25.62359	-589.3355	-18.14585	-589.3129	-24.44876	-589.3368	-25.15915	-589.3533	-16.12491	-589.3451	-25.1656	-589.3175	-26.82083	-589.3254	-27.69532	-589.318	-16.9819
-588.6613	-23.0278	-588.2688	-2.769582	-588.3593	-5.124671	-588.3905	-12.20972	-588.3932	-27.62223	-588.3892	-18.16203	-588.3588	-26.70107	-588.2975	-25.20705	-588.353	-23.80119	-588.3849	-23.17986	-588.3877	-23.07914	-588.3711	-23.15058	-588.3329	-21.95832	-588.3676	-12.25446	-588.3611	-21.55087	-588.3851	-21.88923	-588.364	-22.30867	-588.3515	-22.10523	-588.2992	-21.92877	-588.3416	-22.31719	-588.3134	-21.66496	-588.341	-21.94429	-588.3502	-22.21014	-588.3247	-22.34487	-588.3571	-22.14711	-588.3738	-22.57223	-588.3743	-23.11135	-588.3615	-13.79422	-588.377	-23.40922	-588.3562	-24.9038	-588.4095	-25.01292	-588.3412	-24.03625	-588.3743	-25.94914	-588.3328	-26.26048	-588.381	-25.93309	-588.3597	-24.20317	-588.3618	-24.43366	-588.3622	-23.86839	-588.3616	-23.32031	-588.3596	-23.54583	-588.3739	-29.39216	-588.3491	-27.34431	-588.3536	-26.98529	-588.4142	-25.90075	-588.3794	-26.14677	-588.3533	-25.52703	-588.3541	-18.07426	-588.3206	-24.35342	-588.3209	-25.06437	-588.3876	-16.06062	-588.3586	-25.06832	-588.344	-26.71482	-588.3358	-27.58194	-588.3353	-16.91039
-587.644	-22.94373	-587.3099	-2.722842	-587.3644	-5.115572	-587.3793	-12.20232	-587.3954	-27.5735	-587.4012	-18.11018	-587.3738	-26.57917	-587.3073	-25.06548	-587.3608	-23.66332	-587.3932	-23.03681	-587.4022	-22.92658	-587.3685	-22.99533	-587.3434	-21.80957	-587.3663	-12.1533	-587.3834	-21.4158	-587.39	-21.7598	-587.3601	-22.18531	-587.3795	-21.99125	-587.2967	-21.8176	-587.3443	-22.21563	-587.3215	-21.56895	-587.3439	-21.85461	-587.3584	-22.12004	-587.3411	-22.2568	-587.3538	-22.05831	-587.3856	-22.48116	-587.3707	-23.02278	-587.3736	-13.74323	-587.379	-23.31576	-587.3593	-24.80171	-587.3995	-24.91355	-587.3544	-23.94077	-587.3647	-25.84199	-587.3519	-26.14988	-587.3792	-25.82752	-587.3616	-24.10339	-587.3655	-24.33429	-587.402	-23.77144	-587.3792	-23.23191	-587.3822	-23.44769	-587.3743	-29.27676	-587.3676	-27.23562	-587.3629	-26.87976	-587.4095	-25.79753	-587.3988	-26.04357	-587.3508	-25.42747	-587.3773	-17.99938	-587.3408	-24.25798	-587.3279	-24.95854	-587.3912	-15.99371	-587.354	-24.96701	-587.3876	-26.60496	-587.3504	-27.46393	-587.3549	-16.8393
-586.6276	-22.85826	-586.3214	-2.675558	-586.389	-5.109313	-586.3499	-12.19401	-586.3667	-27.51809	-586.3942	-18.05884	-586.3973	-26.45753	-586.2904	-24.92503	-586.3684	-23.52588	-586.4005	-22.89805	-586.3975	-22.77439	-586.3486	-22.84082	-586.3585	-21.6645	-586.3535	-12.04944	-586.3779	-21.27879	-586.3809	-21.62933	-586.3553	-22.06142	-586.3687	-21.87719	-586.3239	-21.70596	-586.3491	-22.11017	-586.313	-21.46886	-586.3411	-21.76495	-586.3392	-22.02762	-586.3597	-22.16669	-586.3652	-21.96959	-586.3901	-22.39131	-586.3654	-22.92992	-586.3934	-13.69228	-586.3502	-23.21982	-586.3491	-24.69936	-586.3915	-24.8119	-586.3731	-23.84422	-586.3683	-25.73267	-586.364	-26.03703	-586.3588	-25.72289	-586.3596	-24.001	-586.3676	-24.23185	-586.3945	-23.67367	-586.3616	-23.14144	-586.381	-23.34771	-586.3683	-29.16058	-586.3464	-27.12633	-586.364	-26.77146	-586.4116	-25.69279	-586.4177	-25.93862	-586.3644	-25.32253	-586.3812	-17.92195	-586.3522	-24.15909	-586.3197	-24.85441	-586.3798	-15.92655	-586.3392	-24.86445	-586.4095	-26.49378	-586.35	-27.34188	-586.3753	-16.76499
-585.6222	-22.77623	-585.3213	-2.631674	-585.3996	-5.1059	-585.3687	-12.18482	-585.3776	-27.47002	-585.4003	-18.0153	-585.3844	-26.33979	-585.298	-24.79046	-585.3846	-23.39602	-585.4016	-22.76783	-585.4144	-22.63168	-585.3524	-22.6959	-585.3717	-21.52759	-585.3638	-11.95687	-585.3984	-21.15291	-585.3815	-21.51126	-585.3431	-21.94272	-585.3599	-21.76751	-585.3535	-21.60483	-585.3579	-22.01248	-585.3408	-21.37902	-585.3644	-21.6804	-585.3595	-21.94458	-585.3607	-22.08354	-585.376	-21.88696	-585.3691	-22.30727	-585.3729	-22.84295	-585.4139	-13.64474	-585.3542	-23.13128	-585.3546	-24.60121	-585.3928	-24.7201	-585.407	-23.75457	-585.3766	-25.63133	-585.3596	-25.93305	-585.3939	-25.62357	-585.4064	-23.90633	-585.3951	-24.1384	-585.4	-23.58156	-585.3773	-23.05719	-585.3811	-23.25708	-585.3736	-29.05102	-585.3592	-27.02319	-585.3748	-26.67142	-585.4072	-25.5955	-585.4307	-25.84247	-585.3543	-25.22876	-585.394	-17.84895	-585.3583	-24.06449	-585.3358	-24.76002	-585.3907	-15.86329	-585.3513	-24.76759	-585.4149	-26.39014	-585.3678	-27.23133	-585.4001	-16.69549
-584.6023	-22.69342	-584.3074	-2.587243	-584.4056	-5.100134	-584.3554	-12.17706	-584.3365	-27.41152	-584.3873	-17.96981	-584.3904	-26.2218	-584.327	-24.65797	-584.3877	-23.26565	-584.3995	-22.63521	-584.4141	-22.48999	-584.3552	-22.54731	-584.3944	-21.38913	-584.3518	-11.85959	-584.3981	-21.02292	-584.3849	-21.38737	-584.3567	-21.82266	-584.3841	-21.6545	-584.3484	-21.49915	-584.3486	-21.91171	-584.3271	-21.2848	-584.3611	-21.59149	-584.3439	-21.85589	-584.3591	-21.99601	-584.3705	-21.79972	-584.3567	-22.21805	-584.3598	-22.75456	-584.4048	-13.59365	-584.3583	-23.03984	-584.339	-24.49704	-584.3892	-24.62138	-584.3982	-23.66129	-584.3868	-25.52217	-584.3842	-25.82373	-584.3865	-25.52029	-584.4147	-23.80881	-584.4031	-24.03984	-584.4081	-23.48506	-584.3597	-22.96327	-584.3746	-23.15981	-584.3735	-28.9393	-584.3745	-26.91834	-584.3753	-26.56625	-584.3805	-25.49246	-584.4218	-25.74108	-584.3833	-25.12897	-584.3936	-17.77364	-584.355	-23.96956	-584.3703	-24.65678	-584.3799	-15.79805	-584.3531	-24.66762	-584.4196	-26.28218	-584.3833	-27.11235	-584.389	-16.62529
-583.6284	-22.61265	-583.293	-2.545394	-583.4036	-5.092489	-583.3583	-12.16901	-583.3196	-27.36273	-583.401	-17.92245	-583.3706	-26.10118	-583.3412	-24.5269	-583.3722	-23.13891	-583.3977	-22.50741	-583.3932	-22.34843	-583.3731	-22.40454	-583.3989	-21.25587	-583.3644	-11.76461	-583.3812	-20.89804	-583.3788	-21.2642	-583.3609	-21.70433	-583.3806	-21.54436	-583.3681	-21.4	-583.3533	-21.81519	-583.3298	-21.19531	-583.396	-21.50312	-583.3573	-21.76723	-583.3661	-21.9089	-583.388	-21.71285	-583.36	-22.13229	-583.3763	-22.66731	-583.4069	-13.54083	-583.3763	-22.94927	-583.3517	-24.39906	-583.4021	-24.5269	-583.3794	-23.56842	-583.405	-25.4143	-583.3782	-25.71554	-583.3865	-25.41743	-583.4034	-23.71175	-583.4236	-23.9431	-583.3976	-23.38944	-583.3284	-22.87019	-583.374	-23.06678	-583.3656	-28.8297	-583.3813	-26.81465	-583.3742	-26.4646	-583.3992	-25.39425	-583.4249	-25.64296	-583.388	-25.03265	-583.3781	-17.69903	-583.3606	-23.87282	-583.3693	-24.56265	-583.3977	-15.73498	-583.3751	-24.5698	-583.3994	-26.1774	-583.3792	-26.99965	-583.3835	-16.55036
-582.6448	-22.5368	-582.2891	-2.506148	-582.3992	-5.08462	-582.3705	-12.16231	-582.3433	-27.31105	-582.3926	-17.87614	-582.3693	-25.98478	-582.3581	-24.39832	-582.3844	-23.01685	-582.4146	-22.382	-582.3826	-22.21423	-582.3876	-22.26713	-582.4149	-21.12513	-582.3888	-11.67515	-582.4052	-20.77803	-582.3906	-21.14559	-582.37	-21.59273	-582.3995	-21.43961	-582.3777	-21.30919	-582.356	-21.7264	-582.3278	-21.11415	-582.4011	-21.41789	-582.369	-21.68107	-582.3745	-21.8257	-582.3707	-21.63176	-582.3648	-22.0512	-582.382	-22.58205	-582.4023	-13.49398	-582.4116	-22.86273	-582.3783	-24.30504	-582.4156	-24.43659	-582.3742	-23.47896	-582.4165	-25.31525	-582.391	-25.61341	-582.3905	-25.31983	-582.4166	-23.61986	-582.4595	-23.85256	-582.3858	-23.29809	-582.3658	-22.78206	-582.3976	-22.9761	-582.3839	-28.7226	-582.3987	-26.71467	-582.3933	-26.36553	-582.3833	-25.29811	-582.4122	-25.54806	-582.3887	-24.93982	-582.3942	-17.62821	-582.3899	-23.78181	-582.3987	-24.46642	-582.4188	-15.67321	-582.3775	-24.47386	-582.4057	-26.07513	-582.4009	-26.88334	-582.3891	-16.48401
