Potencial	Intensidad
mv	uA
-199.544100	-0.128538
-199.300600	-0.124153
-198.805700	-0.118374
-198.069300	-0.110683
-197.087000	-0.101492
-196.097700	-0.096613
-195.112700	-0.091521
-194.125900	-0.087349
-193.132700	-0.083281
-192.139600	-0.078520
-191.145300	-0.074274
-190.155300	-0.070398
-189.145800	-0.066564
-188.146900	-0.063573
-187.144200	-0.060768
-186.132500	-0.057963
-185.150200	-0.056370
-184.148300	-0.054251
-183.151500	-0.052210
-182.145400	-0.050084
-181.147700	-0.047091
-180.165100	-0.044602
-179.160700	-0.041955
-178.181900	-0.039795
-177.168400	-0.037775
-176.171600	-0.035247
-175.184100	-0.032507
-174.182200	-0.029593
-173.190500	-0.027981
-172.207100	-0.027264
-171.215800	-0.026440
-170.208200	-0.025994
-169.201300	-0.024565
-168.174900	-0.022367
-167.155000	-0.021149
-166.172300	-0.019887
-165.206000	-0.017821
-164.206000	-0.015695
-163.215000	-0.012669
-162.187300	-0.009584
-161.157000	-0.007852
-160.162400	-0.007347
-159.166200	-0.007954
-158.159700	-0.008315
-157.147900	-0.007493
-156.141500	-0.006333
-155.132200	-0.005063
-154.142800	-0.003801
-153.162900	-0.003091
-152.179800	-0.001680
-151.175300	0.000434
-150.193800	0.002298
-149.184800	0.003800
-148.175500	0.004874
-147.182900	0.005077
-146.185800	0.005072
-145.191400	0.005092
-144.183800	0.006005
-143.181700	0.006785
-142.183100	0.007985
-141.173600	0.009856
-140.174000	0.011095
-139.189700	0.012528
-138.176700	0.013881
-137.208500	0.014289
-136.198800	0.015104
-135.201400	0.015832
-134.208100	0.016336
-133.177100	0.016712
-132.204900	0.017192
-131.191300	0.018337
-130.182800	0.019644
-129.180000	0.021214
-128.167400	0.022164
-127.172900	0.022837
-126.183700	0.023505
-125.201400	0.025629
-124.209700	0.027000
-123.223900	0.027316
-122.226900	0.026994
-121.231200	0.025755
-120.232700	0.025214
-119.207000	0.025880
-118.202500	0.027218
-117.181300	0.028429
