Sin Funcionalizar	Sin Funcionalizar
mV	uA
Primeros 45	Primeros 45
471.7116	0.2970638
472.7056	0.2951562
473.6978	0.2954515
474.6826	0.2961934
475.6741	0.2960874
476.6515	0.2981871
477.6451	0.2985452
478.6629	0.2990463
479.6767	0.2998635
480.72	0.3015229
481.7388	0.3037544
482.7336	0.3053504
483.7465	0.3071112
484.7248	0.3081086
485.7231	0.3083377
486.7293	0.30904
487.6936	0.3092231
488.6934	0.3093397
489.6913	0.3099202
490.6915	0.3109943
491.7025	0.3122407
492.7061	0.3136939
493.7001	0.3151279
494.7116	0.3168353
495.7313	0.319064
496.7292	0.3208781
497.7181	0.3224878
498.4557	0.3066921
498.6856	0.2818168
498.4253	0.2522455
497.6747	0.2187229
496.6525	0.1993999
495.6307	0.1857854
494.6213	0.1749199
493.6148	0.1670234
492.6155	0.1596018
491.6284	0.1535366
490.648	0.1484081
489.6531	0.143119
488.6389	0.1386081
487.637	0.1346685
486.625	0.1305394
485.625	0.1272932
484.641	0.1243559
483.6555	0.1209305
482.6544	0.117284
481.6551	0.1134706
480.6672	0.1099108
479.6389	0.1070176
478.6616	0.1049417
477.6702	0.1023443
476.6785	0.1000761
475.6964	0.09767605
474.6789	0.09497499
473.6655	0.09318466
472.6537	0.09151287
471.6455	0.08979279
470.6371	0.0886361
469.6348	0.08773246
468.6293	0.08591999
467.6419	0.08471851
466.6534	0.08332054
465.6618	0.08140808
464.6663	0.08016677
463.6764	0.07869459
462.6686	0.07702945
461.6686	0.07564428
460.6819	0.07486695
459.6692	0.07381131
458.6785	0.07312795
457.697	0.07234633
456.6869	0.07143372
455.6874	0.07031008
454.6833	0.06906584
453.6743	0.06806672
452.6683	0.06654571
451.6657	0.06551047
450.6765	0.06528218
449.6407	0.06467654
448.6396	0.0643516
447.6489	0.06419
446.6483	0.06292498
445.6876	0.0617531
444.6943	0.0602195
443.6879	0.05876146
442.6719	0.05743662
441.6467	0.05639517
440.6408	0.05636154
439.6386	0.05589524
438.6641	0.05620853
437.673	0.05634002
436.6745	0.05563714
435.6707	0.05511563
434.6526	0.05414689
433.6708	0.053276
432.6835	0.05235287
431.7076	0.05292178
430.7177	0.05268421
429.7041	0.05172059
428.6867	0.05119691
427.6744	0.04898474
426.6704	0.04765262
425.6767	0.04672537
424.6898	0.04593953
423.7055	0.04555637
422.7011	0.04489812
421.7079	0.04505223
420.6949	0.04452981
419.6786	0.04444324
418.7053	0.04458242
417.6977	0.04372467
416.7288	0.04364964
415.7323	0.04298688
414.7155	0.04216039
413.7333	0.04254947
412.7222	0.04282259
411.7107	0.04339199
410.7131	0.04317901
409.698	0.04199537
408.7137	0.04062901
407.7549	0.03846308
406.7491	0.03717407
405.7566	0.03613724
404.7448	0.03477461
403.7122	0.03453214
402.7124	0.03456209
401.7041	0.03466292
400.6951	0.03478361
399.7027	0.03488429
398.7	0.03488646
397.6986	0.03488003
396.7068	0.03472857
395.7144	0.03429591
394.7071	0.03372208
393.7097	0.03331002
392.6855	0.03347214
391.6779	0.03292465
390.6823	0.03178019
389.6908	0.03098697
388.695	0.02908987
387.6707	0.02784277
386.6666	0.02836964
385.6585	0.0269359
384.635	0.02661281
383.6587	0.0269652
382.6672	0.02559743
381.6597	0.02565625
380.6823	0.02551203
379.673	0.02481873
378.68	0.02488652
377.6815	0.02438027
376.6783	0.0240729
375.6741	0.02313658
374.6648	0.02262315
373.6423	0.02297563
372.6384	0.02305476
371.6482	0.02290422
370.6483	0.0222015
369.6707	0.02081375
368.6866	0.01973554
367.6882	0.01898341
366.6769	0.01787723
365.674	0.01810476
364.6895	0.01772939
363.6896	0.01760597
362.6936	0.0180637
361.703	0.01703964
360.6856	0.01638889
359.6806	0.01597025
358.6856	0.01535542
357.6917	0.01611372
356.6951	0.0167752
355.6997	0.01691173
354.6964	0.01640973
353.6712	0.01469383
352.6682	0.01306634
351.6686	0.01215092
350.6673	0.01143429
349.6859	0.01048731
348.6856	0.009789873
347.6635	0.009181693
346.6551	0.008849747
345.6362	0.009278182
344.6239	0.009835249
343.6324	0.009461196
342.6388	0.008492107
341.6509	0.008478686
340.6635	0.007267046
339.6715	0.007489743
338.6656	0.0088028
337.644	0.00863936
336.6395	0.008814769
335.6439	0.008087109
334.6472	0.005939239
333.6695	0.004882667
332.6699	0.004073261
331.6646	0.003458501
330.6885	0.003245375
329.6918	0.002369324
328.6896	0.001796488
327.6947	8.52E-04
326.6749	9.11E-04
325.6481	0.001188074
324.6633	3.97E-04
323.6725	8.51E-04
322.6867	7.15E-04
321.728	2.04E-04
320.7299	7.25E-04
319.7209	0.001007145
318.7276	5.55E-04
317.7126	-3.57E-05
316.6991	-0.001015186
315.7007	-0.002410857
314.6878	-0.003436718
313.6864	-0.003978929
312.6826	-0.00445459
311.6794	-0.004967194
310.6678	-0.005734231
309.6859	-0.006347549
308.6952	-0.006949505
307.7115	-0.00787307
306.7445	-0.007626677
305.7416	-0.007596688
304.7706	-0.007484414
303.7407	-0.007264204
302.7302	-0.007677756
301.739	-0.008104868
300.6992	-0.008603451
299.7158	-0.009142376
298.6889	-0.009864803
297.6658	-0.01088025
296.648	-0.01175906
295.6465	-0.01274327
294.6514	-0.01289299
293.6536	-0.01238114
292.6745	-0.01253998
291.6697	-0.0121738
290.6753	-0.01300841
289.6529	-0.0146326
288.6523	-0.01504588
287.6377	-0.01603461
286.6244	-0.01664508
285.6336	-0.0163564
284.6196	-0.01690053
283.6597	-0.01698348
282.6744	-0.01655082
281.6836	-0.0171113
280.714	-0.01723711
279.6914	-0.01821953
278.6895	-0.01950288
277.6619	-0.02060627
276.6528	-0.02206071
275.6535	-0.02204677
274.6524	-0.02198678
273.6972	-0.02173897
272.6926	-0.02137869
271.6834	-0.02182769
270.6814	-0.02239433
269.6654	-0.02309672
268.6688	-0.02339135
267.6793	-0.02404955
266.6787	-0.02425186
265.6719	-0.02445682
264.6708	-0.02536415
263.67	-0.02694896
262.6635	-0.02866468
261.6798	-0.02981475
260.6751	-0.03136498
259.6644	-0.03176696
258.6805	-0.03237824
257.6699	-0.03345842
256.6646	-0.03340332
255.6856	-0.0329436
254.695	-0.03263607
253.6959	-0.03255311
252.6917	-0.03265114
251.685	-0.03371817
250.6748	-0.03523874
249.676	-0.03639884
248.6876	-0.03714072
247.6801	-0.03742291
246.6823	-0.03701539
245.6902	-0.03700414
244.6966	-0.03869273
243.6954	-0.04061091
242.6934	-0.04290799
241.683	-0.04532017
240.6582	-0.04690581
239.6591	-0.04869226
238.6669	-0.05025169
237.6514	-0.05098319
236.6634	-0.05168209
235.6606	-0.05195805
234.6552	-0.05200661
233.6704	-0.05319259
232.6709	-0.05402222
231.6876	-0.0560277
230.6823	-0.05648567
229.6862	-0.05715208
228.6977	-0.05821205
227.6794	-0.05847516
226.6898	-0.0606121
225.6914	-0.0617975
224.6963	-0.06326249
223.7129	-0.06478003
222.7065	-0.06613287
221.72	-0.06786229
220.7175	-0.07046155
219.7167	-0.0719906
218.7179	-0.07409237
217.7139	-0.07587528
216.725	-0.07671843
215.7217	-0.07869499
214.7274	-0.08082727
213.7086	-0.0821541
212.7059	-0.08384508
211.7055	-0.08535714
210.7286	-0.08601233
209.7233	-0.08749733
208.7187	-0.08882203
207.7325	-0.0905727
206.7036	-0.09326639
205.7345	-0.09597245
204.75	-0.09817591
203.7598	-0.1002017
202.7826	-0.1019417
201.7824	-0.1042723
200.7801	-0.1067033
199.7642	-0.1096576
198.7477	-0.1120792
197.7502	-0.113987
196.7384	-0.1166145
195.7423	-0.1180667
194.752	-0.1201306
193.7403	-0.1226006
192.7397	-0.1241501
191.7338	-0.1267024
190.7312	-0.1291301
189.7322	-0.1313387
188.7296	-0.1341685
187.7097	-0.137016
186.6977	-0.1397627
185.6909	-0.1425849
184.6831	-0.1444603
183.714	-0.1463233
182.7	-0.1483191
181.6989	-0.1500253
180.7349	-0.1524408
179.72	-0.1546458
178.7501	-0.1567082
177.7504	-0.1590681
176.7282	-0.1615968
175.7294	-0.1637045
174.7286	-0.1656469
173.7171	-0.167565
172.7105	-0.1694156
171.7153	-0.1715469
170.7171	-0.1746716
169.7354	-0.178083
168.7213	-0.1802398
167.7337	-0.1831295
166.7215	-0.1850359
165.7171	-0.185901
164.7341	-0.188236
163.7136	-0.1898742
162.6963	-0.1914612
161.7012	-0.1940354
160.7184	-0.1958234
159.6993	-0.1974503
158.724	-0.1996017
157.7233	-0.200822
156.7106	-0.2021101
155.7321	-0.2031033
154.7292	-0.2037483
153.7521	-0.2053708
152.7628	-0.2071761
151.754	-0.2096341
150.7407	-0.2123256
149.7018	-0.214613
148.6822	-0.216664
147.6679	-0.2184952
146.682	-0.2195934
145.6867	-0.220503
144.6847	-0.2212674
143.7001	-0.2216306
142.6766	-0.2222329
141.674	-0.2231337
140.6825	-0.2243345
139.6944	-0.2257068
138.6996	-0.2271958
137.7077	-0.2280162
136.689	-0.2279773
135.679	-0.2283979
134.6992	-0.2295054
133.6966	-0.2303459
132.7196	-0.2326241
131.7309	-0.2343263
130.7093	-0.2352291
129.7182	-0.23667
128.719	-0.2372177
127.7173	-0.2372763
126.7406	-0.2376674
125.7537	-0.2374718
124.7476	-0.237473
123.7668	-0.2377691
122.7504	-0.2377504
121.7424	-0.2382812
120.7483	-0.2383215
119.7242	-0.2387266
118.7449	-0.2381426
117.7275	-0.2373681
116.716	-0.237369
115.7197	-0.2375477
114.7064	-0.238975
113.7214	-0.2409033
112.7292	-0.2422027
111.7152	-0.2434403
110.6963	-0.2440366
109.6903	-0.2438819
108.6917	-0.2441663
107.71	-0.2433713
106.7289	-0.2427243
105.7421	-0.2425873
104.7377	-0.2413646
103.7442	-0.2409178
102.7478	-0.2406485
101.7468	-0.240108
100.7538	-0.2406348
99.73994	-0.2403336
98.73815	-0.239922
97.73248	-0.2400744
96.72797	-0.2401994
95.72591	-0.2404795
94.71962	-0.2413462
93.7054	-0.2415713
92.71622	-0.2414239
91.71996	-0.2414649
90.73206	-0.2414543
89.74339	-0.2415221
88.73026	-0.2411944
87.73592	-0.2417942
86.72914	-0.2417021
85.71965	-0.2406812
84.72698	-0.2405945
83.71745	-0.239419
82.71279	-0.2381451
81.72431	-0.2381147
80.7131	-0.2378424
79.70131	-0.2382226
78.69586	-0.238577
77.68142	-0.2383642
76.68978	-0.2380418
75.70728	-0.237681
74.71272	-0.2378593
73.72275	-0.2374073
72.72536	-0.2373221
71.72008	-0.2362016
70.71688	-0.2348697
69.7177	-0.2341899
68.69546	-0.2331013
67.68755	-0.23421
66.69362	-0.2347684
65.691	-0.2354603
64.7203	-0.2359197
63.73405	-0.2348568
62.74505	-0.2340986
61.75646	-0.233195
60.72379	-0.2327978
59.73026	-0.2325221
58.73067	-0.2321692
57.72024	-0.2328025
56.74937	-0.2324641
55.7317	-0.2325083
54.7324	-0.2328326
53.74908	-0.2318947
52.74728	-0.2316758
51.79028	-0.2313238
50.79341	-0.2298444
49.79872	-0.2292036
48.80545	-0.2283468
47.7717	-0.2271445
46.77008	-0.2272863
45.7503	-0.2272254
44.7235	-0.2264317
43.73227	-0.2259831
42.72502	-0.2257598
41.71342	-0.2258952
40.71901	-0.2266818
39.72871	-0.2276004
38.73426	-0.2274791
37.76028	-0.2266071
36.77419	-0.2264065
35.75954	-0.2257493
34.73647	-0.2260168
33.72107	-0.226391
32.71778	-0.2257954
31.72748	-0.2251832
30.74799	-0.2246037
29.75035	-0.2233174
28.75086	-0.2228052
27.74325	-0.2226204
26.74503	-0.2215553
25.77267	-0.2215069
24.78559	-0.2205606
23.79254	-0.2199294
22.78488	-0.2203828
21.75753	-0.2206294
20.74982	-0.2217066
19.74905	-0.221653
18.75663	-0.2208086
17.77197	-0.2201945
16.76695	-0.2191249
15.76258	-0.2189829
14.75076	-0.2193031
13.74917	-0.2189084
12.75568	-0.2189993
11.75864	-0.2186667
10.76693	-0.2183561
9.772983	-0.2183048
8.779115	-0.21793
7.774379	-0.2178406
6.793988	-0.2171663
5.804474	-0.2169342
4.809376	-0.2172171
3.816256	-0.2172968
2.815225	-0.21742
1.806933	-0.2177456
0.8013826	-0.2173925
-0.1807863	-0.2160736
-1.149345	-0.2146416
-2.116841	-0.2133816
-3.090385	-0.2125467
-4.074997	-0.2125228
-5.095885	-0.2135097
-6.108083	-0.2137841
-7.100489	-0.2136647
-8.087343	-0.2138709
-9.096666	-0.2127715
-10.08847	-0.2123317
-11.09713	-0.2127263
-12.09793	-0.212837
-13.06835	-0.2134951
-14.07847	-0.2146543
-15.09471	-0.2143211
-16.1266	-0.2143637
-17.13936	-0.2147418
-18.1361	-0.2138231
-19.11977	-0.2134855
-20.08503	-0.2126079
-21.08758	-0.2120962
-22.08666	-0.2112314
-23.08217	-0.2109478
-24.09391	-0.2108603
-25.07867	-0.2103361
-26.06725	-0.2105954
-27.07558	-0.2103042
-28.0863	-0.2095808
-29.09816	-0.2085875
-30.10788	-0.2083114
-31.1019	-0.2087585
-32.09457	-0.2101437
-33.09288	-0.2113382
-34.08572	-0.2122518
-35.0844	-0.2124441
-36.09303	-0.2121911
-37.08884	-0.2121047
-38.10436	-0.2116818
-39.10215	-0.2113076
-40.09891	-0.2108405
-41.12148	-0.2105279
-42.10509	-0.2096349
-43.12786	-0.2092412
-44.12168	-0.209428
-45.1139	-0.2087593
-46.12666	-0.2086039
-47.09805	-0.2076595
-48.10419	-0.2067893
-49.10584	-0.2067097
-50.09185	-0.2070438
-51.11174	-0.2078963
-52.08094	-0.2082645
-53.04578	-0.2091459
-54.04169	-0.2093776
-55.03606	-0.2100562
-56.06295	-0.2103859
-57.07613	-0.210076
-58.09181	-0.2100692
-59.08113	-0.2097616
-60.09181	-0.2093147
-61.1138	-0.2094704
-62.12229	-0.2090913
-63.12901	-0.2087122
-64.11137	-0.2085791
-65.10572	-0.2075183
-66.09452	-0.206953
-67.10012	-0.2067259
-68.10607	-0.2071258
-69.10242	-0.2079735
-70.11758	-0.2091822
-71.10805	-0.2095899
-72.10909	-0.2098476
-73.12176	-0.2098717
-74.12054	-0.2091812
-75.12427	-0.2086013
-76.12193	-0.2079425
-77.10388	-0.2075686
-78.08563	-0.2076022
-79.0757	-0.2083423
-80.07006	-0.2086543
-81.0805	-0.2090144
-82.07526	-0.2087876
-83.09414	-0.2080106
-84.10725	-0.2085166
-85.11534	-0.2084477
-86.1398	-0.2091892
-87.13181	-0.2093488
-88.13304	-0.2090476
-89.10419	-0.209328
-90.08995	-0.2095621
-91.10728	-0.2100018
-92.11349	-0.210245
-93.14417	-0.2109751
-94.14867	-0.2112397
-95.1295	-0.2117856
-96.11946	-0.211474
-97.09927	-0.2109413
-98.10655	-0.2105633
-98.86847	-0.1994268
-99.13321	-0.1840586
-98.89446	-0.1656415
-98.14893	-0.1455112
-97.12891	-0.1344677
-96.1293	-0.12717
-95.13057	-0.1214231
-94.12547	-0.1160738
-93.14152	-0.111569
-92.13507	-0.1072672
-91.15259	-0.1030554
-90.1489	-0.09948338
-89.16875	-0.09575164
-88.16348	-0.0928641
-87.15426	-0.08992158
-86.15822	-0.08705357
-85.1469	-0.08463833
-84.16487	-0.08244701
-83.1524	-0.08061517
-82.15624	-0.07927145
-81.14818	-0.07781528
-80.12482	-0.0751678
-79.12146	-0.07316692
-78.12984	-0.07076223
-77.14335	-0.06925653
-76.16581	-0.06792136
-75.18368	-0.0660368
-74.17761	-0.06344422
-73.19064	-0.06117066
-72.19533	-0.05965482
-71.19205	-0.05892722
-70.20416	-0.0588412
-69.17966	-0.05799783
-68.17809	-0.05651351
-67.17118	-0.05458846
-66.16757	-0.05318247
-65.18451	-0.05193096
-64.18092	-0.05123673
-63.17238	-0.05059098
-62.16638	-0.0485127
-61.13941	-0.04662617
-60.13408	-0.04551991
-59.14164	-0.04413781
-58.13514	-0.04440615
-57.13887	-0.04407506
-56.13057	-0.0423333
-55.12601	-0.04162345
-54.12633	-0.04060028
-53.14116	-0.03989427
-52.13344	-0.0396755
-51.1472	-0.0380956
-50.15046	-0.03666442
-49.13132	-0.03493572
-48.14146	-0.03378932
-47.15004	-0.03347168
-46.15036	-0.03318679
-45.16759	-0.03353862
-44.17068	-0.0328573
-43.16055	-0.03180736
-42.15754	-0.03029834
-41.16051	-0.02877603
-40.15604	-0.02695641
-39.16615	-0.02599242
-38.17207	-0.02476199
-37.17747	-0.02353228
-36.16965	-0.02308488
-35.15165	-0.02172753
-34.144	-0.02158292
-33.13833	-0.02105264
-32.14693	-0.0208438
-31.15548	-0.02049141
-30.15958	-0.01866416
-29.1306	-0.0179446
-28.11744	-0.01695942
-27.11676	-0.01602133
-26.12538	-0.01614512
-25.16575	-0.01491698
-24.16362	-0.0126481
-23.17459	-0.01114893
-22.17848	-0.009909388
-21.1648	-0.00942746
-20.18717	-0.009722332
-19.17605	-0.009463526
-18.15895	-0.008615777
-17.13801	-0.007046714
-16.10213	-0.00612407
-15.09831	-0.005820602
-14.09188	-0.004879172
-13.11849	-0.004643776
-12.14719	-0.002995819
-11.14516	-7.63E-04
-10.14795	-2.38E-04
-9.116442	3.46E-04
-8.119533	-1.92E-04
-7.120729	-7.12E-04
-6.121693	1.40E-04
-5.140654	0.001177651
-4.122474	0.001573253
-3.143446	0.002021644
-2.175535	0.002098974
-1.205348	0.002585388
-0.2414584	0.003444967
0.739082	0.004490994
1.74322	0.005492837
2.763544	0.005801252
3.752692	0.006235092
4.766751	0.006526712
5.785645	0.00667573
6.751379	0.007434849
7.753972	0.008597758
8.759323	0.009536404
9.713873	0.01075714
10.71528	0.0114094
11.69546	0.01228566
12.67342	0.01341907
13.68517	0.01390017
14.70309	0.01509691
15.72481	0.01520916
16.72549	0.01483813
17.71873	0.01501429
18.69956	0.01491807
19.69242	0.01607371
20.70548	0.01756367
21.71841	0.01894879
22.71292	0.01991215
23.70588	0.02007978
24.69174	0.02025907
25.68009	0.02121991
26.70053	0.02180707
27.70634	0.02242792
28.7057	0.02275497
29.71407	0.02200913
30.70086	0.02402951
31.68321	0.02417198
32.67535	0.02497098
33.6584	0.02647402
34.66141	0.02600274
35.67047	0.02649894
36.67984	0.02756413
37.67426	0.02814583
38.66118	0.02873561
39.66061	0.03030779
40.6599	0.02958601
41.66772	0.02919254
42.67106	0.02860125
43.6574	0.02818715
44.66682	0.02918797
45.69539	0.02980555
46.6937	0.03174623
47.73684	0.03236637
48.74561	0.03326021
49.73111	0.03444557
50.74384	0.03416683
51.72024	0.03463629
52.70487	0.03502635
53.71442	0.03507949
54.68714	0.03506891
55.68047	0.03572976
56.67826	0.03582275
57.66579	0.03670004
58.69247	0.03749235
59.7084	0.03870336
60.70412	0.03967023
61.70334	0.04019105
62.69571	0.04117871
63.67843	0.04190088
64.68983	0.04291515
65.70434	0.04351912
66.71111	0.04340404
67.71928	0.04274553
68.7111	0.04256856
69.68162	0.04354189
70.67418	0.04542773
71.68361	0.04734065
72.69094	0.04917505
73.70937	0.0498719
74.70132	0.05040336
75.68152	0.05157999
76.67004	0.05238855
77.65425	0.05262851
78.65252	0.05280286
79.65514	0.05312447
80.65468	0.05340397
81.6665	0.05501981
82.64429	0.05653322
83.63215	0.05762812
84.63127	0.05853
85.61669	0.05899737
86.65208	0.05996558
87.67125	0.06169529
88.67026	0.06348079
89.66643	0.06464221
90.65066	0.06513091
91.65202	0.06506906
92.64857	0.06558268
93.67465	0.06664494
94.68048	0.06773432
95.66373	0.06900268
96.66578	0.07025768
97.67105	0.07228096
98.70174	0.07420288
99.71106	0.07616303
100.7215	0.07761185
101.7101	0.07876363
102.6867	0.08000804
103.6895	0.08094688
104.6872	0.08154874
105.6748	0.08243604
106.6721	0.08384946
107.6584	0.08541236
108.6507	0.08818372
109.6417	0.09111862
110.6627	0.09428491
111.6649	0.09677158
112.67	0.09864002
113.6998	0.1006818
114.6837	0.1022494
115.6884	0.1039894
116.6814	0.1062156
117.6405	0.1074542
118.6347	0.109458
119.6422	0.1126079
120.6618	0.1150308
121.7002	0.1182351
122.7152	0.1212459
123.7363	0.123562
124.7396	0.126475
125.7165	0.1297925
126.6962	0.1329899
127.6451	0.135784
128.6065	0.1381202
129.6169	0.1403565
130.6152	0.1423908
131.6314	0.1453641
132.6511	0.1490182
133.6427	0.1523317
134.6485	0.1553867
135.6556	0.1588356
136.652	0.1626257
137.6685	0.1667668
138.6544	0.1713133
139.6551	0.1747563
140.6639	0.1777293
141.6241	0.1800765
142.6449	0.183368
143.6445	0.1869182
144.6288	0.1904388
145.6529	0.1948148
146.6449	0.1987288
147.6355	0.2025593
148.6443	0.2074172
149.6561	0.2114926
150.6507	0.2152737
151.6604	0.2191554
152.6598	0.222236
153.6504	0.2257639
154.6582	0.2292605
155.6539	0.2333698
156.6564	0.237759
157.6629	0.2421938
158.6719	0.2470803
159.6707	0.2519436
160.66	0.2564444
161.6711	0.2614799
162.6698	0.2655365
163.6868	0.2692578
164.708	0.2732488
165.69	0.2758875
166.6696	0.2790919
167.6701	0.2826471
168.666	0.2864783
169.669	0.2912264
170.6797	0.2960821
171.6671	0.3007383
172.6433	0.3051381
173.6337	0.3088531
174.6533	0.3132818
175.648	0.3172862
176.6861	0.3206671
177.7133	0.324112
178.6958	0.3259504
179.697	0.3280374
180.6811	0.3307003
181.6536	0.3337054
182.6438	0.3372636
183.6472	0.3404502
184.6317	0.3433235
185.6168	0.3464592
186.6171	0.3484828
187.6407	0.3519029
188.6617	0.3546027
189.695	0.3561414
190.7054	0.358941
191.6746	0.3599193
192.6659	0.3609657
193.6542	0.3624103
194.6779	0.3638386
195.6996	0.3653558
196.6994	0.3671522
197.7	0.3686388
198.6909	0.3696671
199.686	0.3710454
200.709	0.3721398
201.7174	0.3731127
202.7236	0.3733142
203.7398	0.3733684
204.7005	0.3727477
205.6864	0.3721132
206.6555	0.3727711
207.6306	0.3727436
208.6407	0.3733047
209.6451	0.3743103
210.6582	0.3739571
211.6448	0.3741557
212.6544	0.3745843
213.6524	0.3739065
214.655	0.3734732
215.6649	0.3725008
216.6512	0.3706613
217.6521	0.3694581
218.6438	0.3683665
219.6429	0.3680952
220.6668	0.368255
221.6845	0.3682467
222.6974	0.3680669
223.6991	0.3669053
224.6959	0.3664235
225.6689	0.3658135
226.6652	0.364719
227.6494	0.3629453
228.6322	0.3604978
229.64	0.3581963
230.6411	0.3565907
231.6642	0.3562412
232.673	0.355596
233.6838	0.3549159
234.6699	0.3531018
235.6422	0.3512713
236.6333	0.3499917
237.6275	0.3491237
238.6235	0.3493264
239.6243	0.3482162
240.6099	0.3460334
241.6007	0.3434677
242.6182	0.340396
243.6274	0.3380565
244.6371	0.336413
245.6368	0.334451
246.6186	0.3331616
247.6228	0.3322824
248.6202	0.3316551
249.6151	0.3317502
250.6293	0.3313616
251.6544	0.3301184
252.6853	0.3283405
253.6848	0.3257865
254.6593	0.323042
255.6499	0.3209831
256.6175	0.3194801
257.6097	0.3187026
258.631	0.3178005
259.6173	0.3173075
260.6085	0.3166003
261.5989	0.315124
262.5958	0.3143907
263.5959	0.3132127
264.6118	0.3116221
265.6376	0.3102452
266.6168	0.308573
267.6315	0.3067712
268.6263	0.3058921
269.6215	0.3059395
270.6479	0.3055837
271.6301	0.3052077
272.6439	0.3042098
273.6374	0.3024392
274.6263	0.3015249
275.6158	0.3011668
276.6024	0.3010145
277.6077	0.3001477
278.6269	0.2985598
279.6468	0.2971715
280.649	0.2955262
281.6523	0.2946273
282.6449	0.2941882
283.6583	0.2935167
284.6695	0.292552
285.6589	0.2917249
286.6323	0.2915521
287.6204	0.2913731
288.5883	0.291606
289.6021	0.2909643
290.6136	0.2895572
291.6201	0.2878093
292.6398	0.2866486
293.6301	0.2860899
294.6241	0.2853509
295.6218	0.2850919
296.6231	0.2841989
297.6441	0.2835323
298.6498	0.2834768
299.6531	0.2836387
300.6614	0.283555
301.643	0.2831984
302.6645	0.2828625
303.6468	0.2813435
304.6458	0.2799644
305.6801	0.2790628
306.6751	0.2777982
307.6873	0.2774981
308.6852	0.2780834
309.6626	0.2786908
310.6598	0.279355
311.661	0.2794724
312.6647	0.2795378
313.6528	0.2788182
314.6481	0.2780657
315.6382	0.2776081
316.646	0.2761936
317.6381	0.2752913
318.6369	0.2750162
319.6541	0.2746758
320.6356	0.2753294
321.6453	0.2763651
322.6324	0.27634
323.6116	0.2760593
324.61	0.2766189
325.617	0.2766244
326.6227	0.2766329
327.6276	0.276524
328.6436	0.2750589
329.6359	0.2744175
330.6506	0.2740549
331.6379	0.2744714
332.6151	0.2748374
333.6167	0.2747728
334.5904	0.2745632
335.5989	0.2747206
336.613	0.2749081
337.6158	0.2747285
338.6548	0.2749881
339.6435	0.2749765
340.6177	0.2745798
341.6241	0.2745297
342.5923	0.274332
343.6137	0.2746349
344.628	0.2747901
345.6155	0.2752393
346.6192	0.2749152
347.6043	0.2738971
348.5991	0.2744108
349.589	0.2739184
350.5944	0.2745274
351.6165	0.2746181
352.6361	0.2742276
353.666	0.2742122
354.6823	0.2741785
355.675	0.2744521
356.6648	0.2747217
357.6598	0.2748933
358.6224	0.2750445
359.6174	0.2750382
360.6151	0.2748435
361.6215	0.2754042
362.6354	0.2761851
363.6335	0.2767713
364.6372	0.2762895
365.6187	0.2755938
366.6286	0.2748151
367.6461	0.274602
368.6497	0.2747039
369.6618	0.2747584
370.6709	0.2744331
371.6613	0.2742264
372.6465	0.2748069
373.6412	0.2752903
374.6407	0.2759982
375.6512	0.2761641
376.6897	0.2758815
377.7012	0.2755744
378.6881	0.2749777
379.667	0.2744808
380.6476	0.274133
381.6451	0.2736166
382.634	0.2737191
383.6428	0.2740886
384.6361	0.2746713
385.6161	0.2759215
386.6203	0.276212
387.614	0.2765284
388.6267	0.2764044
389.6191	0.2756012
390.6308	0.2753419
391.6432	0.2747557
392.6497	0.2746536
393.6652	0.2751358
394.668	0.2757509
395.6692	0.2762328
396.6562	0.2766367
397.6558	0.2765791
398.663	0.2766828
399.6587	0.2776016
400.6661	0.2780197
401.6766	0.2784023
402.6781	0.2776486
403.6819	0.2768941
404.6727	0.2768986
405.6969	0.2768559
406.6925	0.2775575
407.6815	0.2778056
408.7019	0.2774389
409.6936	0.2772522
410.7097	0.2773046
411.6865	0.2775605
412.6717	0.2787403
413.6573	0.2791402
414.648	0.2790425
415.6757	0.2786517
416.6671	0.2774382
417.6696	0.2781261
418.6644	0.2779647
419.662	0.2776984
420.6777	0.2776848
421.66	0.2764851
422.6201	0.2767774
423.6149	0.2779083
424.6071	0.2786607
425.6321	0.2788895
426.6476	0.2791253
427.6425	0.2782349
428.6414	0.2776248
429.619	0.2776546
430.6422	0.2776484
431.6509	0.2780289
432.6438	0.2785876
433.6417	0.2797674
434.6341	0.2803128
435.6346	0.2812114
436.6371	0.2821128
437.6484	0.2818324
438.6136	0.28195
439.6064	0.2815186
440.595	0.2806313
441.5835	0.2805491
442.621	0.2807191
443.6168	0.2814714
444.6322	0.28271
445.6389	0.2832249
446.6295	0.2840418
447.6352	0.2837808
448.6092	0.2838681
449.6089	0.2856861
450.6115	0.2862231
451.6118	0.2871475
452.6436	0.2876214
453.6331	0.2866296
454.6264	0.2868632
455.6407	0.2875374
456.6432	0.2878492
457.6706	0.2883669
458.6911	0.2880581
459.6647	0.2877206
460.6478	0.2882839
461.6208	0.2894261
462.618	0.2913721
463.636	0.2928197
464.6311	0.2930737
465.6379	0.2933553
466.6191	0.2925804
467.6125	0.2930637
468.6172	0.293944
469.6211	0.294001
470.6199	0.2947984
471.6109	0.2951471
472.5909	0.2957386
473.5719	0.2974987
474.5725	0.2982663
475.576	0.2990539
476.593	0.2997243
477.6118	0.2991489
478.6092	0.2994616
479.6111	0.2995197
480.6104	0.3004112
481.6139	0.3019143
482.6378	0.3035316
483.6383	0.3048396
484.6607	0.3060542
485.6553	0.3065884
486.6221	0.3067223
487.6189	0.3083731
